t,lat,lon,alt,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
10.0,35.72403852355237,51.27505150186865,1379.9997942205518,2.5517368413829537e-05,-7.98368421328621e-05,6.3157894736831635,5.684414392101006e-13,-2.276824562219527e-17,1.7941204077942275e-12,291.5,70.0,0.0,255.0,0.0
10.05,35.72403718522596,51.27504561072486,1380.3155886009336,2.551736844225161e-05,-7.983684213286324e-05,6.315789473683253,2.842207263813179e-13,1.1368569930933492e-12,1.9092283309873892e-11,290.86473684210523,70.0,0.0,255.0,0.0
10.100000000000001,35.72403582988873,51.27503975524208,1380.6313830278814,2.551736844225161e-05,-7.98368420191764e-05,6.315789473685072,-5.684341886080801e-13,1.1368683772161603e-12,1.8189894035458565e-11,290.2294736842105,70.0,0.0,255.0,0.0
10.150000000000002,35.72403445786414,51.27503393564938,1380.947177503258,2.551736838540819e-05,-7.98368420191764e-05,6.315789473685072,-5.684341886080801e-13,-1.1368683772161603e-12,-1.8189894035458565e-11,289.59421052631575,70.0,0.0,255.0,0.0
10.200000000000003,35.72403306947771,51.27502815217147,1381.262972023338,2.551736838540819e-05,-7.983684213286324e-05,6.315789473683253,5.684341886080801e-13,-1.1368683772161603e-12,-1.8189894035458565e-11,288.95894736842104,70.0,0.0,255.0,0.0
10.250000000000004,35.72403166505697,51.27502240502857,1381.5787665881217,2.551736844225161e-05,-7.983684213286324e-05,6.315789473683253,5.684341886080801e-13,0.0,3.637978807091713e-11,288.32368421052627,70.0,0.0,255.0,0.0
10.300000000000004,35.72403024493139,51.27501669443646,1381.8945611976087,2.551736844225161e-05,-7.983684213286324e-05,6.315789473686891,-5.684341886080801e-13,1.1368683772161603e-12,1.8189894035458565e-11,287.6884210526315,70.0,0.0,255.0,0.0
10.350000000000005,35.72402880943242,51.275011020606435,1382.2103558462113,2.551736838540819e-05,-7.98368420191764e-05,6.315789473685072,-5.684341886080801e-13,1.1368683772161603e-12,-5.4569682106375694e-11,287.0531578947368,70.0,0.0,255.0,0.0
10.400000000000006,35.72402735889334,51.27500538374525,1382.5261505376548,2.551736838540819e-05,-7.98368420191764e-05,6.315789473681434,1.1368683772161603e-12,-1.1368683772161603e-12,-1.8189894035458565e-11,286.417894736842,70.0,0.0,255.0,0.0
10.450000000000006,35.72402589364934,51.27499978405511,1382.8419452682137,2.5517368499095028e-05,-7.983684213286324e-05,6.315789473683253,1.1368683772161603e-12,-1.1368683772161603e-12,5.4569682106375694e-11,285.7826315789473,70.0,0.0,255.0,0.0
10.500000000000007,35.72402441403739,51.27499422173369,1383.1577400388196,2.5517368499095028e-05,-7.983684213286324e-05,6.315789473686891,-1.1368683772161603e-12,0.0,3.637978807091713e-11,285.14736842105253,70.0,0.0,255.0,0.0
10.550000000000008,35.7240229203962,51.27498869697402,1383.4735348476097,2.551736838540819e-05,-7.983684213286324e-05,6.315789473686891,-5.684341886080801e-13,0.0,-3.637978807091713e-11,284.5121052631578,70.0,0.0,255.0,0.0
10.600000000000009,35.72402141306626,51.27498320996455,1383.7893296908587,2.551736844225161e-05,-7.983684213286324e-05,6.315789473683253,5.684341886080801e-13,0.0,-3.637978807091713e-11,283.87684210526305,70.0,0.0,255.0,0.0
10.65000000000001,35.7240198923897,51.27497776088907,1384.1051245713606,2.551736844225161e-05,-7.983684213286324e-05,6.315789473683253,-5.684341886080801e-13,0.0,0.0,283.2415789473683,70.0,0.0,255.0,0.0
