t,lat,lon,alt,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
10.0,35.72378046,51.27736015,1370.0,3.358275557740346,7.16232290229106,-0.0,-4.248692775377034e-07,-1.767878110570084e-07,0.0,64.8,70,255,0,0
10.05,35.723781973365355,51.27736410808792,1370.0,3.358275536496882,7.16232289345167,-0.0,-2.8324618028818804e-07,-1.5007476861228497e-07,0.0,64.94039473684211,70,255,0,0
10.100000000000001,35.72378348673056,51.27736806617599,1370.0,3.358275529415727,7.162322887283583,-0.0,-7.081154507204701e-08,-8.254659178419388e-09,0.0,65.0807894736842,70,255,0,0
10.150000000000002,35.72378500009564,51.27737202426421,1370.0,3.3582755294157276,7.162322892626204,-0.0,0.0,1.644059466343606e-07,0.0,65.22118421052632,70,255,0,0
10.200000000000003,35.72378651346058,51.27737598235258,1370.0,3.358275529415727,7.162322903724178,-0.0,7.081153796661965e-08,1.0685283768907539e-07,0.0,65.36157894736843,70,255,0,0
10.250000000000004,35.7237880268254,51.27737994044111,1370.0,3.3582755364968815,7.1623229033114875,-0.0,7.105427357601002e-15,-1.8091391496000142e-07,0.0,65.50197368421054,70,255,0,0
10.300000000000004,35.7237895401901,51.27738389852978,1370.0,3.358275529415728,7.162322885632786,-0.0,7.081155217747437e-08,-1.233604223216389e-07,0.0,65.64236842105264,70,255,0,0
10.350000000000005,35.72379105355465,51.27738785661859,1370.0,3.3582755435780367,7.162322890975446,-0.0,1.4162308303866666e-07,1.06853505599247e-07,0.0,65.78276315789475,70,255,0,0
10.400000000000006,35.72379256691909,51.27739181470756,1370.0,3.3582755435780367,7.162322896318138,-0.0,-2.1243462100528632e-07,-8.25269808046869e-09,0.0,65.92315789473686,70,255,0,0
10.450000000000006,35.723794080283376,51.27739577279668,1370.0,3.3582755223345746,7.162322890150175,-0.0,-1.4162310435494874e-07,-8.252456495938532e-09,0.0,66.06355263157896,70,255,0,0
10.500000000000007,35.72379559364754,51.277399730885946,1370.0,3.3582755294157263,7.162322895492892,-0.0,1.4162305461695723e-07,1.0685471352189779e-07,0.0,66.20394736842107,70,255,0,0
10.550000000000008,35.723797107011585,51.27740368897537,1370.0,3.3582755364968797,7.1623229008356475,-0.0,5.684341886080802e-14,-6.580521016985585e-08,0.0,66.34434210526318,70,255,0,0
10.600000000000009,35.72379862037549,51.27740764706494,1370.0,3.3582755294157316,7.162322888912371,-0.0,-7.081151665033758e-08,-1.2335853227796179e-07,0.0,66.48473684210528,70,255,0,0
10.65000000000001,35.72380013373926,51.27741160515465,1370.0,3.358275529415728,7.162322888499794,-0.0,7.081148112320079e-08,4.930228669763892e-08,0.0,66.62513157894739,70,255,0,0
10.70000000000001,35.72380164710291,51.277415563244524,1370.0,3.3582755364968797,7.1623228938426,-0.0,7.081151665033758e-08,4.93026419690068e-08,0.0,66.7655263157895,70,255,0,0
10.75000000000001,35.72380316046641,51.27741952133454,1370.0,3.3582755364968797,7.1623228934300585,-0.0,0.0,4.9302926186101104e-08,0.0,66.90592105263161,70,255,0,0
10.800000000000011,35.72380467382981,51.277423479424705,1370.0,3.3582755364968797,7.162322898772892,-0.0,7.081158770461116e-08,4.9303068294648256e-08,0.0,67.04631578947371,70,255,0,0
10.850000000000012,35.72380618719306,51.27742743751502,1370.0,3.3582755435780385,7.162322898360365,-0.0,-7.081151665033758e-08,-8.250324867731251e-09,0.0,67.18671052631582,70,255,0,0
10.900000000000013,35.723807700556186,51.27743139560549,1370.0,3.358275529415728,7.16232289794786,-0.0,-7.081158770461116e-08,-1.233566848668488e-07,0.0,67.32710526315793,70,255,0,0
10.950000000000014,35.72380921391917,51.277435353696106,1370.0,3.3582755364968797,7.162322886024697,-0.0,7.081155217747437e-08,-1.2335618748693378e-07,0.0,67.46750000000003,70,255,0,0
11.000000000000014,35.723810727282036,51.277439311786864,1370.0,3.3582755364968833,7.162322885612241,-0.0,-1.4162306882781195e-07,1.0685823781386716e-07,0.0,67.60789473684214,70,255,0,0
11.050000000000015,35.72381224064477,51.27744326987778,1370.0,3.358275522334573,7.162322896710521,-0.0,0.0,1.0685852203096147e-07,0.0,67.74828947368425,70,255,0,0
11.100000000000016,35.72381375400737,51.27744722796885,1370.0,3.3582755364968833,7.162322896298093,-0.0,2.8324620870989747e-07,-8.248690619439003e-09,0.0,67.88868421052635,70,255,0,0
11.150000000000016,35.72381526736984,51.27745118606006,1370.0,3.3582755506591937,7.1623228958856515,-0.0,-7.081162323174794e-08,-8.248264293797547e-09,0.0,68.02907894736846,70,255,0,0
11.200000000000017,35.72381678073218,51.27745514415143,1370.0,3.358275529415721,7.162322895473267,-0.0,-2.8324620870989747e-07,-6.580137323908275e-08,0.0,68.16947368421057,70,255,0,0
11.250000000000018,35.723818294094386,51.27745910224294,1370.0,3.358275522334573,7.162322889305514,-0.0,7.081169428602152e-08,-8.247837968156091e-09,0.0,68.30986842105268,70,255,0,0
11.300000000000018,35.723819807456465,51.277463060334604,1370.0,3.3582755364968904,7.162322894648483,-0.0,0.0,4.930654995405348e-08,0.0,68.45026315789478,70,255,0,0
11.35000000000002,35.72382132081841,51.27746701842642,1370.0,3.358275522334573,7.162322894236169,-0.0,-1.4210854715202004e-13,4.930654995405348e-08,0.0,68.59065789473689,70,255,0,0
11.40000000000002,35.72382283418022,51.27747097651838,1370.0,3.358275536496876,7.162322899579138,-0.0,2.124346565324231e-07,4.9306834171147784e-08,0.0,68.731052631579,70,255,0,0
11.45000000000002,35.723824347541914,51.2774749346105,1370.0,3.3582755435780385,7.162322899166853,-0.0,-1.4162303330067516e-07,-1.2335249266470782e-07,0.0,68.8714473684211,70,255,0,0
11.500000000000021,35.72382586090347,51.27747889270276,1370.0,3.358275522334573,7.162322887243889,-0.0,-7.081162323174794e-08,-6.579952582796977e-08,0.0,69.01184210526321,70,255,0,0
11.550000000000022,35.72382737426489,51.277482850795174,1370.0,3.358275536496876,7.1623228925869,-0.0,2.124346565324231e-07,1.0686065365916875e-07,0.0,69.15223684210532,70,255,0,0
11.600000000000023,35.72382888762618,51.27748680888774,1370.0,3.3582755435780385,7.162322897929954,-0.0,-7.081141006892722e-08,4.9307971039525e-08,0.0,69.29263157894744,70,255,0,0
