Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-10.5,-1.5,0,255,255,255
250,-10.5007,-1.5002,0.0012,255,255,255
500,-10.5035,-1.5007,0.0057,255,255,255
750,-10.5083,-1.5018,0.0136,255,255,255
1000,-10.5151,-1.5033,0.0249,255,255,255
1250,-10.524,-1.5052,0.0395,255,255,255
1500,-10.5349,-1.5075,0.0575,255,255,255
1750,-10.5479,-1.5103,0.0788,255,255,255
2000,-10.5628,-1.5135,0.1033,255,255,255
2250,-10.5797,-1.5172,0.1312,255,255,255
2500,-10.5986,-1.5212,0.1623,255,255,255
2750,-10.6195,-1.5257,0.1967,255,255,255
3000,-10.6424,-1.5306,0.2342,255,255,255
3250,-10.6672,-1.536,0.275,255,255,255
3500,-10.6939,-1.5417,0.319,255,255,255
3750,-10.7226,-1.5479,0.3662,255,255,255
4000,-10.7531,-1.5545,0.4165,255,255,255
4250,-10.7856,-1.5615,0.4699,255,255,255
4500,-10.82,-1.5689,0.5265,255,255,255
4750,-10.8563,-1.5767,0.5862,255,255,255
5000,-10.8945,-1.5849,0.649,255,255,255
5250,-10.9345,-1.5936,0.7148,255,255,255
5500,-10.9764,-1.6026,0.7837,255,255,255
5750,-11.0201,-1.612,0.8556,255,255,255
6000,-11.0656,-1.6218,0.9306,255,255,255
6250,-11.113,-1.6321,1.0085,255,255,255
6500,-11.1622,-1.6427,1.0895,255,255,255
6750,-11.2132,-1.6537,1.1734,255,255,255
7000,-11.266,-1.6651,1.2602,255,255,255
7250,-11.3206,-1.6768,1.35,255,255,255
7500,-11.377,-1.689,1.4427,255,255,255
7750,-11.4351,-1.7015,1.5383,255,255,255
8000,-11.495,-1.7144,1.6368,255,255,255
8250,-11.5566,-1.7277,1.7381,255,255,255
8500,-11.6199,-1.7414,1.8423,255,255,255
8750,-11.685,-1.7555,1.9493,255,255,255
9000,-11.7517,-1.7699,2.0592,255,255,255
9250,-11.8202,-1.7847,2.1718,255,255,255
9500,-11.8904,-1.7998,2.2872,255,255,255
9750,-11.9622,-1.8153,2.4053,255,255,255
10000,-12.0357,-1.8312,2.5262,255,255,255
10250,-12.1109,-1.8474,2.6498,255,255,255
10500,-12.1877,-1.864,2.7762,255,255,255
10750,-12.2661,-1.881,2.9052,255,255,255
11000,-12.3462,-1.8983,3.0369,255,255,255
11250,-12.4279,-1.9159,3.1712,255,255,255
11500,-12.5111,-1.9339,3.3082,255,255,255
11750,-12.596,-1.9523,3.4478,255,255,255
12000,-12.6825,-1.971,3.59,255,255,255
12250,-12.7705,-1.99,3.7348,255,255,255
12500,-12.8601,-2.0094,3.8821,255,255,255
12750,-12.9513,-2.0291,4.032,255,255,255
13000,-13.044,-2.0492,4.1845,255,255,255
13250,-13.1382,-2.0695,4.3394,255,255,255
13500,-13.234,-2.0903,4.4969,255,255,255
13750,-13.3312,-2.1113,4.6568,255,255,255
14000,-13.43,-2.1327,4.8192,255,255,255
