Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-7.5,-13.5,0,255,255,255
250,-7.5007,-13.5001,0.0007,255,255,255
500,-7.5035,-13.5003,0.0034,255,255,255
750,-7.5085,-13.5006,0.0081,255,255,255
1000,-7.5155,-13.5011,0.0149,255,255,255
1250,-7.5245,-13.5018,0.0236,255,255,255
1500,-7.5357,-13.5026,0.0343,255,255,255
1750,-7.5489,-13.5035,0.047,255,255,255
2000,-7.5641,-13.5047,0.0616,255,255,255
2250,-7.5814,-13.5059,0.0782,255,255,255
2500,-7.6007,-13.5073,0.0968,255,255,255
2750,-7.622,-13.5089,0.1173,255,255,255
3000,-7.6453,-13.5105,0.1397,255,255,255
3250,-7.6707,-13.5124,0.164,255,255,255
3500,-7.698,-13.5144,0.1902,255,255,255
3750,-7.7272,-13.5165,0.2184,255,255,255
4000,-7.7584,-13.5188,0.2484,255,255,255
4250,-7.7916,-13.5212,0.2802,255,255,255
4500,-7.8267,-13.5237,0.314,255,255,255
4750,-7.8638,-13.5264,0.3496,255,255,255
5000,-7.9027,-13.5292,0.387,255,255,255
5250,-7.9436,-13.5322,0.4263,255,255,255
5500,-7.9864,-13.5353,0.4674,255,255,255
5750,-8.031,-13.5385,0.5103,255,255,255
6000,-8.0775,-13.5419,0.555,255,255,255
6250,-8.1259,-13.5454,0.6015,255,255,255
6500,-8.1762,-13.5491,0.6498,255,255,255
6750,-8.2282,-13.5529,0.6998,255,255,255
7000,-8.2821,-13.5568,0.7516,255,255,255
7250,-8.3379,-13.5608,0.8052,255,255,255
7500,-8.3954,-13.565,0.8605,255,255,255
7750,-8.4548,-13.5693,0.9175,255,255,255
8000,-8.5159,-13.5737,0.9762,255,255,255
8250,-8.5788,-13.5783,1.0367,255,255,255
8500,-8.6435,-13.583,1.0988,255,255,255
8750,-8.7099,-13.5878,1.1627,255,255,255
9000,-8.7781,-13.5928,1.2282,255,255,255
9250,-8.848,-13.5978,1.2954,255,255,255
9500,-8.9196,-13.603,1.3642,255,255,255
9750,-8.993,-13.6084,1.4347,255,255,255
10000,-9.068,-13.6138,1.5068,255,255,255
10250,-9.1448,-13.6194,1.5806,255,255,255
10500,-9.2232,-13.6251,1.656,255,255,255
10750,-9.3033,-13.6309,1.7329,255,255,255
11000,-9.3851,-13.6368,1.8115,255,255,255
11250,-9.4685,-13.6429,1.8917,255,255,255
11500,-9.5535,-13.649,1.9734,255,255,255
11750,-9.6402,-13.6553,2.0567,255,255,255
