Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-10.5,13.5,0,255,255,255
250,-10.5007,13.4997,0.0016,255,255,255
500,-10.5032,13.4985,0.0076,255,255,255
750,-10.5077,13.4964,0.0181,255,255,255
1000,-10.5141,13.4935,0.0332,255,255,255
1250,-10.5224,13.4897,0.0526,255,255,255
1500,-10.5325,13.485,0.0766,255,255,255
1750,-10.5445,13.4794,0.1049,255,255,255
2000,-10.5584,13.473,0.1376,255,255,255
2250,-10.5742,13.4657,0.1747,255,255,255
2500,-10.5918,13.4575,0.2161,255,255,255
2750,-10.6112,13.4486,0.2619,255,255,255
3000,-10.6325,13.4387,0.3119,255,255,255
3250,-10.6555,13.4281,0.3663,255,255,255
3500,-10.6804,13.4165,0.4248,255,255,255
3750,-10.7071,13.4042,0.4876,255,255,255
4000,-10.7355,13.391,0.5546,255,255,255
4250,-10.7658,13.3771,0.6258,255,255,255
4500,-10.7978,13.3623,0.7012,255,255,255
4750,-10.8315,13.3466,0.7807,255,255,255
5000,-10.867,13.3302,0.8643,255,255,255
5250,-10.9043,13.313,0.952,255,255,255
5500,-10.9433,13.295,1.0438,255,255,255
5750,-10.9839,13.2762,1.1396,255,255,255
6000,-11.0263,13.2565,1.2394,255,255,255
6250,-11.0704,13.2362,1.3432,255,255,255
6500,-11.1162,13.215,1.451,255,255,255
6750,-11.1637,13.193,1.5628,255,255,255
7000,-11.2128,13.1703,1.6785,255,255,255
7250,-11.2636,13.1468,1.7981,255,255,255
7500,-11.316,13.1226,1.9216,255,255,255
7750,-11.3701,13.0976,2.0489,255,255,255
8000,-11.4258,13.0718,2.1801,255,255,255
8250,-11.4831,13.0453,2.3151,255,255,255
8500,-11.5421,13.018,2.4539,255,255,255
8750,-11.6026,12.99,2.5965,255,255,255
9000,-11.6647,12.9613,2.7428,255,255,255
9250,-11.7284,12.9318,2.8928,255,255,255
9500,-11.7937,12.9016,3.0465,255,255,255
9750,-11.8605,12.8707,3.2039,255,255,255
10000,-11.9289,12.8391,3.365,255,255,255
10250,-11.9989,12.8068,3.5297,255,255,255
10500,-12.0703,12.7737,3.698,255,255,255
10750,-12.1433,12.74,3.8699,255,255,255
11000,-12.2178,12.7055,4.0454,255,255,255
11250,-12.2938,12.6704,4.2244,255,255,255
11500,-12.3713,12.6345,4.4069,255,255,255
