Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-4.5,7.5,0,255,255,255
250,-4.5006,7.4998,0.0015,255,255,255
500,-4.5027,7.4989,0.0073,255,255,255
750,-4.5065,7.4973,0.0175,255,255,255
1000,-4.5118,7.4951,0.032,255,255,255
1250,-4.5188,7.4922,0.0508,255,255,255
1500,-4.5274,7.4886,0.0738,255,255,255
1750,-4.5375,7.4844,0.1011,255,255,255
2000,-4.5492,7.4795,0.1327,255,255,255
2250,-4.5624,7.474,0.1684,255,255,255
2500,-4.5772,7.4678,0.2084,255,255,255
2750,-4.5936,7.461,0.2525,255,255,255
3000,-4.6114,7.4535,0.3007,255,255,255
3250,-4.6309,7.4454,0.3531,255,255,255
3500,-4.6518,7.4367,0.4096,255,255,255
3750,-4.6742,7.4273,0.4701,255,255,255
4000,-4.6982,7.4173,0.5347,255,255,255
4250,-4.7236,7.4067,0.6034,255,255,255
4500,-4.7506,7.3955,0.676,255,255,255
4750,-4.779,7.3836,0.7527,255,255,255
5000,-4.8089,7.3711,0.8333,255,255,255
5250,-4.8402,7.358,0.9178,255,255,255
5500,-4.873,7.3444,1.0063,255,255,255
5750,-4.9073,7.3301,1.0986,255,255,255
6000,-4.943,7.3152,1.1949,255,255,255
6250,-4.9801,7.2997,1.295,255,255,255
6500,-5.0186,7.2836,1.3989,255,255,255
6750,-5.0586,7.2669,1.5067,255,255,255
7000,-5.1,7.2496,1.6182,255,255,255
7250,-5.1427,7.2318,1.7335,255,255,255
7500,-5.1869,7.2133,1.8526,255,255,255
7750,-5.2324,7.1943,1.9753,255,255,255
8000,-5.2793,7.1747,2.1018,255,255,255
8250,-5.3276,7.1546,2.232,255,255,255
8500,-5.3773,7.1338,2.3658,255,255,255
8750,-5.4283,7.1125,2.5032,255,255,255
9000,-5.4806,7.0907,2.6443,255,255,255
9250,-5.5343,7.0682,2.7889,255,255,255
9500,-5.5893,7.0453,2.9371,255,255,255
9750,-5.6456,7.0218,3.0889,255,255,255
10000,-5.7032,6.9977,3.2442,255,255,255
10250,-5.7621,6.9731,3.403,255,255,255
10500,-5.8223,6.9479,3.5652,255,255,255
10750,-5.8839,6.9222,3.7309,255,255,255
11000,-5.9466,6.896,3.9001,255,255,255
11250,-6.0107,6.8692,4.0727,255,255,255
