Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,4.5,-7.5,0,255,255,255
250,4.5,-7.5001,0.0006,255,255,255
500,4.4999,-7.5007,0.0028,255,255,255
750,4.4998,-7.5017,0.0066,255,255,255
1000,4.4997,-7.5032,0.012,255,255,255
1250,4.4995,-7.505,0.0191,255,255,255
1500,4.4993,-7.5073,0.0278,255,255,255
1750,4.499,-7.51,0.0381,255,255,255
2000,4.4987,-7.5131,0.05,255,255,255
2250,4.4984,-7.5167,0.0634,255,255,255
2500,4.498,-7.5206,0.0785,255,255,255
2750,4.4976,-7.525,0.0951,255,255,255
3000,4.4971,-7.5298,0.1132,255,255,255
3250,4.4966,-7.5349,0.133,255,255,255
3500,4.4961,-7.5405,0.1542,255,255,255
3750,4.4955,-7.5465,0.177,255,255,255
4000,4.4949,-7.5529,0.2014,255,255,255
4250,4.4942,-7.5597,0.2272,255,255,255
4500,4.4935,-7.5669,0.2546,255,255,255
4750,4.4928,-7.5745,0.2834,255,255,255
5000,4.492,-7.5825,0.3138,255,255,255
5250,4.4912,-7.5908,0.3456,255,255,255
5500,4.4903,-7.5996,0.3789,255,255,255
5750,4.4894,-7.6087,0.4137,255,255,255
6000,4.4885,-7.6183,0.45,255,255,255
6250,4.4875,-7.6282,0.4877,255,255,255
6500,4.4865,-7.6385,0.5268,255,255,255
6750,4.4855,-7.6491,0.5674,255,255,255
7000,4.4844,-7.6602,0.6094,255,255,255
7250,4.4833,-7.6716,0.6528,255,255,255
7500,4.4822,-7.6834,0.6976,255,255,255
7750,4.481,-7.6955,0.7439,255,255,255
8000,4.4798,-7.708,0.7915,255,255,255
8250,4.4785,-7.7209,0.8405,255,255,255
8500,4.4772,-7.7341,0.8909,255,255,255
8750,4.4759,-7.7478,0.9427,255,255,255
9000,4.4746,-7.7617,0.9958,255,255,255
9250,4.4732,-7.776,1.0502,255,255,255
9500,4.4717,-7.7907,1.1061,255,255,255
9750,4.4703,-7.8057,1.1632,255,255,255
10000,4.4688,-7.8211,1.2217,255,255,255
10250,4.4673,-7.8368,1.2815,255,255,255
10500,4.4657,-7.8529,1.3426,255,255,255
10750,4.4641,-7.8693,1.405,255,255,255
11000,4.4625,-7.886,1.4687,255,255,255
11250,4.4608,-7.9031,1.5337,255,255,255
11500,4.4591,-7.9205,1.5999,255,255,255
11750,4.4574,-7.9383,1.6675,255,255,255
12000,4.4557,-7.9563,1.7363,255,255,255
12250,4.4539,-7.9747,1.8063,255,255,255
12500,4.452,-7.9935,1.8776,255,255,255
12750,4.4502,-8.0125,1.9501,255,255,255
13000,4.4483,-8.0319,2.0239,255,255,255
13250,4.4464,-8.0516,2.0988,255,255,255
13500,4.4444,-8.0716,2.175,255,255,255
13750,4.4425,-8.092,2.2524,255,255,255
