Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,4.5,-10.5,0,255,255,255
250,4.4999,-10.5001,0.0005,255,255,255
500,4.4995,-10.5006,0.0023,255,255,255
750,4.4988,-10.5014,0.0055,255,255,255
1000,4.4978,-10.5026,0.01,255,255,255
1250,4.4965,-10.5041,0.0159,255,255,255
1500,4.495,-10.5059,0.0231,255,255,255
1750,4.4931,-10.5081,0.0317,255,255,255
2000,4.491,-10.5106,0.0416,255,255,255
2250,4.4885,-10.5135,0.0527,255,255,255
2500,4.4858,-10.5167,0.0653,255,255,255
2750,4.4828,-10.5202,0.0791,255,255,255
3000,4.4795,-10.5241,0.0942,255,255,255
3250,4.476,-10.5283,0.1106,255,255,255
3500,4.4721,-10.5328,0.1283,255,255,255
3750,4.468,-10.5377,0.1472,255,255,255
4000,4.4636,-10.5428,0.1675,255,255,255
4250,4.4589,-10.5483,0.189,255,255,255
4500,4.454,-10.5542,0.2117,255,255,255
4750,4.4487,-10.5603,0.2357,255,255,255
5000,4.4433,-10.5668,0.261,255,255,255
5250,4.4375,-10.5735,0.2875,255,255,255
5500,4.4315,-10.5806,0.3152,255,255,255
5750,4.4252,-10.588,0.3441,255,255,255
6000,4.4186,-10.5957,0.3742,255,255,255
6250,4.4118,-10.6038,0.4056,255,255,255
6500,4.4047,-10.6121,0.4381,255,255,255
6750,4.3974,-10.6207,0.4719,255,255,255
7000,4.3898,-10.6297,0.5068,255,255,255
7250,4.3819,-10.6389,0.5429,255,255,255
7500,4.3738,-10.6484,0.5802,255,255,255
7750,4.3655,-10.6583,0.6187,255,255,255
8000,4.3569,-10.6684,0.6583,255,255,255
8250,4.348,-10.6788,0.6991,255,255,255
8500,4.3389,-10.6895,0.741,255,255,255
8750,4.3295,-10.7006,0.784,255,255,255
9000,4.3199,-10.7119,0.8282,255,255,255
9250,4.3101,-10.7234,0.8735,255,255,255
9500,4.3,-10.7353,0.9199,255,255,255
9750,4.2896,-10.7475,0.9674,255,255,255
10000,4.2791,-10.7599,1.0161,255,255,255
10250,4.2683,-10.7726,1.0658,255,255,255
10500,4.2572,-10.7856,1.1166,255,255,255
10750,4.2459,-10.7989,1.1685,255,255,255
11000,4.2344,-10.8125,1.2215,255,255,255
11250,4.2226,-10.8263,1.2756,255,255,255
11500,4.2107,-10.8404,1.3307,255,255,255
11750,4.1985,-10.8548,1.3868,255,255,255
12000,4.186,-10.8694,1.4441,255,255,255
12250,4.1733,-10.8843,1.5023,255,255,255
12500,4.1605,-10.8995,1.5616,255,255,255
12750,4.1473,-10.9149,1.6219,255,255,255
13000,4.134,-10.9306,1.6833,255,255,255
13250,4.1204,-10.9465,1.7456,255,255,255
13500,4.1067,-10.9628,1.809,255,255,255
13750,4.0927,-10.9792,1.8733,255,255,255
14000,4.0785,-10.9959,1.9387,255,255,255
14250,4.064,-11.0129,2.005,255,255,255
14500,4.0494,-11.0301,2.0723,255,255,255
14750,4.0346,-11.0476,2.1406,255,255,255
15000,4.0195,-11.0653,2.2099,255,255,255
15250,4.0042,-11.0833,2.2801,255,255,255
15500,3.9888,-11.1015,2.3512,255,255,255
15750,3.9731,-11.1199,2.4233,255,255,255
16000,3.9572,-11.1386,2.4964,255,255,255
16250,3.9411,-11.1575,2.5704,255,255,255
16500,3.9248,-11.1767,2.6453,255,255,255
16750,3.9083,-11.1961,2.7211,255,255,255
17000,3.8917,-11.2157,2.7978,255,255,255
17250,3.8748,-11.2356,2.8754,255,255,255
17500,3.8577,-11.2556,2.9539,255,255,255
17750,3.8404,-11.276,3.0333,255,255,255
18000,3.823,-11.2965,3.1136,255,255,255
18250,3.8053,-11.3173,3.1948,255,255,255
18500,3.7875,-11.3382,3.2768,255,255,255
18750,3.7695,-11.3595,3.3597,255,255,255
19000,3.7513,-11.3809,3.4435,255,255,255
19250,3.7329,-11.4025,3.5281,255,255,255
19500,3.7143,-11.4244,3.6135,255,255,255
19750,3.6955,-11.4464,3.6998,255,255,255
20000,3.6766,-11.4687,3.7869,255,255,255
20250,3.6575,-11.4912,3.8748,255,255,255
20500,3.6382,-11.5139,3.9635,255,255,255
20750,3.6187,-11.5368,4.053,255,255,255
21000,3.5991,-11.5599,4.1434,255,255,255
21250,3.5793,-11.5832,4.2345,255,255,255
21500,3.5593,-11.6067,4.3264,255,255,255
21750,3.5391,-11.6304,4.4191,255,255,255
22000,3.5188,-11.6544,4.5125,255,255,255
22250,3.4983,-11.6785,4.6068,255,255,255
22500,3.4777,-11.7028,4.7017,255,255,255
22750,3.4569,-11.7272,4.7975,255,255,255
23000,3.4359,-11.7519,4.8939,255,255,255
23250,3.4148,-11.7768,4.9911,255,255,255
