Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-10.5,10.5,0,255,255,255
250,-10.5007,10.4997,0.0014,255,255,255
500,-10.5035,10.4986,0.007,255,255,255
750,-10.5084,10.4967,0.0166,255,255,255
1000,-10.5154,10.494,0.0303,255,255,255
1250,-10.5245,10.4905,0.0481,255,255,255
1500,-10.5356,10.4862,0.07,255,255,255
1750,-10.5487,10.4811,0.0958,255,255,255
2000,-10.5639,10.4751,0.1257,255,255,255
2250,-10.5812,10.4684,0.1596,255,255,255
2500,-10.6004,10.461,0.1975,255,255,255
2750,-10.6217,10.4527,0.2393,255,255,255
3000,-10.645,10.4437,0.285,255,255,255
3250,-10.6702,10.4338,0.3347,255,255,255
3500,-10.6974,10.4233,0.3882,255,255,255
3750,-10.7266,10.4119,0.4456,255,255,255
4000,-10.7577,10.3998,0.5068,255,255,255
4250,-10.7908,10.387,0.5719,255,255,255
4500,-10.8259,10.3733,0.6408,255,255,255
4750,-10.8628,10.359,0.7134,255,255,255
5000,-10.9017,10.3439,0.7898,255,255,255
5250,-10.9424,10.328,0.87,255,255,255
5500,-10.9851,10.3115,0.9538,255,255,255
5750,-11.0296,10.2942,1.0414,255,255,255
6000,-11.076,10.2761,1.1326,255,255,255
6250,-11.1242,10.2574,1.2275,255,255,255
6500,-11.1743,10.2379,1.3261,255,255,255
6750,-11.2263,10.2177,1.4282,255,255,255
7000,-11.2801,10.1968,1.534,255,255,255
7250,-11.3356,10.1752,1.6433,255,255,255
7500,-11.393,10.1529,1.7561,255,255,255
7750,-11.4522,10.1299,1.8725,255,255,255
8000,-11.5132,10.1062,1.9924,255,255,255
8250,-11.5759,10.0818,2.1158,255,255,255
8500,-11.6404,10.0567,2.2427,255,255,255
8750,-11.7067,10.0309,2.373,255,255,255
9000,-11.7747,10.0045,2.5067,255,255,255
9250,-11.8444,9.9774,2.6439,255,255,255
9500,-11.9159,9.9496,2.7844,255,255,255
9750,-11.9891,9.9212,2.9283,255,255,255
10000,-12.0639,9.8921,3.0755,255,255,255
10250,-12.1405,9.8623,3.2261,255,255,255
10500,-12.2187,9.8319,3.3799,255,255,255
10750,-12.2986,9.8008,3.5371,255,255,255
11000,-12.3802,9.7691,3.6975,255,255,255
11250,-12.4634,9.7368,3.8611,255,255,255
11500,-12.5482,9.7038,4.0279,255,255,255
11750,-12.6346,9.6702,4.198,255,255,255
12000,-12.7227,9.6359,4.3712,255,255,255
12250,-12.8124,9.601,4.5476,255,255,255
12500,-12.9037,9.5656,4.7271,255,255,255
12750,-12.9965,9.5294,4.9097,255,255,255
13000,-13.0909,9.4927,5.0954,255,255,255
13250,-13.1869,9.4554,5.2842,255,255,255
13500,-13.2845,9.4175,5.476,255,255,255
13750,-13.3835,9.379,5.6709,255,255,255
14000,-13.4841,9.3398,5.8688,255,255,255
14250,-13.5863,9.3001,6.0696,255,255,255
14500,-13.6899,9.2598,6.2735,255,255,255
14750,-13.795,9.2189,6.4802,255,255,255
15000,-13.9016,9.1775,6.6899,255,255,255
15250,-14.0097,9.1355,6.9025,255,255,255
15500,-14.1193,9.0929,7.118,255,255,255
15750,-14.2303,9.0497,7.3363,255,255,255
16000,-14.3427,9.006,7.5575,255,255,255
16250,-14.4566,8.9617,7.7815,255,255,255
16500,-14.5719,8.9168,8.0083,255,255,255
16750,-14.6886,8.8714,8.2379,255,255,255
17000,-14.8067,8.8255,8.4702,255,255,255
17250,-14.9263,8.779,8.7053,255,255,255
17500,-15.0471,8.732,8.9431,255,255,255
17750,-15.1694,8.6844,9.1836,255,255,255
18000,-15.293,8.6364,9.4268,255,255,255
18250,-15.418,8.5878,9.6726,255,255,255
18500,-15.5443,8.5386,9.921,255,255,255
18750,-15.6719,8.489,10.1721,255,255,255
19000,-15.8009,8.4388,10.4257,255,255,255
19250,-15.9311,8.3882,10.6819,255,255,255
19500,-16.0626,8.337,10.9407,255,255,255
19750,-16.1955,8.2854,11.202,255,255,255
20000,-16.3296,8.2332,11.4658,255,255,255
20250,-16.4649,8.1805,11.732,255,255,255
20500,-16.6015,8.1274,12.0008,255,255,255
20750,-16.7394,8.0738,12.272,255,255,255
21000,-16.8785,8.0197,12.5456,255,255,255
21250,-17.0188,7.9651,12.8216,255,255,255
21500,-17.1603,7.91,13.1,255,255,255
21750,-17.303,7.8545,13.3807,255,255,255
22000,-17.4469,7.7985,13.6638,255,255,255
22250,-17.592,7.7421,13.9492,255,255,255
22500,-17.7383,7.6852,14.2369,255,255,255
22750,-17.8857,7.6279,14.5269,255,255,255
23000,-18.0342,7.5701,14.8192,255,255,255
23250,-18.1839,7.5118,15.1136,255,255,255
23500,-18.3347,7.4532,15.4103,255,255,255
23750,-18.4866,7.3941,15.7092,255,255,255
24000,-18.6396,7.3345,16.0103,255,255,255
24250,-18.7938,7.2746,16.3135,255,255,255
24500,-18.949,7.2142,16.6188,255,255,255
24750,-19.1052,7.1534,16.9262,255,255,255
25000,-19.2626,7.0922,17.2358,255,255,255
25250,-19.4209,7.0305,17.5474,255,255,255
25500,-19.5803,6.9685,17.861,255,255,255
25750,-19.7408,6.9061,18.1767,255,255,255
26000,-19.9023,6.8432,18.4944,255,255,255
26250,-20.0647,6.78,18.814,255,255,255
26500,-20.2282,6.7164,19.1356,255,255,255
26750,-20.3926,6.6524,19.4592,255,255,255
27000,-20.5581,6.588,19.7847,255,255,255
27250,-20.7245,6.5233,20.1121,255,255,255
27500,-20.8918,6.4582,20.4413,255,255,255
27750,-21.0601,6.3927,20.7724,255,255,255
28000,-21.2293,6.3268,21.1054,255,255,255
28250,-21.3995,6.2606,21.4402,255,255,255
28500,-21.5705,6.194,21.7768,255,255,255
28750,-21.7425,6.1271,22.1151,255,255,255
29000,-21.9153,6.0598,22.4552,255,255,255
29250,-22.089,5.9922,22.797,255,255,255
29500,-22.2636,5.9243,23.1406,255,255,255
29750,-22.4391,5.856,23.4858,255,255,255
30000,-22.6154,5.7874,23.8327,255,255,255
30250,-22.7925,5.7184,24.1813,255,255,255
30500,-22.9705,5.6492,24.5314,255,255,255
30750,-23.1492,5.5796,24.8832,255,255,255
31000,-23.3288,5.5097,25.2366,255,255,255
31250,-23.5092,5.4395,25.5916,255,255,255
31500,-23.6903,5.3689,25.948,255,255,255
31750,-23.8723,5.2981,26.306,255,255,255
32000,-24.055,5.227,26.6656,255,255,255
32250,-24.2384,5.1556,27.0266,255,255,255
32500,-24.4226,5.0839,27.389,255,255,255
32750,-24.6075,5.0119,27.7529,255,255,255
33000,-24.7931,4.9396,28.1182,255,255,255
33250,-24.9795,4.8671,28.4849,255,255,255
33500,-25.1665,4.7943,28.853,255,255,255
33750,-25.3542,4.7212,29.2225,255,255,255
34000,-25.5426,4.6478,29.5932,255,255,255
34250,-25.7317,4.5742,29.9653,255,255,255
34500,-25.9214,4.5004,30.3386,255,255,255
34750,-26.1118,4.4263,30.7133,255,255,255
35000,-26.3027,4.3519,31.0891,255,255,255
35250,-26.4944,4.2773,31.4662,255,255,255
35500,-26.6866,4.2025,31.8444,255,255,255
35750,-26.8794,4.1274,32.2239,255,255,255
36000,-27.0728,4.0521,32.6045,255,255,255
36250,-27.2668,3.9766,32.9862,255,255,255
36500,-27.4613,3.9009,33.369,255,255,255
36750,-27.6564,3.825,33.7529,255,255,255
37000,-27.852,3.7488,34.1379,255,255,255
37250,-28.0482,3.6724,34.524,255,255,255
37500,-28.2449,3.5959,34.9111,255,255,255
37750,-28.4421,3.5191,35.2991,255,255,255
38000,-28.6399,3.4422,35.6882,255,255,255
38250,-28.8381,3.365,36.0783,255,255,255
