Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,7.5,7.5,0,255,255,255
250,7.5002,7.4998,0.0017,255,255,255
500,7.5009,7.499,0.0083,255,255,255
750,7.5022,7.4975,0.0198,255,255,255
1000,7.504,7.4955,0.0362,255,255,255
1250,7.5064,7.4928,0.0574,255,255,255
1500,7.5093,7.4896,0.0835,255,255,255
1750,7.5127,7.4857,0.1144,255,255,255
2000,7.5166,7.4813,0.1501,255,255,255
2250,7.5211,7.4763,0.1906,255,255,255
2500,7.5261,7.4706,0.2358,255,255,255
2750,7.5317,7.4644,0.2857,255,255,255
3000,7.5377,7.4576,0.3403,255,255,255
3250,7.5443,7.4502,0.3996,255,255,255
3500,7.5514,7.4423,0.4635,255,255,255
3750,7.559,7.4337,0.532,255,255,255
4000,7.5671,7.4246,0.6051,255,255,255
4250,7.5757,7.415,0.6828,255,255,255
4500,7.5848,7.4047,0.765,255,255,255
4750,7.5944,7.3939,0.8517,255,255,255
5000,7.6045,7.3825,0.943,255,255,255
5250,7.6151,7.3706,1.0386,255,255,255
5500,7.6262,7.3581,1.1388,255,255,255
5750,7.6378,7.3451,1.2433,255,255,255
6000,7.6499,7.3316,1.3522,255,255,255
6250,7.6625,7.3174,1.4655,255,255,255
6500,7.6755,7.3028,1.5832,255,255,255
6750,7.689,7.2876,1.7051,255,255,255
7000,7.703,7.2719,1.8314,255,255,255
7250,7.7175,7.2556,1.9619,255,255,255
7500,7.7324,7.2388,2.0966,255,255,255
7750,7.7479,7.2215,2.2356,255,255,255
8000,7.7637,7.2036,2.3787,255,255,255
8250,7.7801,7.1853,2.526,255,255,255
8500,7.7969,7.1664,2.6775,255,255,255
8750,7.8141,7.147,2.833,255,255,255
9000,7.8319,7.1271,2.9927,255,255,255
9250,7.85,7.1067,3.1564,255,255,255
9500,7.8686,7.0858,3.3242,255,255,255
9750,7.8877,7.0644,3.4959,255,255,255
10000,7.9072,7.0425,3.6717,255,255,255
10250,7.9271,7.0201,3.8514,255,255,255
10500,7.9475,6.9972,4.0351,255,255,255
10750,7.9683,6.9738,4.2227,255,255,255
11000,7.9896,6.9499,4.4142,255,255,255
11250,8.0113,6.9256,4.6095,255,255,255
11500,8.0334,6.9007,4.8087,255,255,255
11750,8.0559,6.8754,5.0117,255,255,255
12000,8.0789,6.8497,5.2185,255,255,255
12250,8.1022,6.8234,5.429,255,255,255
12500,8.126,6.7967,5.6433,255,255,255
12750,8.1502,6.7695,5.8613,255,255,255
13000,8.1748,6.7419,6.083,255,255,255
13250,8.1999,6.7137,6.3084,255,255,255
13500,8.2253,6.6852,6.5374,255,255,255
13750,8.2511,6.6562,6.77,255,255,255
14000,8.2773,6.6267,7.0062,255,255,255
14250,8.304,6.5968,7.246,255,255,255
14500,8.331,6.5665,7.4893,255,255,255
14750,8.3584,6.5357,7.7361,255,255,255
15000,8.3862,6.5045,7.9864,255,255,255
15250,8.4144,6.4728,8.2402,255,255,255
15500,8.443,6.4407,8.4974,255,255,255
15750,8.4719,6.4082,8.7581,255,255,255
16000,8.5012,6.3753,9.0221,255,255,255
16250,8.5309,6.3419,9.2895,255,255,255
16500,8.561,6.3081,9.5602,255,255,255
16750,8.5915,6.274,9.8342,255,255,255
17000,8.6223,6.2394,10.1116,255,255,255
17250,8.6535,6.2043,10.3922,255,255,255
17500,8.685,6.1689,10.676,255,255,255
17750,8.7169,6.1331,10.9631,255,255,255
18000,8.7492,6.0969,11.2533,255,255,255
18250,8.7818,6.0603,11.5468,255,255,255
18500,8.8147,6.0233,11.8433,255,255,255
18750,8.848,5.9859,12.143,255,255,255
19000,8.8817,5.9481,12.4457,255,255,255
19250,8.9157,5.9099,12.7516,255,255,255
19500,8.95,5.8714,13.0604,255,255,255
19750,8.9847,5.8324,13.3723,255,255,255
20000,9.0197,5.7931,13.6872,255,255,255
20250,9.0551,5.7535,14.005,255,255,255
20500,9.0907,5.7134,14.3258,255,255,255
