Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,10.5,10.5,0,255,255,255
250,10.5005,10.4997,0.0017,255,255,255
500,10.5024,10.4988,0.0082,255,255,255
750,10.5057,10.497,0.0196,255,255,255
1000,10.5105,10.4946,0.0358,255,255,255
1250,10.5167,10.4914,0.0568,255,255,255
1500,10.5242,10.4875,0.0826,255,255,255
1750,10.5332,10.4829,0.1131,255,255,255
2000,10.5435,10.4775,0.1484,255,255,255
2250,10.5553,10.4715,0.1884,255,255,255
2500,10.5684,10.4647,0.2331,255,255,255
2750,10.5828,10.4572,0.2824,255,255,255
3000,10.5987,10.449,0.3364,255,255,255
3250,10.6159,10.4402,0.395,255,255,255
3500,10.6344,10.4306,0.4581,255,255,255
3750,10.6543,10.4203,0.5259,255,255,255
4000,10.6755,10.4094,0.5981,255,255,255
4250,10.698,10.3978,0.6749,255,255,255
4500,10.7218,10.3855,0.7562,255,255,255
4750,10.747,10.3725,0.8419,255,255,255
5000,10.7734,10.3588,0.9321,255,255,255
5250,10.8011,10.3445,1.0266,255,255,255
5500,10.8302,10.3295,1.1256,255,255,255
5750,10.8605,10.3138,1.2289,255,255,255
6000,10.8921,10.2975,1.3366,255,255,255
6250,10.9249,10.2806,1.4486,255,255,255
6500,10.959,10.2629,1.5649,255,255,255
6750,10.9944,10.2447,1.6854,255,255,255
7000,11.031,10.2258,1.8102,255,255,255
7250,11.0688,10.2062,1.9391,255,255,255
7500,11.1079,10.186,2.0723,255,255,255
7750,11.1482,10.1652,2.2097,255,255,255
8000,11.1897,10.1438,2.3511,255,255,255
8250,11.2324,10.1217,2.4967,255,255,255
8500,11.2763,10.0991,2.6464,255,255,255
8750,11.3214,10.0758,2.8002,255,255,255
9000,11.3677,10.0519,2.958,255,255,255
9250,11.4151,10.0273,3.1198,255,255,255
9500,11.4638,10.0022,3.2856,255,255,255
9750,11.5136,9.9765,3.4554,255,255,255
10000,11.5645,9.9502,3.6291,255,255,255
10250,11.6166,9.9232,3.8067,255,255,255
10500,11.6699,9.8957,3.9882,255,255,255
10750,11.7243,9.8676,4.1736,255,255,255
11000,11.7798,9.839,4.3628,255,255,255
11250,11.8364,9.8097,4.5559,255,255,255
11500,11.8942,9.7799,4.7527,255,255,255
11750,11.953,9.7495,4.9534,255,255,255
12000,12.013,9.7185,5.1577,255,255,255
12250,12.074,9.687,5.3658,255,255,255
12500,12.1361,9.6549,5.5776,255,255,255
12750,12.1993,9.6222,5.793,255,255,255
13000,12.2636,9.589,6.0121,255,255,255
13250,12.3289,9.5552,6.2348,255,255,255
13500,12.3953,9.5209,6.4611,255,255,255
13750,12.4627,9.4861,6.691,255,255,255
14000,12.5312,9.4507,6.9244,255,255,255
14250,12.6007,9.4148,7.1614,255,255,255
14500,12.6712,9.3784,7.4018,255,255,255
14750,12.7428,9.3414,7.6457,255,255,255
15000,12.8154,9.3039,7.8931,255,255,255
15250,12.8889,9.2659,8.1439,255,255,255
15500,12.9635,9.2273,8.3981,255,255,255
15750,13.039,9.1883,8.6556,255,255,255
16000,13.1156,9.1487,8.9165,255,255,255
16250,13.1931,9.1087,9.1808,255,255,255
16500,13.2716,9.0681,9.4483,255,255,255
16750,13.351,9.0271,9.7191,255,255,255
17000,13.4314,8.9855,9.9931,255,255,255
17250,13.5127,8.9435,10.2704,255,255,255
17500,13.595,8.901,10.5509,255,255,255
17750,13.6782,8.858,10.8345,255,255,255
18000,13.7624,8.8145,11.1213,255,255,255
18250,13.8474,8.7705,11.4113,255,255,255
18500,13.9334,8.7261,11.7043,255,255,255
18750,14.0202,8.6812,12.0004,255,255,255
19000,14.108,8.6358,12.2996,255,255,255
19250,14.1966,8.59,12.6018,255,255,255
19500,14.2862,8.5437,12.9069,255,255,255
19750,14.3766,8.497,13.2151,255,255,255
20000,14.4678,8.4498,13.5262,255,255,255
20250,14.56,8.4022,13.8403,255,255,255
20500,14.6529,8.3542,14.1572,255,255,255
20750,14.7468,8.3057,14.477,255,255,255
21000,14.8414,8.2567,14.7997,255,255,255
21250,14.9369,8.2074,15.1252,255,255,255
21500,15.0332,8.1576,15.4535,255,255,255
21750,15.1303,8.1074,15.7846,255,255,255
22000,15.2283,8.0567,16.1185,255,255,255
22250,15.327,8.0057,16.455,255,255,255
22500,15.4265,7.9542,16.7943,255,255,255
22750,15.5269,7.9024,17.1363,255,255,255
23000,15.628,7.8501,17.4809,255,255,255
23250,15.7298,7.7974,17.8281,255,255,255
23500,15.8325,7.7444,18.178,255,255,255
23750,15.9358,7.6909,18.5304,255,255,255
24000,16.04,7.6371,18.8854,255,255,255
24250,16.1449,7.5828,19.2429,255,255,255
24500,16.2505,7.5282,19.603,255,255,255
24750,16.3568,7.4732,19.9655,255,255,255
25000,16.4639,7.4179,20.3305,255,255,255
25250,16.5717,7.3621,20.6979,255,255,255
25500,16.6802,7.306,21.0677,255,255,255
25750,16.7894,7.2496,21.4399,255,255,255
26000,16.8992,7.1927,21.8144,255,255,255
26250,17.0098,7.1356,22.1913,255,255,255
26500,17.121,7.078,22.5705,255,255,255
26750,17.233,7.0202,22.952,255,255,255
27000,17.3455,6.9619,23.3357,255,255,255
27250,17.4588,6.9034,23.7217,255,255,255
27500,17.5726,6.8445,24.1099,255,255,255
27750,17.6872,6.7852,24.5003,255,255,255
28000,17.8023,6.7257,24.8928,255,255,255
28250,17.9181,6.6658,25.2875,255,255,255
28500,18.0345,6.6056,25.6842,255,255,255
28750,18.1515,6.5451,26.0831,255,255,255
29000,18.2691,6.4842,26.484,255,255,255
29250,18.3874,6.4231,26.887,255,255,255
29500,18.5062,6.3616,27.292,255,255,255
29750,18.6256,6.2999,27.6989,255,255,255
30000,18.7455,6.2378,28.1079,255,255,255
30250,18.8661,6.1754,28.5187,255,255,255
30500,18.9872,6.1128,28.9315,255,255,255
30750,19.1088,6.0499,29.3462,255,255,255
31000,19.231,5.9866,29.7627,255,255,255
31250,19.3537,5.9231,30.1811,255,255,255
31500,19.477,5.8594,30.6013,255,255,255
31750,19.6008,5.7953,31.0232,255,255,255
32000,19.7251,5.731,31.447,255,255,255
32250,19.85,5.6664,31.8724,255,255,255
32500,19.9753,5.6016,32.2996,255,255,255
32750,20.1011,5.5364,32.7285,255,255,255
33000,20.2274,5.4711,33.1591,255,255,255
33250,20.3542,5.4055,33.5913,255,255,255
33500,20.4815,5.3396,34.0251,255,255,255
33750,20.6092,5.2735,34.4605,255,255,255
34000,20.7374,5.2072,34.8974,255,255,255
34250,20.8661,5.1406,35.3359,255,255,255
34500,20.9952,5.0738,35.776,255,255,255
34750,21.1247,5.0068,36.2175,255,255,255
35000,21.2546,4.9395,36.6605,255,255,255
35250,21.385,4.872,37.1049,255,255,255
35500,21.5158,4.8044,37.5507,255,255,255
35750,21.647,4.7365,37.9979,255,255,255
36000,21.7786,4.6684,38.4465,255,255,255
36250,21.9106,4.6001,38.8964,255,255,255
36500,22.043,4.5316,39.3477,255,255,255
36750,22.1758,4.4629,39.8002,255,255,255
37000,22.3089,4.394,40.254,255,255,255
37250,22.4424,4.3249,40.709,255,255,255
37500,22.5763,4.2557,41.1653,255,255,255
37750,22.7105,4.1862,41.6227,255,255,255
38000,22.845,4.1166,42.0814,255,255,255
38250,22.9799,4.0469,42.5411,255,255,255
38500,23.1151,3.9769,43.002,255,255,255
38750,23.2506,3.9068,43.464,255,255,255
39000,23.3865,3.8365,43.927,255,255,255
39250,23.5226,3.7661,44.3911,255,255,255
39500,23.6591,3.6955,44.8562,255,255,255
39750,23.7958,3.6248,45.3223,255,255,255
40000,23.9329,3.5539,45.7894,255,255,255
40250,24.0702,3.4829,46.2574,255,255,255
40500,24.2077,3.4117,46.7263,255,255,255
40750,24.3456,3.3404,47.1961,255,255,255
41000,24.4837,3.269,47.6668,255,255,255
41250,24.622,3.1974,48.1383,255,255,255
41500,24.7606,3.1257,48.6107,255,255,255
41750,24.8994,3.0539,49.0839,255,255,255
42000,25.0384,2.982,49.5578,255,255,255
42250,25.1777,2.91,50.0325,255,255,255
42500,25.3171,2.8379,50.5079,255,255,255
42750,25.4568,2.7656,50.9839,255,255,255
43000,25.5967,2.6933,51.4607,255,255,255
43250,25.7368,2.6209,51.9381,255,255,255
43500,25.877,2.5483,52.4162,255,255,255
43750,26.0174,2.4757,52.8948,255,255,255
44000,26.158,2.403,53.374,255,255,255
44250,26.2987,2.3302,53.8537,255,255,255
44500,26.4396,2.2573,54.334,255,255,255
44750,26.5807,2.1844,54.8148,255,255,255
45000,26.7219,2.1114,55.296,255,255,255
45250,26.8632,2.0383,55.7777,255,255,255
45500,27.0046,1.9652,56.2599,255,255,255
45750,27.1462,1.892,56.7424,255,255,255
46000,27.2879,1.8187,57.2253,255,255,255
46250,27.4296,1.7454,57.7085,255,255,255
46500,27.5715,1.672,58.1921,255,255,255
46750,27.7135,1.5986,58.676,255,255,255
47000,27.8555,1.5252,59.1601,255,255,255
47250,27.9976,1.4517,59.6445,255,255,255
47500,28.1398,1.3782,60.1291,255,255,255
47750,28.282,1.3046,60.614,255,255,255
48000,28.4243,1.2311,61.099,255,255,255
48250,28.5666,1.1575,61.5841,255,255,255
48500,28.709,1.0839,62.0694,255,255,255
48750,28.8514,1.0102,62.5548,255,255,255
49000,28.9938,0.9366,63.0403,255,255,255
49250,29.1363,0.8629,63.5258,255,255,255
49500,29.2787,0.7893,64.0113,255,255,255
49750,29.4211,0.7157,64.4969,255,255,255
50000,29.5636,0.642,64.9824,255,255,255
50250,29.706,0.5684,65.4679,255,255,255
50500,29.8484,0.4947,65.9533,255,255,255
50750,29.9908,0.4211,66.4386,255,255,255
51000,30.1331,0.3475,66.9238,255,255,255
51250,30.2754,0.274,67.4089,255,255,255
51500,30.4177,0.2004,67.8937,255,255,255
51750,30.5599,0.1269,68.3784,255,255,255
52000,30.702,0.0534,68.8629,255,255,255
52250,30.8441,-0.02,69.3471,255,255,255
52500,30.986,-0.0934,69.8311,255,255,255
52750,31.1279,-0.1667,70.3147,255,255,255
53000,31.2697,-0.2401,70.7981,255,255,255
53250,31.4114,-0.3133,71.281,255,255,255
53500,31.553,-0.3865,71.7637,255,255,255
53750,31.6945,-0.4596,72.2459,255,255,255
54000,31.8358,-0.5327,72.7277,255,255,255
54250,31.9771,-0.6057,73.2091,255,255,255
54500,32.1181,-0.6786,73.69,255,255,255
54750,32.2591,-0.7515,74.1704,255,255,255
55000,32.3999,-0.8243,74.6503,255,255,255
55250,32.5405,-0.897,75.1297,255,255,255
55500,32.681,-0.9696,75.6085,255,255,255
55750,32.8213,-1.0421,76.0867,255,255,255
56000,32.9614,-1.1145,76.5643,255,255,255
56250,33.1013,-1.1868,77.0412,255,255,255
56500,33.241,-1.2591,77.5175,255,255,255
56750,33.3805,-1.3312,77.9931,255,255,255
57000,33.5199,-1.4032,78.468,255,255,255
57250,33.6589,-1.4751,78.9421,255,255,255
57500,33.7978,-1.5469,79.4155,255,255,255
57750,33.9365,-1.6185,79.8881,255,255,255
58000,34.0749,-1.6901,80.3598,255,255,255
58250,34.213,-1.7615,80.8308,255,255,255
58500,34.3509,-1.8328,81.3008,255,255,255
58750,34.4886,-1.9039,81.77,255,255,255
59000,34.6259,-1.9749,82.2383,255,255,255
59250,34.763,-2.0458,82.7056,255,255,255
59500,34.8999,-2.1165,83.172,255,255,255
59750,35.0364,-2.1871,83.6374,255,255,255
60000,35.1726,-2.2575,84.1017,255,255,255
60250,35.3085,-2.3277,84.5651,255,255,255
60500,35.4442,-2.3978,85.0273,255,255,255
60750,35.5795,-2.4677,85.4885,255,255,255
61000,35.7144,-2.5375,85.9486,255,255,255
61250,35.8491,-2.6071,86.4075,255,255,255
61500,35.9834,-2.6765,86.8653,255,255,255
61750,36.1173,-2.7457,87.3219,255,255,255
62000,36.2509,-2.8148,87.7773,255,255,255
62250,36.3841,-2.8836,88.2314,255,255,255
62500,36.517,-2.9523,88.6843,255,255,255
62750,36.6495,-3.0208,89.1359,255,255,255
63000,36.7816,-3.089,89.5862,255,255,255
63250,36.9133,-3.1571,90.0352,255,255,255
63500,37.0446,-3.225,90.4828,255,255,255
63750,37.1755,-3.2926,90.929,255,255,255
64000,37.306,-3.36,91.3738,255,255,255
64250,37.4361,-3.4273,91.8172,255,255,255
64500,37.5657,-3.4943,92.2591,255,255,255
64750,37.695,-3.561,92.6995,255,255,255
65000,37.8237,-3.6276,93.1385,255,255,255
65250,37.952,-3.6939,93.5759,255,255,255
65500,38.0799,-3.76,94.0117,255,255,255
65750,38.2073,-3.8258,94.446,255,255,255
66000,38.3342,-3.8914,94.8786,255,255,255
66250,38.4607,-3.9567,95.3097,255,255,255
66500,38.5866,-4.0218,95.739,255,255,255
66750,38.7121,-4.0867,96.1667,255,255,255
67000,38.8371,-4.1513,96.5927,255,255,255
67250,38.9615,-4.2156,97.017,255,255,255
67500,39.0855,-4.2796,97.4395,255,255,255
67750,39.2089,-4.3434,97.8602,255,255,255
68000,39.3318,-4.4069,98.2791,255,255,255
68250,39.4542,-4.4701,98.6962,255,255,255
68500,39.576,-4.5331,99.1114,255,255,255
68750,39.6972,-4.5957,99.5248,255,255,255
69000,39.818,-4.6581,99.9362,255,255,255
69250,39.9381,-4.7202,100.3457,255,255,255
69500,40.0577,-4.782,100.7533,255,255,255
69750,40.1766,-4.8435,101.1589,255,255,255
70000,40.295,-4.9046,101.5625,255,255,255
70250,40.4128,-4.9655,101.964,255,255,255
70500,40.5301,-5.0261,102.3635,255,255,255
70750,40.6466,-5.0863,102.761,255,255,255
71000,40.7626,-5.1463,103.1563,255,255,255
71250,40.878,-5.2059,103.5495,255,255,255
71500,40.9927,-5.2651,103.9406,255,255,255
71750,41.1068,-5.3241,104.3295,255,255,255
72000,41.2202,-5.3827,104.7161,255,255,255
72250,41.333,-5.441,105.1006,255,255,255
72500,41.4451,-5.4989,105.4828,255,255,255
72750,41.5566,-5.5565,105.8627,255,255,255
73000,41.6674,-5.6137,106.2403,255,255,255
73250,41.7775,-5.6706,106.6157,255,255,255
73500,41.8869,-5.7272,106.9886,255,255,255
73750,41.9956,-5.7833,107.3592,255,255,255
74000,42.1036,-5.8391,107.7274,255,255,255
74250,42.2109,-5.8946,108.0931,255,255,255
