Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,4.5,-13.5,0,255,255,255
250,4.5,-13.5001,0.0003,255,255,255
500,4.5,-13.5005,0.0017,255,255,255
750,4.4999,-13.5011,0.004,255,255,255
1000,4.4999,-13.502,0.0074,255,255,255
1250,4.4998,-13.5032,0.0117,255,255,255
1500,4.4997,-13.5047,0.017,255,255,255
1750,4.4996,-13.5064,0.0233,255,255,255
2000,4.4995,-13.5084,0.0305,255,255,255
2250,4.4994,-13.5106,0.0388,255,255,255
2500,4.4992,-13.5132,0.048,255,255,255
2750,4.4991,-13.5159,0.0581,255,255,255
3000,4.4989,-13.519,0.0692,255,255,255
3250,4.4987,-13.5223,0.0813,255,255,255
3500,4.4985,-13.5259,0.0943,255,255,255
3750,4.4983,-13.5297,0.1082,255,255,255
4000,4.4981,-13.5338,0.1231,255,255,255
4250,4.4978,-13.5381,0.1389,255,255,255
4500,4.4976,-13.5427,0.1556,255,255,255
4750,4.4973,-13.5475,0.1732,255,255,255
5000,4.497,-13.5526,0.1918,255,255,255
5250,4.4967,-13.5579,0.2112,255,255,255
5500,4.4964,-13.5635,0.2316,255,255,255
5750,4.496,-13.5694,0.2528,255,255,255
6000,4.4957,-13.5754,0.275,255,255,255
6250,4.4953,-13.5818,0.298,255,255,255
6500,4.495,-13.5883,0.3219,255,255,255
6750,4.4946,-13.5951,0.3467,255,255,255
7000,4.4942,-13.6022,0.3724,255,255,255
7250,4.4938,-13.6095,0.3989,255,255,255
7500,4.4933,-13.617,0.4263,255,255,255
7750,4.4929,-13.6247,0.4546,255,255,255
8000,4.4924,-13.6327,0.4837,255,255,255
8250,4.492,-13.6409,0.5136,255,255,255
8500,4.4915,-13.6494,0.5444,255,255,255
8750,4.491,-13.6581,0.576,255,255,255
9000,4.4905,-13.667,0.6085,255,255,255
9250,4.4899,-13.6761,0.6418,255,255,255
9500,4.4894,-13.6855,0.6759,255,255,255
9750,4.4889,-13.6951,0.7108,255,255,255
10000,4.4883,-13.7049,0.7465,255,255,255
10250,4.4877,-13.7149,0.7831,255,255,255
