Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-4.5,4.5,0,255,255,255
250,-4.5005,4.4998,0.0015,255,255,255
500,-4.5024,4.499,0.0072,255,255,255
750,-4.5057,4.4977,0.0171,255,255,255
1000,-4.5104,4.4957,0.0313,255,255,255
1250,-4.5164,4.4932,0.0496,255,255,255
1500,-4.5239,4.4902,0.0721,255,255,255
1750,-4.5327,4.4865,0.0988,255,255,255
2000,-4.543,4.4823,0.1297,255,255,255
2250,-4.5545,4.4776,0.1646,255,255,255
2500,-4.5675,4.4722,0.2037,255,255,255
2750,-4.5817,4.4664,0.2468,255,255,255
3000,-4.5974,4.4599,0.2939,255,255,255
3250,-4.6143,4.453,0.3451,255,255,255
3500,-4.6326,4.4455,0.4003,255,255,255
3750,-4.6522,4.4374,0.4595,255,255,255
4000,-4.6731,4.4288,0.5226,255,255,255
4250,-4.6954,4.4197,0.5897,255,255,255
4500,-4.7189,4.41,0.6607,255,255,255
4750,-4.7437,4.3998,0.7356,255,255,255
5000,-4.7698,4.3891,0.8144,255,255,255
5250,-4.7972,4.3778,0.897,255,255,255
5500,-4.8258,4.366,0.9835,255,255,255
5750,-4.8557,4.3537,1.0738,255,255,255
6000,-4.8869,4.3409,1.1678,255,255,255
6250,-4.9193,4.3276,1.2657,255,255,255
6500,-4.953,4.3138,1.3672,255,255,255
6750,-4.9879,4.2995,1.4726,255,255,255
7000,-5.024,4.2846,1.5816,255,255,255
7250,-5.0613,4.2693,1.6942,255,255,255
7500,-5.0999,4.2534,1.8106,255,255,255
7750,-5.1396,4.2371,1.9306,255,255,255
8000,-5.1806,4.2203,2.0542,255,255,255
8250,-5.2227,4.203,2.1814,255,255,255
8500,-5.2661,4.1852,2.3121,255,255,255
8750,-5.3106,4.1669,2.4464,255,255,255
9000,-5.3563,4.1482,2.5843,255,255,255
9250,-5.4031,4.1289,2.7256,255,255,255
9500,-5.4511,4.1092,2.8705,255,255,255
9750,-5.5003,4.0891,3.0188,255,255,255
10000,-5.5505,4.0684,3.1705,255,255,255
10250,-5.602,4.0473,3.3257,255,255,255
10500,-5.6545,4.0258,3.4843,255,255,255
10750,-5.7082,4.0037,3.6462,255,255,255
11000,-5.763,3.9813,3.8115,255,255,255
11250,-5.8189,3.9583,3.9801,255,255,255
11500,-5.8758,3.9349,4.1521,255,255,255
11750,-5.9339,3.9111,4.3273,255,255,255
12000,-5.9931,3.8869,4.5058,255,255,255
12250,-6.0533,3.8622,4.6876,255,255,255
12500,-6.1146,3.837,4.8725,255,255,255
12750,-6.177,3.8114,5.0607,255,255,255
13000,-6.2404,3.7854,5.2521,255,255,255
13250,-6.3049,3.759,5.4466,255,255,255
13500,-6.3704,3.7321,5.6443,255,255,255
13750,-6.437,3.7048,5.845,255,255,255
14000,-6.5046,3.6771,6.0489,255,255,255
14250,-6.5732,3.649,6.2559,255,255,255
14500,-6.6428,3.6205,6.4659,255,255,255
14750,-6.7134,3.5916,6.6789,255,255,255
15000,-6.785,3.5622,6.8949,255,255,255
15250,-6.8576,3.5325,7.1139,255,255,255
15500,-6.9312,3.5023,7.3359,255,255,255
15750,-7.0058,3.4718,7.5609,255,255,255
