Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-7.5,4.5,0,255,255,255
250,-7.5006,4.4998,0.0013,255,255,255
500,-7.503,4.4989,0.0062,255,255,255
750,-7.5072,4.4974,0.0148,255,255,255
1000,-7.5131,4.4953,0.0271,255,255,255
1250,-7.5208,4.4925,0.0431,255,255,255
1500,-7.5303,4.4892,0.0626,255,255,255
1750,-7.5415,4.4851,0.0858,255,255,255
2000,-7.5544,4.4805,0.1125,255,255,255
2250,-7.5691,4.4752,0.1429,255,255,255
2500,-7.5855,4.4694,0.1767,255,255,255
2750,-7.6036,4.4629,0.2141,255,255,255
3000,-7.6234,4.4558,0.2551,255,255,255
3250,-7.6449,4.4481,0.2995,255,255,255
3500,-7.668,4.4398,0.3474,255,255,255
3750,-7.6929,4.4309,0.3987,255,255,255
4000,-7.7194,4.4214,0.4535,255,255,255
4250,-7.7475,4.4113,0.5118,255,255,255
4500,-7.7773,4.4006,0.5734,255,255,255
4750,-7.8088,4.3894,0.6384,255,255,255
5000,-7.8418,4.3775,0.7067,255,255,255
5250,-7.8765,4.3651,0.7785,255,255,255
5500,-7.9128,4.3521,0.8535,255,255,255
5750,-7.9507,4.3385,0.9319,255,255,255
6000,-7.9902,4.3244,1.0135,255,255,255
6250,-8.0312,4.3097,1.0984,255,255,255
6500,-8.0739,4.2944,1.1866,255,255,255
6750,-8.118,4.2785,1.278,255,255,255
7000,-8.1638,4.2621,1.3726,255,255,255
7250,-8.2111,4.2452,1.4704,255,255,255
7500,-8.2599,4.2277,1.5714,255,255,255
7750,-8.3103,4.2096,1.6755,255,255,255
8000,-8.3621,4.191,1.7828,255,255,255
8250,-8.4155,4.1719,1.8932,255,255,255
8500,-8.4704,4.1522,2.0067,255,255,255
8750,-8.5267,4.132,2.1233,255,255,255
9000,-8.5846,4.1113,2.2429,255,255,255
9250,-8.6439,4.09,2.3656,255,255,255
9500,-8.7047,4.0682,2.4914,255,255,255
9750,-8.7669,4.0459,2.6201,255,255,255
10000,-8.8306,4.0231,2.7518,255,255,255
10250,-8.8957,3.9997,2.8865,255,255,255
10500,-8.9622,3.9759,3.0241,255,255,255
10750,-9.0302,3.9515,3.1647,255,255,255
11000,-9.0995,3.9266,3.3082,255,255,255
11250,-9.1703,3.9012,3.4546,255,255,255
11500,-9.2424,3.8754,3.6039,255,255,255
11750,-9.3159,3.849,3.756,255,255,255
12000,-9.3908,3.8221,3.911,255,255,255
12250,-9.4671,3.7948,4.0687,255,255,255
12500,-9.5447,3.7669,4.2293,255,255,255
12750,-9.6236,3.7386,4.3927,255,255,255
13000,-9.7039,3.7098,4.5588,255,255,255
13250,-9.7855,3.6805,4.7277,255,255,255
13500,-9.8685,3.6508,4.8993,255,255,255
13750,-9.9527,3.6205,5.0736,255,255,255
14000,-10.0382,3.5898,5.2506,255,255,255
14250,-10.125,3.5587,5.4303,255,255,255
14500,-10.2131,3.5271,5.6126,255,255,255
14750,-10.3025,3.495,5.7976,255,255,255
15000,-10.3931,3.4625,5.9852,255,255,255
15250,-10.485,3.4295,6.1753,255,255,255
15500,-10.5781,3.3961,6.3681,255,255,255
15750,-10.6725,3.3622,6.5634,255,255,255
16000,-10.768,3.3279,6.7612,255,255,255
16250,-10.8648,3.2931,6.9616,255,255,255
16500,-10.9628,3.258,7.1645,255,255,255
16750,-11.062,3.2223,7.3698,255,255,255
17000,-11.1624,3.1863,7.5776,255,255,255
17250,-11.264,3.1498,7.7879,255,255,255
17500,-11.3667,3.1129,8.0006,255,255,255
17750,-11.4706,3.0756,8.2157,255,255,255
18000,-11.5756,3.0379,8.4332,255,255,255
18250,-11.6818,2.9998,8.653,255,255,255
18500,-11.7891,2.9612,8.8752,255,255,255
18750,-11.8976,2.9223,9.0998,255,255,255
19000,-12.0071,2.8829,9.3266,255,255,255
19250,-12.1178,2.8432,9.5558,255,255,255
19500,-12.2295,2.803,9.7872,255,255,255
19750,-12.3424,2.7625,10.0209,255,255,255
20000,-12.4563,2.7216,10.2568,255,255,255
20250,-12.5713,2.6803,10.495,255,255,255
20500,-12.6873,2.6386,10.7353,255,255,255
20750,-12.8044,2.5965,10.9778,255,255,255
21000,-12.9226,2.554,11.2225,255,255,255
21250,-13.0417,2.5112,11.4694,255,255,255
21500,-13.1619,2.468,11.7183,255,255,255
21750,-13.2831,2.4245,11.9694,255,255,255
22000,-13.4053,2.3805,12.2226,255,255,255
22250,-13.5285,2.3363,12.4778,255,255,255
22500,-13.6527,2.2916,12.7351,255,255,255
22750,-13.7779,2.2466,12.9944,255,255,255
23000,-13.9041,2.2013,13.2557,255,255,255
23250,-14.0312,2.1556,13.5191,255,255,255
23500,-14.1592,2.1095,13.7844,255,255,255
23750,-14.2882,2.0632,14.0516,255,255,255
24000,-14.4181,2.0164,14.3208,255,255,255
24250,-14.549,1.9694,14.592,255,255,255
24500,-14.6807,1.922,14.865,255,255,255
24750,-14.8134,1.8743,15.1399,255,255,255
25000,-14.9469,1.8263,15.4167,255,255,255
