Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,4.5,-4.5,0,255,255,255
250,4.4999,-4.5002,0.0008,255,255,255
500,4.4994,-4.5008,0.0038,255,255,255
750,4.4987,-4.5019,0.009,255,255,255
1000,4.4976,-4.5035,0.0165,255,255,255
1250,4.4961,-4.5055,0.0261,255,255,255
1500,4.4944,-4.508,0.038,255,255,255
1750,4.4923,-4.511,0.0521,255,255,255
2000,4.4899,-4.5144,0.0683,255,255,255
2250,4.4872,-4.5183,0.0867,255,255,255
2500,4.4841,-4.5227,0.1073,255,255,255
2750,4.4807,-4.5275,0.13,255,255,255
3000,4.4771,-4.5327,0.1548,255,255,255
3250,4.4731,-4.5384,0.1818,255,255,255
3500,4.4688,-4.5446,0.2108,255,255,255
3750,4.4641,-4.5511,0.242,255,255,255
4000,4.4592,-4.5582,0.2752,255,255,255
4250,4.454,-4.5656,0.3106,255,255,255
4500,4.4484,-4.5735,0.348,255,255,255
4750,4.4426,-4.5819,0.3874,255,255,255
5000,4.4364,-4.5906,0.4289,255,255,255
5250,4.43,-4.5998,0.4724,255,255,255
5500,4.4232,-4.6095,0.518,255,255,255
5750,4.4162,-4.6195,0.5655,255,255,255
6000,4.4089,-4.63,0.6151,255,255,255
6250,4.4012,-4.6409,0.6666,255,255,255
6500,4.3933,-4.6522,0.7201,255,255,255
6750,4.3851,-4.6639,0.7756,255,255,255
7000,4.3766,-4.676,0.833,255,255,255
7250,4.3678,-4.6886,0.8923,255,255,255
7500,4.3587,-4.7015,0.9536,255,255,255
7750,4.3493,-4.7149,1.0168,255,255,255
8000,4.3397,-4.7286,1.0819,255,255,255
8250,4.3297,-4.7428,1.1489,255,255,255
8500,4.3195,-4.7574,1.2178,255,255,255
8750,4.3091,-4.7723,1.2885,255,255,255
9000,4.2983,-4.7877,1.3611,255,255,255
9250,4.2873,-4.8034,1.4356,255,255,255
9500,4.276,-4.8195,1.5119,255,255,255
9750,4.2644,-4.836,1.59,255,255,255
10000,4.2525,-4.8529,1.6699,255,255,255
10250,4.2404,-4.8702,1.7517,255,255,255
10500,4.228,-4.8878,1.8352,255,255,255
