Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-10.5,-4.5,0,255,255,255
250,-10.5008,-4.5001,0.0012,255,255,255
500,-10.504,-4.5006,0.0056,255,255,255
750,-10.5095,-4.5014,0.0134,255,255,255
1000,-10.5174,-4.5025,0.0245,255,255,255
1250,-10.5277,-4.504,0.0389,255,255,255
1500,-10.5403,-4.5058,0.0566,255,255,255
1750,-10.5552,-4.5079,0.0775,255,255,255
2000,-10.5724,-4.5104,0.1017,255,255,255
2250,-10.5919,-4.5132,0.1291,255,255,255
2500,-10.6136,-4.5163,0.1597,255,255,255
2750,-10.6377,-4.5197,0.1935,255,255,255
3000,-10.664,-4.5235,0.2305,255,255,255
3250,-10.6926,-4.5276,0.2706,255,255,255
3500,-10.7234,-4.532,0.3139,255,255,255
3750,-10.7564,-4.5367,0.3603,255,255,255
4000,-10.7916,-4.5418,0.4098,255,255,255
4250,-10.8291,-4.5471,0.4624,255,255,255
4500,-10.8687,-4.5528,0.5181,255,255,255
4750,-10.9105,-4.5588,0.5768,255,255,255
5000,-10.9544,-4.5651,0.6385,255,255,255
5250,-11.0005,-4.5717,0.7033,255,255,255
5500,-11.0488,-4.5786,0.7711,255,255,255
5750,-11.0992,-4.5858,0.8419,255,255,255
6000,-11.1517,-4.5933,0.9157,255,255,255
6250,-11.2063,-4.6011,0.9924,255,255,255
6500,-11.2629,-4.6092,1.072,255,255,255
6750,-11.3217,-4.6176,1.1546,255,255,255
7000,-11.3825,-4.6264,1.24,255,255,255
7250,-11.4454,-4.6354,1.3284,255,255,255
7500,-11.5103,-4.6447,1.4196,255,255,255
7750,-11.5773,-4.6542,1.5137,255,255,255
8000,-11.6463,-4.6641,1.6106,255,255,255
8250,-11.7172,-4.6743,1.7103,255,255,255
8500,-11.7902,-4.6847,1.8128,255,255,255
8750,-11.8652,-4.6955,1.9181,255,255,255
9000,-11.9421,-4.7065,2.0262,255,255,255
9250,-12.021,-4.7178,2.137,255,255,255
9500,-12.1018,-4.7293,2.2506,255,255,255
9750,-12.1846,-4.7412,2.3668,255,255,255
10000,-12.2693,-4.7533,2.4858,255,255,255
10250,-12.3559,-4.7657,2.6074,255,255,255
10500,-12.4443,-4.7784,2.7318,255,255,255
10750,-12.5347,-4.7913,2.8587,255,255,255
11000,-12.627,-4.8045,2.9883,255,255,255
11250,-12.7211,-4.818,3.1205,255,255,255
11500,-12.817,-4.8317,3.2553,255,255,255
11750,-12.9148,-4.8458,3.3927,255,255,255
12000,-13.0145,-4.86,3.5326,255,255,255
12250,-13.1159,-4.8745,3.6751,255,255,255
12500,-13.2191,-4.8893,3.8201,255,255,255
12750,-13.3242,-4.9044,3.9677,255,255,255
13000,-13.431,-4.9196,4.1177,255,255,255
13250,-13.5395,-4.9352,4.2702,255,255,255
13500,-13.6498,-4.951,4.4251,255,255,255
13750,-13.7619,-4.967,4.5825,255,255,255
14000,-13.8757,-4.9833,4.7424,255,255,255
14250,-13.9912,-4.9999,4.9046,255,255,255
14500,-14.1084,-5.0166,5.0692,255,255,255
14750,-14.2273,-5.0337,5.2362,255,255,255
15000,-14.3479,-5.0509,5.4056,255,255,255
15250,-14.4701,-5.0684,5.5773,255,255,255
15500,-14.594,-5.0862,5.7513,255,255,255
15750,-14.7195,-5.1042,5.9276,255,255,255
16000,-14.8467,-5.1224,6.1063,255,255,255
16250,-14.9755,-5.1408,6.2872,255,255,255
16500,-15.1059,-5.1595,6.4703,255,255,255
16750,-15.2379,-5.1784,6.6557,255,255,255
17000,-15.3715,-5.1975,6.8433,255,255,255
17250,-15.5066,-5.2169,7.0331,255,255,255
17500,-15.6433,-5.2364,7.2251,255,255,255
17750,-15.7816,-5.2562,7.4193,255,255,255
18000,-15.9214,-5.2762,7.6156,255,255,255
18250,-16.0627,-5.2965,7.8141,255,255,255
18500,-16.2055,-5.3169,8.0147,255,255,255
18750,-16.3499,-5.3376,8.2173,255,255,255
19000,-16.4957,-5.3585,8.4221,255,255,255
19250,-16.643,-5.3796,8.6289,255,255,255
19500,-16.7917,-5.4009,8.8378,255,255,255
19750,-16.9419,-5.4224,9.0488,255,255,255
20000,-17.0935,-5.4441,9.2617,255,255,255
20250,-17.2466,-5.466,9.4766,255,255,255
20500,-17.4011,-5.4881,9.6936,255,255,255
20750,-17.5569,-5.5104,9.9124,255,255,255
21000,-17.7142,-5.5329,10.1333,255,255,255
21250,-17.8729,-5.5557,10.3561,255,255,255
21500,-18.0329,-5.5786,10.5807,255,255,255
21750,-18.1942,-5.6017,10.8073,255,255,255
22000,-18.3569,-5.625,11.0358,255,255,255
22250,-18.521,-5.6485,11.2661,255,255,255
22500,-18.6863,-5.6721,11.4983,255,255,255
22750,-18.853,-5.696,11.7323,255,255,255
23000,-19.0209,-5.7201,11.9681,255,255,255
23250,-19.1902,-5.7443,12.2057,255,255,255
23500,-19.3607,-5.7687,12.4451,255,255,255
23750,-19.5324,-5.7933,12.6863,255,255,255
24000,-19.7054,-5.8181,12.9292,255,255,255
24250,-19.8797,-5.843,13.1738,255,255,255
24500,-20.0551,-5.8681,13.4202,255,255,255
24750,-20.2318,-5.8934,13.6682,255,255,255
25000,-20.4096,-5.9189,13.9179,255,255,255
25250,-20.5887,-5.9445,14.1693,255,255,255
25500,-20.7689,-5.9703,14.4223,255,255,255
25750,-20.9503,-5.9963,14.6769,255,255,255
26000,-21.1328,-6.0224,14.9332,255,255,255
26250,-21.3165,-6.0487,15.191,255,255,255
26500,-21.5012,-6.0752,15.4504,255,255,255
26750,-21.6871,-6.1018,15.7114,255,255,255
27000,-21.8741,-6.1286,15.9739,255,255,255
27250,-22.0622,-6.1555,16.2379,255,255,255
27500,-22.2514,-6.1826,16.5035,255,255,255
27750,-22.4416,-6.2099,16.7705,255,255,255
28000,-22.6329,-6.2372,17.039,255,255,255
28250,-22.8252,-6.2648,17.3089,255,255,255
28500,-23.0185,-6.2925,17.5803,255,255,255
28750,-23.2129,-6.3203,17.8532,255,255,255
29000,-23.4083,-6.3483,18.1274,255,255,255
29250,-23.6046,-6.3764,18.403,255,255,255
29500,-23.8019,-6.4047,18.68,255,255,255
29750,-24.0002,-6.433,18.9583,255,255,255
30000,-24.1995,-6.4616,19.238,255,255,255
30250,-24.3997,-6.4902,19.519,255,255,255
30500,-24.6008,-6.519,19.8012,255,255,255
30750,-24.8028,-6.548,20.0848,255,255,255
31000,-25.0058,-6.577,20.3697,255,255,255
31250,-25.2096,-6.6062,20.6557,255,255,255
31500,-25.4144,-6.6355,20.9431,255,255,255
31750,-25.62,-6.665,21.2316,255,255,255
32000,-25.8264,-6.6945,21.5214,255,255,255
32250,-26.0337,-6.7242,21.8123,255,255,255
32500,-26.2419,-6.754,22.1044,255,255,255
32750,-26.4508,-6.784,22.3976,255,255,255
33000,-26.6606,-6.814,22.692,255,255,255
33250,-26.8711,-6.8442,22.9875,255,255,255
33500,-27.0825,-6.8744,23.2841,255,255,255
33750,-27.2946,-6.9048,23.5818,255,255,255
34000,-27.5075,-6.9353,23.8806,255,255,255
34250,-27.7212,-6.9659,24.1804,255,255,255
34500,-27.9356,-6.9966,24.4813,255,255,255
34750,-28.1507,-7.0274,24.7832,255,255,255
35000,-28.3665,-7.0583,25.0861,255,255,255
35250,-28.583,-7.0893,25.39,255,255,255
35500,-28.8002,-7.1204,25.6948,255,255,255
35750,-29.0181,-7.1516,26.0007,255,255,255
36000,-29.2367,-7.1829,26.3074,255,255,255
36250,-29.4559,-7.2143,26.6151,255,255,255
36500,-29.6758,-7.2457,26.9237,255,255,255
36750,-29.8963,-7.2773,27.2331,255,255,255
37000,-30.1174,-7.309,27.5435,255,255,255
37250,-30.3391,-7.3407,27.8547,255,255,255
37500,-30.5614,-7.3726,28.1667,255,255,255
37750,-30.7843,-7.4045,28.4796,255,255,255
38000,-31.0077,-7.4365,28.7932,255,255,255
38250,-31.2318,-7.4685,29.1076,255,255,255
38500,-31.4563,-7.5007,29.4228,255,255,255
38750,-31.6814,-7.5329,29.7388,255,255,255
39000,-31.907,-7.5652,30.0555,255,255,255
39250,-32.1332,-7.5976,30.3729,255,255,255
39500,-32.3598,-7.63,30.691,255,255,255
39750,-32.5869,-7.6626,31.0098,255,255,255
40000,-32.8145,-7.6951,31.3293,255,255,255
40250,-33.0425,-7.7278,31.6494,255,255,255
40500,-33.271,-7.7605,31.9701,255,255,255
40750,-33.5,-7.7933,32.2915,255,255,255
41000,-33.7293,-7.8261,32.6134,255,255,255
41250,-33.9591,-7.859,32.936,255,255,255
41500,-34.1893,-7.892,33.2591,255,255,255
41750,-34.4198,-7.925,33.5827,255,255,255
42000,-34.6508,-7.958,33.9069,255,255,255
42250,-34.8821,-7.9912,34.2316,255,255,255
42500,-35.1137,-8.0243,34.5568,255,255,255
42750,-35.3457,-8.0575,34.8825,255,255,255
43000,-35.578,-8.0908,35.2086,255,255,255
43250,-35.8107,-8.1241,35.5352,255,255,255
43500,-36.0436,-8.1575,35.8622,255,255,255
43750,-36.2769,-8.1908,36.1897,255,255,255
44000,-36.5104,-8.2243,36.5175,255,255,255
44250,-36.7442,-8.2577,36.8457,255,255,255
44500,-36.9782,-8.2912,37.1742,255,255,255
44750,-37.2125,-8.3248,37.5031,255,255,255
45000,-37.447,-8.3584,37.8324,255,255,255
45250,-37.6817,-8.392,38.1619,255,255,255
45500,-37.9167,-8.4256,38.4918,255,255,255
45750,-38.1518,-8.4593,38.8219,255,255,255
46000,-38.3871,-8.493,39.1522,255,255,255
46250,-38.6226,-8.5267,39.4829,255,255,255
46500,-38.8583,-8.5604,39.8137,255,255,255
46750,-39.0941,-8.5942,40.1447,255,255,255
47000,-39.33,-8.6279,40.476,255,255,255
47250,-39.5661,-8.6617,40.8074,255,255,255
47500,-39.8022,-8.6955,41.139,255,255,255
47750,-40.0385,-8.7294,41.4707,255,255,255
48000,-40.2749,-8.7632,41.8025,255,255,255
48250,-40.5113,-8.797,42.1345,255,255,255
48500,-40.7478,-8.8309,42.4665,255,255,255
48750,-40.9843,-8.8648,42.7986,255,255,255
49000,-41.2209,-8.8986,43.1308,255,255,255
49250,-41.4575,-8.9325,43.463,255,255,255
49500,-41.6941,-8.9664,43.7952,255,255,255
49750,-41.9308,-9.0002,44.1274,255,255,255
50000,-42.1674,-9.0341,44.4596,255,255,255
50250,-42.404,-9.068,44.7918,255,255,255
50500,-42.6405,-9.1018,45.124,255,255,255
50750,-42.8771,-9.1357,45.4561,255,255,255
51000,-43.1135,-9.1696,45.7881,255,255,255
51250,-43.3499,-9.2034,46.12,255,255,255
51500,-43.5862,-9.2372,46.4517,255,255,255
51750,-43.8224,-9.271,46.7834,255,255,255
52000,-44.0585,-9.3048,47.1149,255,255,255
52250,-44.2945,-9.3386,47.4463,255,255,255
52500,-44.5304,-9.3724,47.7774,255,255,255
52750,-44.7661,-9.4061,48.1084,255,255,255
53000,-45.0016,-9.4398,48.4391,255,255,255
53250,-45.237,-9.4735,48.7696,255,255,255
53500,-45.4722,-9.5072,49.0999,255,255,255
53750,-45.7073,-9.5408,49.4299,255,255,255
54000,-45.9421,-9.5745,49.7596,255,255,255
54250,-46.1767,-9.608,50.089,255,255,255
54500,-46.4111,-9.6416,50.4181,255,255,255
54750,-46.6452,-9.6751,50.7469,255,255,255
55000,-46.8791,-9.7086,51.0753,255,255,255
55250,-47.1127,-9.742,51.4034,255,255,255
55500,-47.3461,-9.7754,51.731,255,255,255
55750,-47.5791,-9.8088,52.0583,255,255,255
56000,-47.8119,-9.8421,52.3851,255,255,255
56250,-48.0443,-9.8754,52.7115,255,255,255
56500,-48.2764,-9.9086,53.0375,255,255,255
56750,-48.5082,-9.9418,53.3629,255,255,255
57000,-48.7397,-9.9749,53.6879,255,255,255
57250,-48.9708,-10.008,54.0124,255,255,255
57500,-49.2015,-10.041,54.3364,255,255,255
57750,-49.4318,-10.074,54.6598,255,255,255
58000,-49.6617,-10.1069,54.9827,255,255,255
58250,-49.8913,-10.1397,55.305,255,255,255
58500,-50.1204,-10.1725,55.6267,255,255,255
58750,-50.349,-10.2053,55.9478,255,255,255
59000,-50.5773,-10.2379,56.2683,255,255,255
59250,-50.805,-10.2705,56.5881,255,255,255
59500,-51.0323,-10.3031,56.9073,255,255,255
59750,-51.2591,-10.3355,57.2258,255,255,255
60000,-51.4855,-10.3679,57.5436,255,255,255
60250,-51.7113,-10.4003,57.8607,255,255,255
60500,-51.9366,-10.4325,58.1771,255,255,255
60750,-52.1614,-10.4647,58.4928,255,255,255
61000,-52.3856,-10.4968,58.8077,255,255,255
