Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-1.5,-10.5,0,255,255,255
250,-1.5005,-10.5001,0.0009,255,255,255
500,-1.5023,-10.5003,0.0045,255,255,255
750,-1.5055,-10.5008,0.0107,255,255,255
1000,-1.5101,-10.5014,0.0196,255,255,255
1250,-1.5161,-10.5022,0.0311,255,255,255
1500,-1.5233,-10.5033,0.0452,255,255,255
1750,-1.532,-10.5045,0.062,255,255,255
2000,-1.542,-10.5059,0.0813,255,255,255
2250,-1.5533,-10.5075,0.1032,255,255,255
2500,-1.5659,-10.5092,0.1277,255,255,255
2750,-1.5799,-10.5112,0.1547,255,255,255
3000,-1.5951,-10.5133,0.1843,255,255,255
3250,-1.6117,-10.5156,0.2164,255,255,255
3500,-1.6295,-10.5181,0.251,255,255,255
3750,-1.6487,-10.5208,0.2881,255,255,255
4000,-1.6691,-10.5237,0.3277,255,255,255
4250,-1.6908,-10.5267,0.3698,255,255,255
4500,-1.7138,-10.5299,0.4143,255,255,255
4750,-1.7381,-10.5333,0.4613,255,255,255
5000,-1.7636,-10.5369,0.5106,255,255,255
5250,-1.7903,-10.5406,0.5625,255,255,255
5500,-1.8183,-10.5446,0.6167,255,255,255
5750,-1.8475,-10.5486,0.6733,255,255,255
6000,-1.8779,-10.5529,0.7323,255,255,255
6250,-1.9096,-10.5573,0.7936,255,255,255
6500,-1.9425,-10.5619,0.8573,255,255,255
6750,-1.9766,-10.5667,0.9234,255,255,255
7000,-2.0119,-10.5717,0.9917,255,255,255
7250,-2.0483,-10.5768,1.0624,255,255,255
7500,-2.086,-10.582,1.1353,255,255,255
7750,-2.1248,-10.5875,1.2106,255,255,255
8000,-2.1648,-10.5931,1.2881,255,255,255
8250,-2.206,-10.5988,1.3678,255,255,255
8500,-2.2483,-10.6048,1.4499,255,255,255
8750,-2.2918,-10.6108,1.5341,255,255,255
9000,-2.3364,-10.6171,1.6205,255,255,255
9250,-2.3822,-10.6235,1.7092,255,255,255
9500,-2.429,-10.6301,1.8,255,255,255
9750,-2.477,-10.6368,1.893,255,255,255
10000,-2.5262,-10.6437,1.9882,255,255,255
10250,-2.5764,-10.6507,2.0855,255,255,255
10500,-2.6277,-10.6579,2.1849,255,255,255
10750,-2.6801,-10.6652,2.2865,255,255,255
11000,-2.7336,-10.6727,2.3902,255,255,255
11250,-2.7882,-10.6803,2.4959,255,255,255
11500,-2.8439,-10.6881,2.6038,255,255,255
11750,-2.9006,-10.6961,2.7137,255,255,255
12000,-2.9584,-10.7042,2.8256,255,255,255
12250,-3.0172,-10.7124,2.9396,255,255,255
12500,-3.0771,-10.7208,3.0556,255,255,255
12750,-3.138,-10.7293,3.1736,255,255,255
13000,-3.2,-10.738,3.2937,255,255,255
13250,-3.2629,-10.7468,3.4157,255,255,255
13500,-3.3269,-10.7558,3.5396,255,255,255
13750,-3.3919,-10.7649,3.6656,255,255,255
14000,-3.4579,-10.7741,3.7934,255,255,255
14250,-3.5249,-10.7835,3.9232,255,255,255
14500,-3.5929,-10.793,4.055,255,255,255
14750,-3.6619,-10.8026,4.1886,255,255,255
15000,-3.7318,-10.8124,4.3241,255,255,255
15250,-3.8027,-10.8224,4.4615,255,255,255
15500,-3.8746,-10.8324,4.6007,255,255,255
15750,-3.9474,-10.8426,4.7418,255,255,255
16000,-4.0212,-10.8529,4.8847,255,255,255
16250,-4.0959,-10.8634,5.0295,255,255,255
16500,-4.1715,-10.874,5.176,255,255,255
16750,-4.2481,-10.8847,5.3244,255,255,255
17000,-4.3255,-10.8956,5.4745,255,255,255
17250,-4.4039,-10.9065,5.6264,255,255,255
17500,-4.4832,-10.9176,5.78,255,255,255
17750,-4.5634,-10.9289,5.9354,255,255,255
18000,-4.6445,-10.9402,6.0925,255,255,255
18250,-4.7265,-10.9517,6.2513,255,255,255
18500,-4.8093,-10.9633,6.4118,255,255,255
18750,-4.8931,-10.975,6.574,255,255,255
19000,-4.9776,-10.9868,6.7379,255,255,255
19250,-5.0631,-10.9988,6.9034,255,255,255
19500,-5.1494,-11.0109,7.0706,255,255,255
19750,-5.2365,-11.0231,7.2394,255,255,255
20000,-5.3244,-11.0354,7.4098,255,255,255
20250,-5.4132,-11.0478,7.5819,255,255,255
20500,-5.5028,-11.0604,7.7555,255,255,255
20750,-5.5933,-11.073,7.9307,255,255,255
21000,-5.6845,-11.0858,8.1074,255,255,255
21250,-5.7765,-11.0987,8.2857,255,255,255
21500,-5.8693,-11.1117,8.4656,255,255,255
21750,-5.9629,-11.1248,8.6469,255,255,255
22000,-6.0573,-11.138,8.8298,255,255,255
22250,-6.1525,-11.1513,9.0141,255,255,255
22500,-6.2484,-11.1647,9.2,255,255,255
22750,-6.3451,-11.1783,9.3873,255,255,255
23000,-6.4425,-11.1919,9.5761,255,255,255
23250,-6.5407,-11.2056,9.7663,255,255,255
23500,-6.6396,-11.2195,9.9579,255,255,255
23750,-6.7392,-11.2334,10.1509,255,255,255
24000,-6.8396,-11.2475,10.3454,255,255,255
