Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,10.5,-7.5,0,255,255,255
250,10.5004,-7.5002,0.0005,255,255,255
500,10.5019,-7.5008,0.0024,255,255,255
750,10.5045,-7.5018,0.0058,255,255,255
1000,10.5082,-7.5034,0.0106,255,255,255
1250,10.5131,-7.5053,0.0169,255,255,255
1500,10.519,-7.5077,0.0245,255,255,255
1750,10.526,-7.5106,0.0336,255,255,255
2000,10.5341,-7.5139,0.0441,255,255,255
2250,10.5433,-7.5177,0.0559,255,255,255
2500,10.5536,-7.5219,0.0692,255,255,255
2750,10.5649,-7.5265,0.0838,255,255,255
3000,10.5773,-7.5315,0.0999,255,255,255
3250,10.5908,-7.537,0.1173,255,255,255
3500,10.6053,-7.5429,0.136,255,255,255
3750,10.6209,-7.5493,0.1561,255,255,255
4000,10.6375,-7.5561,0.1776,255,255,255
4250,10.6552,-7.5633,0.2004,255,255,255
4500,10.6739,-7.5709,0.2245,255,255,255
4750,10.6936,-7.5789,0.25,255,255,255
5000,10.7143,-7.5874,0.2767,255,255,255
5250,10.7361,-7.5962,0.3048,255,255,255
5500,10.7588,-7.6055,0.3342,255,255,255
5750,10.7826,-7.6152,0.3649,255,255,255
6000,10.8073,-7.6253,0.3968,255,255,255
6250,10.8331,-7.6358,0.4301,255,255,255
6500,10.8598,-7.6467,0.4646,255,255,255
6750,10.8875,-7.658,0.5004,255,255,255
7000,10.9162,-7.6697,0.5374,255,255,255
7250,10.9459,-7.6818,0.5757,255,255,255
7500,10.9765,-7.6943,0.6152,255,255,255
7750,11.0081,-7.7071,0.656,255,255,255
8000,11.0406,-7.7204,0.698,255,255,255
8250,11.0741,-7.7341,0.7412,255,255,255
8500,11.1085,-7.7481,0.7857,255,255,255
8750,11.1438,-7.7625,0.8313,255,255,255
9000,11.1801,-7.7773,0.8782,255,255,255
9250,11.2173,-7.7925,0.9262,255,255,255
9500,11.2554,-7.808,0.9754,255,255,255
9750,11.2945,-7.8239,1.0258,255,255,255
10000,11.3344,-7.8402,1.0774,255,255,255
10250,11.3753,-7.8569,1.1301,255,255,255
10500,11.417,-7.8739,1.184,255,255,255
10750,11.4596,-7.8912,1.2391,255,255,255
11000,11.5031,-7.909,1.2953,255,255,255
11250,11.5475,-7.9271,1.3526,255,255,255
11500,11.5928,-7.9455,1.411,255,255,255
11750,11.6389,-7.9643,1.4706,255,255,255
12000,11.6859,-7.9835,1.5312,255,255,255
12250,11.7337,-8.003,1.593,255,255,255
12500,11.7824,-8.0229,1.6559,255,255,255
12750,11.832,-8.0431,1.7198,255,255,255
13000,11.8823,-8.0636,1.7849,255,255,255
13250,11.9335,-8.0845,1.851,255,255,255
13500,11.9856,-8.1057,1.9182,255,255,255
13750,12.0384,-8.1272,1.9864,255,255,255
14000,12.0921,-8.1491,2.0557,255,255,255
14250,12.1466,-8.1713,2.126,255,255,255
14500,12.2018,-8.1939,2.1974,255,255,255
14750,12.2579,-8.2167,2.2698,255,255,255
15000,12.3148,-8.2399,2.3433,255,255,255
15250,12.3724,-8.2634,2.4177,255,255,255
15500,12.4309,-8.2872,2.4932,255,255,255
15750,12.4901,-8.3114,2.5696,255,255,255
16000,12.5501,-8.3358,2.6471,255,255,255
16250,12.6108,-8.3606,2.7255,255,255,255
16500,12.6723,-8.3857,2.8049,255,255,255
16750,12.7346,-8.4111,2.8853,255,255,255
17000,12.7976,-8.4368,2.9667,255,255,255
17250,12.8613,-8.4627,3.049,255,255,255
17500,12.9258,-8.489,3.1322,255,255,255
17750,12.991,-8.5156,3.2164,255,255,255
18000,13.057,-8.5425,3.3016,255,255,255
18250,13.1236,-8.5697,3.3876,255,255,255
18500,13.191,-8.5971,3.4746,255,255,255
18750,13.2591,-8.6249,3.5625,255,255,255
19000,13.3278,-8.6529,3.6513,255,255,255
19250,13.3973,-8.6813,3.741,255,255,255
19500,13.4675,-8.7099,3.8316,255,255,255
19750,13.5383,-8.7388,3.9231,255,255,255
20000,13.6098,-8.7679,4.0155,255,255,255
20250,13.682,-8.7974,4.1087,255,255,255
20500,13.7549,-8.8271,4.2028,255,255,255
20750,13.8284,-8.857,4.2977,255,255,255
21000,13.9026,-8.8873,4.3935,255,255,255
21250,13.9774,-8.9178,4.4901,255,255,255
21500,14.0529,-8.9486,4.5876,255,255,255
21750,14.129,-8.9796,4.6858,255,255,255
22000,14.2058,-9.0109,4.7849,255,255,255
22250,14.2832,-9.0424,4.8848,255,255,255
22500,14.3612,-9.0742,4.9856,255,255,255
22750,14.4398,-9.1063,5.0871,255,255,255
23000,14.519,-9.1386,5.1894,255,255,255
23250,14.5988,-9.1711,5.2924,255,255,255
23500,14.6792,-9.2039,5.3963,255,255,255
23750,14.7603,-9.237,5.5009,255,255,255
24000,14.8419,-9.2702,5.6063,255,255,255
24250,14.9241,-9.3037,5.7124,255,255,255
24500,15.0068,-9.3375,5.8192,255,255,255
24750,15.0902,-9.3715,5.9269,255,255,255
25000,15.1741,-9.4057,6.0352,255,255,255
25250,15.2585,-9.4401,6.1442,255,255,255
25500,15.3435,-9.4748,6.254,255,255,255
25750,15.4291,-9.5096,6.3645,255,255,255
26000,15.5152,-9.5447,6.4757,255,255,255
26250,15.6018,-9.5801,6.5875,255,255,255
26500,15.689,-9.6156,6.7001,255,255,255
26750,15.7767,-9.6514,6.8133,255,255,255
27000,15.8649,-9.6873,6.9272,255,255,255
27250,15.9536,-9.7235,7.0418,255,255,255
27500,16.0429,-9.7599,7.157,255,255,255
27750,16.1326,-9.7965,7.2729,255,255,255
28000,16.2228,-9.8333,7.3894,255,255,255
28250,16.3136,-9.8702,7.5065,255,255,255
28500,16.4048,-9.9074,7.6243,255,255,255
28750,16.4964,-9.9448,7.7427,255,255,255
29000,16.5886,-9.9824,7.8617,255,255,255
29250,16.6812,-10.0202,7.9813,255,255,255
29500,16.7743,-10.0581,8.1015,255,255,255
29750,16.8679,-10.0962,8.2222,255,255,255
30000,16.9619,-10.1346,8.3436,255,255,255
30250,17.0563,-10.1731,8.4656,255,255,255
30500,17.1512,-10.2118,8.5881,255,255,255
30750,17.2465,-10.2506,8.7111,255,255,255
31000,17.3423,-10.2897,8.8348,255,255,255
31250,17.4384,-10.3289,8.9589,255,255,255
31500,17.535,-10.3682,9.0836,255,255,255
31750,17.632,-10.4078,9.2089,255,255,255
32000,17.7294,-10.4475,9.3346,255,255,255
32250,17.8272,-10.4874,9.4609,255,255,255
32500,17.9254,-10.5274,9.5877,255,255,255
32750,18.024,-10.5676,9.715,255,255,255
33000,18.1229,-10.6079,9.8428,255,255,255
33250,18.2223,-10.6484,9.971,255,255,255
33500,18.322,-10.6891,10.0998,255,255,255
33750,18.4221,-10.7299,10.229,255,255,255
34000,18.5225,-10.7709,10.3587,255,255,255
34250,18.6233,-10.8119,10.4888,255,255,255
34500,18.7244,-10.8532,10.6194,255,255,255
34750,18.8259,-10.8946,10.7505,255,255,255
35000,18.9277,-10.9361,10.8819,255,255,255
35250,19.0299,-10.9777,11.0138,255,255,255
35500,19.1323,-11.0195,11.1461,255,255,255
35750,19.2351,-11.0614,11.2789,255,255,255
36000,19.3382,-11.1034,11.412,255,255,255
36250,19.4417,-11.1456,11.5455,255,255,255
36500,19.5454,-11.1879,11.6795,255,255,255
36750,19.6494,-11.2303,11.8138,255,255,255
37000,19.7537,-11.2728,11.9485,255,255,255
37250,19.8583,-11.3155,12.0835,255,255,255
37500,19.9632,-11.3582,12.2189,255,255,255
37750,20.0683,-11.4011,12.3547,255,255,255
38000,20.1737,-11.4441,12.4908,255,255,255
38250,20.2794,-11.4872,12.6273,255,255,255
38500,20.3854,-11.5304,12.764,255,255,255
38750,20.4915,-11.5737,12.9011,255,255,255
39000,20.598,-11.617,13.0386,255,255,255
39250,20.7046,-11.6605,13.1763,255,255,255
39500,20.8116,-11.7041,13.3144,255,255,255
39750,20.9187,-11.7478,13.4527,255,255,255
40000,21.0261,-11.7916,13.5913,255,255,255
40250,21.1336,-11.8354,13.7302,255,255,255
40500,21.2414,-11.8794,13.8694,255,255,255
40750,21.3494,-11.9234,14.0088,255,255,255
41000,21.4576,-11.9675,14.1485,255,255,255
41250,21.566,-12.0117,14.2885,255,255,255
41500,21.6746,-12.056,14.4287,255,255,255
41750,21.7833,-12.1003,14.5691,255,255,255
42000,21.8923,-12.1448,14.7098,255,255,255
42250,22.0014,-12.1892,14.8507,255,255,255
42500,22.1107,-12.2338,14.9918,255,255,255
42750,22.2201,-12.2784,15.1331,255,255,255
43000,22.3297,-12.3231,15.2746,255,255,255
43250,22.4394,-12.3678,15.4163,255,255,255
43500,22.5493,-12.4126,15.5582,255,255,255
43750,22.6593,-12.4575,15.7002,255,255,255
44000,22.7695,-12.5024,15.8425,255,255,255
44250,22.8798,-12.5474,15.9849,255,255,255
44500,22.9902,-12.5924,16.1274,255,255,255
44750,23.1007,-12.6374,16.2701,255,255,255
45000,23.2113,-12.6825,16.413,255,255,255
45250,23.3221,-12.7277,16.5559,255,255,255
45500,23.4329,-12.7729,16.699,255,255,255
45750,23.5438,-12.8181,16.8422,255,255,255
46000,23.6548,-12.8633,16.9856,255,255,255
46250,23.7659,-12.9086,17.129,255,255,255
46500,23.877,-12.954,17.2725,255,255,255
46750,23.9883,-12.9993,17.4162,255,255,255
47000,24.0996,-13.0447,17.5599,255,255,255
47250,24.2109,-13.0901,17.7036,255,255,255
47500,24.3223,-13.1355,17.8475,255,255,255
47750,24.4338,-13.1809,17.9914,255,255,255
48000,24.5453,-13.2264,18.1353,255,255,255
48250,24.6568,-13.2719,18.2794,255,255,255
48500,24.7683,-13.3174,18.4234,255,255,255
48750,24.8799,-13.3628,18.5675,255,255,255
49000,24.9915,-13.4083,18.7116,255,255,255
49250,25.1031,-13.4538,18.8557,255,255,255
49500,25.2147,-13.4994,18.9998,255,255,255
49750,25.3264,-13.5449,19.1439,255,255,255
50000,25.438,-13.5904,19.288,255,255,255
50250,25.5496,-13.6359,19.4321,255,255,255
50500,25.6612,-13.6814,19.5762,255,255,255
50750,25.7727,-13.7268,19.7203,255,255,255
51000,25.8843,-13.7723,19.8643,255,255,255
51250,25.9958,-13.8178,20.0082,255,255,255
51500,26.1072,-13.8632,20.1522,255,255,255
51750,26.2187,-13.9087,20.296,255,255,255
52000,26.33,-13.9541,20.4398,255,255,255
52250,26.4413,-13.9994,20.5836,255,255,255
52500,26.5526,-14.0448,20.7272,255,255,255
52750,26.6638,-14.0901,20.8708,255,255,255
53000,26.7749,-14.1354,21.0142,255,255,255
53250,26.8859,-14.1807,21.1576,255,255,255
53500,26.9969,-14.2259,21.3009,255,255,255
53750,27.1077,-14.2711,21.444,255,255,255
54000,27.2185,-14.3163,21.587,255,255,255
54250,27.3291,-14.3614,21.7299,255,255,255
54500,27.4397,-14.4065,21.8727,255,255,255
54750,27.5501,-14.4515,22.0153,255,255,255
55000,27.6605,-14.4965,22.1577,255,255,255
55250,27.7707,-14.5414,22.3,255,255,255
55500,27.8807,-14.5863,22.4421,255,255,255
55750,27.9907,-14.6311,22.5841,255,255,255
56000,28.1004,-14.6759,22.7258,255,255,255
56250,28.2101,-14.7206,22.8674,255,255,255
56500,28.3196,-14.7652,23.0088,255,255,255
56750,28.4289,-14.8098,23.1499,255,255,255
57000,28.5381,-14.8543,23.2909,255,255,255
57250,28.6471,-14.8987,23.4316,255,255,255
57500,28.7559,-14.9431,23.5721,255,255,255
57750,28.8645,-14.9874,23.7124,255,255,255
58000,28.973,-15.0316,23.8525,255,255,255
58250,29.0813,-15.0758,23.9922,255,255,255
58500,29.1893,-15.1198,24.1318,255,255,255
58750,29.2972,-15.1638,24.271,255,255,255
59000,29.4048,-15.2077,24.41,255,255,255
59250,29.5123,-15.2515,24.5488,255,255,255
59500,29.6195,-15.2952,24.6872,255,255,255
59750,29.7265,-15.3388,24.8253,255,255,255
60000,29.8332,-15.3823,24.9632,255,255,255
60250,29.9397,-15.4258,25.1007,255,255,255
60500,30.046,-15.4691,25.2379,255,255,255
60750,30.152,-15.5123,25.3748,255,255,255
61000,30.2578,-15.5555,25.5114,255,255,255
61250,30.3633,-15.5985,25.6476,255,255,255
61500,30.4685,-15.6414,25.7835,255,255,255
61750,30.5735,-15.6842,25.919,255,255,255
62000,30.6782,-15.7269,26.0542,255,255,255
62250,30.7826,-15.7694,26.189,255,255,255
62500,30.8867,-15.8119,26.3235,255,255,255
62750,30.9905,-15.8542,26.4575,255,255,255
63000,31.094,-15.8964,26.5912,255,255,255
63250,31.1973,-15.9385,26.7244,255,255,255
63500,31.3002,-15.9804,26.8573,255,255,255
63750,31.4027,-16.0223,26.9898,255,255,255
64000,31.505,-16.064,27.1218,255,255,255
64250,31.6069,-16.1055,27.2534,255,255,255
64500,31.7085,-16.1469,27.3846,255,255,255
64750,31.8098,-16.1882,27.5153,255,255,255
65000,31.9107,-16.2294,27.6456,255,255,255
65250,32.0112,-16.2704,27.7755,255,255,255
65500,32.1114,-16.3112,27.9048,255,255,255
65750,32.2113,-16.3519,28.0337,255,255,255
66000,32.3107,-16.3925,28.1622,255,255,255
66250,32.4098,-16.4329,28.2901,255,255,255
66500,32.5085,-16.4731,28.4176,255,255,255
66750,32.6069,-16.5132,28.5445,255,255,255
67000,32.7048,-16.5531,28.671,255,255,255
67250,32.8023,-16.5929,28.7969,255,255,255
67500,32.8995,-16.6325,28.9223,255,255,255
67750,32.9962,-16.6719,29.0472,255,255,255
