Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-1.5,7.5,0,255,255,255
250,-1.5005,7.4998,0.0015,255,255,255
500,-1.5023,7.4989,0.0074,255,255,255
750,-1.5056,7.4973,0.0178,255,255,255
1000,-1.5102,7.495,0.0325,255,255,255
1250,-1.5161,7.4921,0.0515,255,255,255
1500,-1.5234,7.4886,0.0749,255,255,255
1750,-1.5321,7.4843,0.1026,255,255,255
2000,-1.5421,7.4794,0.1346,255,255,255
2250,-1.5535,7.4739,0.1709,255,255,255
2500,-1.5662,7.4677,0.2115,255,255,255
2750,-1.5802,7.4609,0.2562,255,255,255
3000,-1.5955,7.4534,0.3052,255,255,255
3250,-1.6121,7.4453,0.3583,255,255,255
3500,-1.63,7.4366,0.4157,255,255,255
3750,-1.6492,7.4272,0.4771,255,255,255
4000,-1.6698,7.4172,0.5427,255,255,255
4250,-1.6915,7.4066,0.6123,255,255,255
4500,-1.7146,7.3953,0.6861,255,255,255
4750,-1.7389,7.3834,0.7638,255,255,255
5000,-1.7645,7.371,0.8456,255,255,255
5250,-1.7913,7.3579,0.9314,255,255,255
5500,-1.8194,7.3442,1.0212,255,255,255
5750,-1.8487,7.3299,1.115,255,255,255
6000,-1.8793,7.315,1.2127,255,255,255
6250,-1.911,7.2995,1.3142,255,255,255
6500,-1.944,7.2834,1.4197,255,255,255
6750,-1.9782,7.2667,1.5291,255,255,255
7000,-2.0136,7.2495,1.6423,255,255,255
7250,-2.0502,7.2316,1.7593,255,255,255
7500,-2.088,7.2132,1.8801,255,255,255
7750,-2.1269,7.1942,2.0047,255,255,255
8000,-2.167,7.1746,2.1331,255,255,255
8250,-2.2083,7.1545,2.2652,255,255,255
8500,-2.2508,7.1338,2.401,255,255,255
8750,-2.2944,7.1125,2.5405,255,255,255
9000,-2.3391,7.0907,2.6836,255,255,255
9250,-2.385,7.0683,2.8304,255,255,255
9500,-2.4321,7.0454,2.9808,255,255,255
9750,-2.4802,7.0219,3.1349,255,255,255
10000,-2.5295,6.9979,3.2925,255,255,255
10250,-2.5798,6.9734,3.4536,255,255,255
10500,-2.6313,6.9483,3.6183,255,255,255
10750,-2.6838,6.9226,3.7865,255,255,255
11000,-2.7375,6.8965,3.9582,255,255,255
11250,-2.7922,6.8698,4.1333,255,255,255
11500,-2.848,6.8426,4.3119,255,255,255
11750,-2.9049,6.8149,4.4939,255,255,255
12000,-2.9628,6.7866,4.6793,255,255,255
12250,-3.0218,6.7579,4.8681,255,255,255
12500,-3.0819,6.7286,5.0602,255,255,255
12750,-3.1429,6.6988,5.2556,255,255,255
13000,-3.205,6.6686,5.4544,255,255,255
13250,-3.2681,6.6378,5.6564,255,255,255
13500,-3.3323,6.6065,5.8617,255,255,255
13750,-3.3974,6.5748,6.0703,255,255,255
14000,-3.4636,6.5425,6.282,255,255,255
14250,-3.5307,6.5098,6.497,255,255,255
14500,-3.5989,6.4766,6.7151,255,255,255
