Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,4.5,1.5,0,255,255,255
250,4.4998,1.4998,0.001,255,255,255
500,4.4989,1.4989,0.0048,255,255,255
750,4.4973,1.4975,0.0115,255,255,255
1000,4.4951,1.4954,0.021,255,255,255
1250,4.4923,1.4927,0.0333,255,255,255
1500,4.4888,1.4893,0.0485,255,255,255
1750,4.4846,1.4854,0.0664,255,255,255
2000,4.4798,1.4809,0.0871,255,255,255
2250,4.4743,1.4757,0.1106,255,255,255
2500,4.4683,1.4699,0.1368,255,255,255
2750,4.4615,1.4636,0.1658,255,255,255
3000,4.4542,1.4566,0.1975,255,255,255
3250,4.4462,1.449,0.2319,255,255,255
3500,4.4376,1.4409,0.269,255,255,255
3750,4.4284,1.4322,0.3087,255,255,255
4000,4.4185,1.4228,0.3512,255,255,255
4250,4.4081,1.4129,0.3962,255,255,255
4500,4.397,1.4024,0.4439,255,255,255
4750,4.3853,1.3914,0.4943,255,255,255
5000,4.3731,1.3797,0.5472,255,255,255
5250,4.3602,1.3675,0.6027,255,255,255
5500,4.3467,1.3548,0.6608,255,255,255
5750,4.3326,1.3414,0.7215,255,255,255
6000,4.318,1.3276,0.7847,255,255,255
6250,4.3027,1.3131,0.8504,255,255,255
6500,4.2869,1.2981,0.9187,255,255,255
6750,4.2705,1.2826,0.9895,255,255,255
7000,4.2535,1.2665,1.0627,255,255,255
7250,4.2359,1.2498,1.1384,255,255,255
7500,4.2178,1.2326,1.2166,255,255,255
7750,4.1991,1.2149,1.2972,255,255,255
8000,4.1798,1.1967,1.3803,255,255,255
8250,4.16,1.1779,1.4658,255,255,255
8500,4.1396,1.1586,1.5537,255,255,255
8750,4.1186,1.1387,1.6439,255,255,255
9000,4.0971,1.1184,1.7366,255,255,255
9250,4.0751,1.0975,1.8315,255,255,255
9500,4.0525,1.0761,1.9289,255,255,255
9750,4.0294,1.0542,2.0285,255,255,255
10000,4.0058,1.0318,2.1305,255,255,255
10250,3.9816,1.0089,2.2348,255,255,255
10500,3.9568,0.9855,2.3414,255,255,255
10750,3.9316,0.9616,2.4502,255,255,255
11000,3.9058,0.9371,2.5613,255,255,255
11250,3.8795,0.9122,2.6746,255,255,255
11500,3.8527,0.8868,2.7902,255,255,255
11750,3.8254,0.861,2.908,255,255,255
12000,3.7976,0.8346,3.0279,255,255,255
12250,3.7692,0.8078,3.1501,255,255,255
12500,3.7404,0.7804,3.2744,255,255,255
12750,3.7111,0.7526,3.4009,255,255,255
13000,3.6812,0.7244,3.5295,255,255,255
13250,3.6509,0.6956,3.6602,255,255,255
13500,3.6201,0.6664,3.7931,255,255,255
13750,3.5888,0.6368,3.928,255,255,255
14000,3.557,0.6067,4.0651,255,255,255
14250,3.5247,0.5761,4.2041,255,255,255
14500,3.492,0.5451,4.3453,255,255,255
