Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,10.5,-1.5,0,255,255,255
250,10.5005,-1.5002,0.0006,255,255,255
500,10.5025,-1.5011,0.0029,255,255,255
750,10.506,-1.5026,0.007,255,255,255
1000,10.5109,-1.5048,0.0127,255,255,255
1250,10.5173,-1.5076,0.0202,255,255,255
1500,10.5251,-1.511,0.0294,255,255,255
1750,10.5344,-1.5151,0.0403,255,255,255
2000,10.5451,-1.5198,0.0529,255,255,255
2250,10.5573,-1.5252,0.0672,255,255,255
2500,10.5709,-1.5312,0.0831,255,255,255
2750,10.5859,-1.5378,0.1007,255,255,255
3000,10.6023,-1.545,0.1199,255,255,255
3250,10.6202,-1.5528,0.1408,255,255,255
3500,10.6394,-1.5613,0.1633,255,255,255
3750,10.66,-1.5703,0.1874,255,255,255
4000,10.682,-1.58,0.2132,255,255,255
4250,10.7053,-1.5902,0.2406,255,255,255
4500,10.73,-1.6011,0.2695,255,255,255
4750,10.7561,-1.6126,0.3001,255,255,255
5000,10.7835,-1.6246,0.3322,255,255,255
5250,10.8123,-1.6373,0.366,255,255,255
5500,10.8424,-1.6505,0.4012,255,255,255
5750,10.8739,-1.6643,0.4381,255,255,255
6000,10.9066,-1.6787,0.4764,255,255,255
6250,10.9407,-1.6937,0.5163,255,255,255
6500,10.976,-1.7092,0.5578,255,255,255
6750,11.0127,-1.7254,0.6008,255,255,255
7000,11.0507,-1.742,0.6452,255,255,255
7250,11.0899,-1.7593,0.6912,255,255,255
7500,11.1304,-1.7771,0.7387,255,255,255
7750,11.1722,-1.7955,0.7876,255,255,255
8000,11.2152,-1.8144,0.8381,255,255,255
8250,11.2595,-1.8338,0.89,255,255,255
8500,11.3051,-1.8539,0.9433,255,255,255
8750,11.3518,-1.8744,0.9981,255,255,255
9000,11.3998,-1.8955,1.0544,255,255,255
9250,11.4491,-1.9171,1.112,255,255,255
9500,11.4995,-1.9393,1.1711,255,255,255
9750,11.5511,-1.962,1.2316,255,255,255
10000,11.604,-1.9852,1.2936,255,255,255
10250,11.658,-2.009,1.3569,255,255,255
10500,11.7132,-2.0333,1.4216,255,255,255
10750,11.7696,-2.0581,1.4876,255,255,255
11000,11.8272,-2.0834,1.5551,255,255,255
11250,11.8859,-2.1092,1.6239,255,255,255
11500,11.9458,-2.1355,1.6941,255,255,255
11750,12.0068,-2.1623,1.7656,255,255,255
12000,12.069,-2.1896,1.8384,255,255,255
12250,12.1323,-2.2175,1.9126,255,255,255
12500,12.1967,-2.2458,1.9881,255,255,255
12750,12.2622,-2.2746,2.0649,255,255,255
13000,12.3289,-2.3039,2.1429,255,255,255
13250,12.3966,-2.3336,2.2223,255,255,255
13500,12.4655,-2.3639,2.303,255,255,255
13750,12.5354,-2.3946,2.3849,255,255,255
14000,12.6064,-2.4258,2.4681,255,255,255
14250,12.6785,-2.4575,2.5526,255,255,255
14500,12.7516,-2.4897,2.6383,255,255,255
14750,12.8258,-2.5223,2.7252,255,255,255
15000,12.901,-2.5554,2.8134,255,255,255
15250,12.9773,-2.5889,2.9027,255,255,255
15500,13.0546,-2.6229,2.9933,255,255,255
15750,13.133,-2.6573,3.0851,255,255,255
16000,13.2123,-2.6922,3.1781,255,255,255
16250,13.2927,-2.7275,3.2723,255,255,255
16500,13.3741,-2.7633,3.3676,255,255,255
16750,13.4565,-2.7995,3.4642,255,255,255
17000,13.5398,-2.8361,3.5618,255,255,255
17250,13.6242,-2.8732,3.6607,255,255,255
17500,13.7095,-2.9107,3.7606,255,255,255
17750,13.7957,-2.9486,3.8617,255,255,255
18000,13.883,-2.987,3.9639,255,255,255
18250,13.9712,-3.0257,4.0673,255,255,255
18500,14.0603,-3.0649,4.1717,255,255,255
18750,14.1504,-3.1045,4.2772,255,255,255
19000,14.2414,-3.1445,4.3838,255,255,255
19250,14.3333,-3.1849,4.4915,255,255,255
19500,14.4261,-3.2257,4.6003,255,255,255
19750,14.5198,-3.2669,4.7101,255,255,255
20000,14.6145,-3.3085,4.821,255,255,255
20250,14.71,-3.3505,4.9329,255,255,255
20500,14.8064,-3.3928,5.0459,255,255,255
20750,14.9037,-3.4356,5.1599,255,255,255
21000,15.0018,-3.4787,5.2749,255,255,255
21250,15.1008,-3.5222,5.3909,255,255,255
21500,15.2007,-3.5661,5.5079,255,255,255
21750,15.3014,-3.6104,5.6259,255,255,255
