Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,10.5,7.5,0,255,255,255
250,10.5007,7.4998,0.0017,255,255,255
500,10.5032,7.4989,0.0081,255,255,255
750,10.5077,7.4974,0.0193,255,255,255
1000,10.5141,7.4953,0.0353,255,255,255
1250,10.5224,7.4926,0.056,255,255,255
1500,10.5326,7.4892,0.0814,255,255,255
1750,10.5447,7.4853,0.1115,255,255,255
2000,10.5586,7.4806,0.1463,255,255,255
2250,10.5744,7.4754,0.1857,255,255,255
2500,10.592,7.4696,0.2297,255,255,255
2750,10.6115,7.4632,0.2784,255,255,255
3000,10.6328,7.4561,0.3316,255,255,255
3250,10.6559,7.4485,0.3893,255,255,255
3500,10.6809,7.4403,0.4516,255,255,255
3750,10.7076,7.4314,0.5183,255,255,255
4000,10.7361,7.422,0.5895,255,255,255
4250,10.7664,7.412,0.6652,255,255,255
4500,10.7985,7.4014,0.7453,255,255,255
4750,10.8324,7.3902,0.8298,255,255,255
5000,10.868,7.3785,0.9187,255,255,255
5250,10.9053,7.3661,1.0119,255,255,255
5500,10.9444,7.3532,1.1094,255,255,255
5750,10.9851,7.3398,1.2112,255,255,255
6000,11.0276,7.3257,1.3174,255,255,255
6250,11.0718,7.3111,1.4277,255,255,255
6500,11.1177,7.296,1.5423,255,255,255
6750,11.1653,7.2803,1.6611,255,255,255
7000,11.2145,7.264,1.784,255,255,255
7250,11.2655,7.2472,1.9111,255,255,255
7500,11.318,7.2298,2.0424,255,255,255
7750,11.3722,7.2119,2.1777,255,255,255
8000,11.4281,7.1935,2.3172,255,255,255
8250,11.4855,7.1745,2.4606,255,255,255
8500,11.5446,7.155,2.6081,255,255,255
8750,11.6053,7.1349,2.7596,255,255,255
9000,11.6676,7.1144,2.9151,255,255,255
9250,11.7314,7.0933,3.0746,255,255,255
9500,11.7968,7.0717,3.238,255,255,255
9750,11.8638,7.0495,3.4053,255,255,255
10000,11.9324,7.0269,3.5764,255,255,255
10250,12.0025,7.0037,3.7515,255,255,255
10500,12.0741,6.9801,3.9303,255,255,255
10750,12.1473,6.9559,4.113,255,255,255
