Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-4.5,-4.5,0,255,255,255
250,-4.5006,-4.5001,0.001,255,255,255
500,-4.5028,-4.5007,0.0049,255,255,255
750,-4.5068,-4.5016,0.0117,255,255,255
1000,-4.5124,-4.5029,0.0213,255,255,255
1250,-4.5197,-4.5046,0.0338,255,255,255
1500,-4.5287,-4.5067,0.0492,255,255,255
1750,-4.5393,-4.5091,0.0674,255,255,255
2000,-4.5515,-4.512,0.0884,255,255,255
2250,-4.5654,-4.5152,0.1123,255,255,255
2500,-4.5809,-4.5188,0.1389,255,255,255
2750,-4.598,-4.5228,0.1683,255,255,255
3000,-4.6168,-4.5271,0.2005,255,255,255
3250,-4.6371,-4.5318,0.2354,255,255,255
3500,-4.659,-4.5369,0.2731,255,255,255
3750,-4.6825,-4.5424,0.3134,255,255,255
4000,-4.7076,-4.5482,0.3565,255,255,255
4250,-4.7343,-4.5544,0.4023,255,255,255
4500,-4.7625,-4.5609,0.4507,255,255,255
4750,-4.7922,-4.5678,0.5018,255,255,255
5000,-4.8235,-4.5751,0.5555,255,255,255
5250,-4.8563,-4.5827,0.6119,255,255,255
5500,-4.8907,-4.5907,0.6709,255,255,255
5750,-4.9266,-4.599,0.7325,255,255,255
6000,-4.9639,-4.6077,0.7966,255,255,255
6250,-5.0028,-4.6167,0.8634,255,255,255
6500,-5.0431,-4.6261,0.9327,255,255,255
6750,-5.085,-4.6358,1.0045,255,255,255
7000,-5.1283,-4.6458,1.0789,255,255,255
7250,-5.173,-4.6562,1.1557,255,255,255
7500,-5.2193,-4.667,1.2351,255,255,255
7750,-5.2669,-4.678,1.317,255,255,255
8000,-5.316,-4.6894,1.4013,255,255,255
8250,-5.3666,-4.7012,1.488,255,255,255
8500,-5.4185,-4.7132,1.5773,255,255,255
8750,-5.4719,-4.7256,1.6689,255,255,255
9000,-5.5267,-4.7383,1.7629,255,255,255
9250,-5.5828,-4.7513,1.8594,255,255,255
9500,-5.6404,-4.7647,1.9582,255,255,255
9750,-5.6993,-4.7784,2.0594,255,255,255
10000,-5.7596,-4.7924,2.1629,255,255,255
10250,-5.8212,-4.8067,2.2688,255,255,255
10500,-5.8842,-4.8213,2.3769,255,255,255
10750,-5.9486,-4.8362,2.4874,255,255,255
11000,-6.0142,-4.8515,2.6002,255,255,255
11250,-6.0812,-4.867,2.7153,255,255,255
11500,-6.1496,-4.8829,2.8326,255,255,255
11750,-6.2192,-4.8991,2.9521,255,255,255
12000,-6.2901,-4.9155,3.0739,255,255,255
12250,-6.3623,-4.9323,3.1979,255,255,255
12500,-6.4358,-4.9493,3.3241,255,255,255
12750,-6.5106,-4.9667,3.4525,255,255,255
13000,-6.5866,-4.9844,3.5831,255,255,255
13250,-6.6639,-5.0023,3.7158,255,255,255
13500,-6.7425,-5.0205,3.8507,255,255,255
13750,-6.8223,-5.039,3.9877,255,255,255
14000,-6.9033,-5.0579,4.1268,255,255,255
14250,-6.9855,-5.0769,4.268,255,255,255
14500,-7.069,-5.0963,4.4113,255,255,255
14750,-7.1536,-5.116,4.5567,255,255,255
15000,-7.2395,-5.1359,4.7041,255,255,255
15250,-7.3265,-5.1561,4.8535,255,255,255
15500,-7.4147,-5.1766,5.005,255,255,255
15750,-7.5041,-5.1973,5.1585,255,255,255
16000,-7.5946,-5.2183,5.314,255,255,255
16250,-7.6863,-5.2396,5.4714,255,255,255
16500,-7.7792,-5.2612,5.6309,255,255,255
16750,-7.8732,-5.283,5.7923,255,255,255
17000,-7.9683,-5.3051,5.9556,255,255,255
17250,-8.0645,-5.3274,6.1208,255,255,255
17500,-8.1618,-5.35,6.288,255,255,255
17750,-8.2603,-5.3728,6.457,255,255,255
18000,-8.3598,-5.3959,6.6279,255,255,255
18250,-8.4604,-5.4193,6.8007,255,255,255
18500,-8.5621,-5.4429,6.9753,255,255,255
18750,-8.6649,-5.4668,7.1518,255,255,255
19000,-8.7687,-5.4909,7.33,255,255,255
19250,-8.8736,-5.5152,7.5101,255,255,255
19500,-8.9795,-5.5398,7.692,255,255,255
19750,-9.0864,-5.5646,7.8756,255,255,255
20000,-9.1944,-5.5897,8.061,255,255,255
20250,-9.3034,-5.615,8.2481,255,255,255
20500,-9.4134,-5.6405,8.437,255,255,255
20750,-9.5243,-5.6663,8.6276,255,255,255
21000,-9.6363,-5.6923,8.8199,255,255,255
21250,-9.7493,-5.7185,9.0138,255,255,255
21500,-9.8632,-5.7449,9.2095,255,255,255
21750,-9.9781,-5.7716,9.4068,255,255,255
22000,-10.094,-5.7985,9.6057,255,255,255
22250,-10.2108,-5.8256,9.8063,255,255,255
22500,-10.3285,-5.8529,10.0085,255,255,255
22750,-10.4472,-5.8805,10.2122,255,255,255
23000,-10.5668,-5.9082,10.4176,255,255,255
23250,-10.6873,-5.9362,10.6245,255,255,255
23500,-10.8087,-5.9644,10.833,255,255,255
