Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,13.5,7.5,0,255,255,255
250,13.5009,7.4998,0.0015,255,255,255
500,13.5046,7.4988,0.0073,255,255,255
750,13.5109,7.4972,0.0173,255,255,255
1000,13.5199,7.4949,0.0316,255,255,255
1250,13.5316,7.4919,0.0502,255,255,255
1500,13.546,7.4882,0.073,255,255,255
1750,13.563,7.4838,0.1,255,255,255
2000,13.5826,7.4787,0.1312,255,255,255
2250,13.6049,7.473,0.1665,255,255,255
2500,13.6298,7.4666,0.206,255,255,255
2750,13.6573,7.4595,0.2496,255,255,255
3000,13.6873,7.4518,0.2973,255,255,255
3250,13.72,7.4434,0.3491,255,255,255
3500,13.7551,7.4344,0.405,255,255,255
3750,13.7929,7.4247,0.4648,255,255,255
4000,13.8331,7.4143,0.5287,255,255,255
4250,13.8759,7.4033,0.5966,255,255,255
4500,13.9211,7.3917,0.6684,255,255,255
4750,13.9689,7.3794,0.7442,255,255,255
5000,14.0191,7.3665,0.8239,255,255,255
5250,14.0717,7.3529,0.9075,255,255,255
5500,14.1268,7.3388,0.995,255,255,255
5750,14.1844,7.324,1.0863,255,255,255
6000,14.2444,7.3086,1.1815,255,255,255
6250,14.3067,7.2925,1.2805,255,255,255
6500,14.3715,7.2759,1.3832,255,255,255
6750,14.4386,7.2586,1.4898,255,255,255
7000,14.5081,7.2408,1.6001,255,255,255
7250,14.5799,7.2223,1.7141,255,255,255
7500,14.6541,7.2033,1.8318,255,255,255
7750,14.7306,7.1836,1.9532,255,255,255
8000,14.8093,7.1634,2.0782,255,255,255
8250,14.8904,7.1425,2.2069,255,255,255
8500,14.9738,7.1211,2.3393,255,255,255
8750,15.0594,7.0991,2.4752,255,255,255
9000,15.1473,7.0765,2.6146,255,255,255
9250,15.2374,7.0534,2.7577,255,255,255
9500,15.3297,7.0297,2.9042,255,255,255
9750,15.4243,7.0054,3.0543,255,255,255
10000,15.521,6.9806,3.2078,255,255,255
10250,15.62,6.9552,3.3648,255,255,255
10500,15.721,6.9292,3.5253,255,255,255
10750,15.8243,6.9027,3.6891,255,255,255
11000,15.9297,6.8756,3.8564,255,255,255
11250,16.0372,6.848,4.027,255,255,255
11500,16.1468,6.8199,4.201,255,255,255
11750,16.2585,6.7912,4.3784,255,255,255
12000,16.3724,6.762,4.559,255,255,255
12250,16.4882,6.7323,4.7429,255,255,255
12500,16.6062,6.702,4.9301,255,255,255
12750,16.7262,6.6712,5.1205,255,255,255
13000,16.8482,6.6399,5.3142,255,255,255
13250,16.9722,6.6081,5.511,255,255,255
13500,17.0982,6.5757,5.7111,255,255,255
13750,17.2263,6.5429,5.9142,255,255,255
14000,17.3563,6.5096,6.1206,255,255,255
14250,17.4882,6.4757,6.33,255,255,255
14500,17.6221,6.4414,6.5425,255,255,255
14750,17.758,6.4065,6.7581,255,255,255
15000,17.8957,6.3712,6.9767,255,255,255
15250,18.0354,6.3354,7.1984,255,255,255
15500,18.177,6.2991,7.4231,255,255,255
15750,18.3204,6.2623,7.6507,255,255,255
16000,18.4657,6.2251,7.8813,255,255,255
16250,18.6129,6.1873,8.1149,255,255,255
16500,18.7619,6.1491,8.3513,255,255,255
16750,18.9127,6.1105,8.5907,255,255,255
17000,19.0653,6.0714,8.8329,255,255,255
17250,19.2197,6.0318,9.078,255,255,255
17500,19.3759,5.9918,9.3259,255,255,255
17750,19.5339,5.9513,9.5766,255,255,255
18000,19.6936,5.9104,9.8301,255,255,255
