Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,2.5,0,0,255,255,255
250,2.5,0,0.0097,255,48,54
500,2.5,0,0.0465,255,9,16
750,2.5,0,0.1102,255,12,19
1000,2.5,0,0.2,255,15,22
1250,2.5,0,0.3153,255,18,25
1500,2.5,0,0.4554,255,21,28
1750,2.5,0,0.6194,255,24,31
2000,2.5,0,0.8068,255,27,34
2250,2.5,0,1.0168,255,30,37
2500,2.5,0,1.2487,255,34,40
2750,2.5,0,1.5018,255,37,43
3000,2.5,0,1.7755,255,40,46
3250,2.5,0,2.0689,255,43,49
3500,2.5,0,2.3814,255,46,52
3750,2.5,0,2.7123,255,49,55
4000,2.5,0,3.0609,255,52,58
4250,2.5,0,3.4265,255,55,61
4500,2.5,0,3.8083,255,58,64
4750,2.5,0,4.2057,255,62,67
5000,2.5,0,4.618,255,65,70
5250,2.5,0,5.0444,255,68,73
5500,2.5,0,5.4842,255,71,76
5750,2.5,0,5.9368,255,74,79
6000,2.5,0,6.4014,255,77,82
6250,2.5,0,6.8774,255,80,85
6500,2.5,0,7.364,255,83,88
6750,2.5,0,7.8605,255,86,91
7000,2.5,0,8.3662,255,90,94
7250,2.5,0,8.8804,255,93,97
7500,2.5,0,9.4026,255,96,100
7750,2.5,0,9.9319,255,99,103
8000,2.5,0,10.4676,255,102,106
8250,2.5,0,11.0092,255,105,109
8500,2.5,0,11.5558,255,108,112
8750,2.5,0,12.1068,255,111,115
9000,2.5,0,12.6614,255,114,118
9250,2.5,0,13.219,255,118,121
9500,2.5,0,13.7788,255,121,124
9750,2.5,0,14.3402,255,124,127
10000,2.5,0,14.9024,255,127,130
10250,2.5,0,15.4648,255,130,134
10500,2.5,0,16.0266,255,133,137
10750,2.5,0,16.5871,255,136,140
11000,2.5,0,17.1456,255,139,143
11250,2.5,0,17.7015,255,142,146
11500,2.5,0,18.254,255,146,149
11750,2.5,0,18.8024,255,149,152
12000,2.5,0,19.346,255,152,155
12250,2.5,0,19.8841,255,155,158
12500,2.5,0,20.4161,255,158,161
12750,2.5,0,20.9411,255,161,164
13000,2.5,0,21.4585,255,164,167
13250,2.5,0,21.9676,255,167,170
13500,2.5,0,22.4677,255,171,173
13750,2.5,0,22.958,255,174,176
14000,2.5,0,23.438,255,177,179
14250,2.5,0,23.9068,255,180,182
14500,2.5,0,24.3638,255,183,185
14750,2.5,0,24.8082,255,186,188
15000,2.5,0,25.2395,255,189,191
15250,2.5,0,25.6567,255,192,194
15500,2.5,0,26.0594,255,195,197
15750,2.5,0,26.4466,255,199,200
16000,2.5,0,26.8179,255,202,203
16250,2.5,0,27.1723,255,205,206
16500,2.5,0,27.5093,255,208,209
16750,2.5,0,27.8282,255,211,212
17000,2.5,0,28.1281,255,214,215
17250,2.5,0,28.4085,255,217,218
17500,2.5,0,28.6686,255,220,221
17750,2.5,0,28.9078,255,223,224
18000,2.5,0,29.1252,255,227,227
18250,2.5,0,29.3203,255,230,230
18500,2.5,0,29.4922,255,233,233
18750,2.5,0,29.6404,255,236,236
19000,2.5,0,29.7641,255,239,239
19250,2.5,0,29.8625,255,242,242
19500,2.5,0,29.9351,255,245,245
19750,2.5,0,29.981,255,248,248
20000,2.5,0,29.9996,255,251,251
20250,2.5,0,30,255,44,46
20500,2.5,0,30,255,2,4
20750,2.5,0,30,255,2,4
21000,2.5,0,30,255,2,4
21250,2.5,0,30,255,2,4
21500,2.5,0,30,255,2,4
21750,2.5,0,30,255,2,4
22000,2.5,0,30,255,2,4
22250,2.5,0,30,255,2,4
22500,2.5,0,30,255,2,4
22750,2.5,0,30,255,2,4
23000,2.5,0,30,255,2,4
23250,2.5,0,30,255,2,4
23500,2.5,0,30,255,2,4
23750,2.5,0,30,255,2,4
24000,2.5,0,30,255,2,4
24250,2.5,0,30,255,2,4
24500,2.5,0,30,255,2,4
24750,2.5,0,30,255,2,4
25000,2.5,0,30,255,2,4
25250,2.5,0,30,255,2,4
25500,2.5,0,30,255,2,4
25750,2.5,0,30,255,2,4
26000,2.5,0,30,255,2,4
26250,2.5,0,30,255,2,4
26500,2.5,0,30,255,2,4
26750,2.5,0,30,255,2,4
27000,2.5,0,30,255,2,4
27250,2.5,0,30,255,2,4
27500,2.5,0,30,255,2,4
27750,2.5,0,30,255,2,4
28000,2.5,0,30,255,2,4
28250,2.5,0,30,255,2,4
28500,2.5,0,30,52,212,2
28750,2.5,0,30,11,255,2
29000,2.5,0,30,11,255,2
29250,2.4999,0,29.9999,11,255,2
29500,2.5016,0,29.9997,11,255,2
29750,2.5086,0,29.9994,11,255,2
30000,2.5246,0,29.9989,11,255,2
30250,2.5529,0,29.9984,11,255,2
30500,2.5974,0,29.9978,11,255,2
30750,2.6614,0,29.9971,11,255,2
31000,2.7486,0,29.9964,11,255,2
31250,2.8626,0,29.9957,11,255,2
31500,3.0069,0,29.995,11,255,2
31750,3.1852,0,29.9943,11,255,2
32000,3.4008,0,29.9936,11,255,2
32250,3.6576,0,29.9931,11,255,2
32500,3.96,0,29.9926,11,255,2
32750,4.3119,0,29.992,11,255,2
33000,4.7141,0,29.9913,11,255,2
33250,5.1672,0,29.9906,11,255,2
33500,5.672,0,29.9898,11,255,2
33750,6.2291,0,29.9889,11,255,2
34000,6.8392,0,29.988,11,255,2
34250,7.503,0,29.9871,11,255,2
34500,8.2213,0,29.9862,11,255,2
34750,8.9946,0,29.9852,11,255,2
35000,9.8234,0,29.9842,11,255,2
35250,10.7042,0,29.9832,11,255,2
35500,11.6321,0,29.9823,11,255,2
35750,12.6018,0,29.9814,11,255,2
36000,13.6083,0,29.9805,11,255,2
36250,14.6464,0,29.9797,11,255,2
36500,15.711,0,29.979,11,255,2
36750,16.7969,0,29.9783,11,255,2
37000,17.899,0,29.9776,11,255,2
37250,19.0123,0,29.9771,11,255,2
37500,20.1304,0,29.9766,11,255,2
37750,21.2442,0,29.976,11,255,2
38000,22.3448,0,29.9754,11,255,2
38250,23.4232,0,29.9748,11,255,2
38500,24.4705,0,29.9741,11,255,2
38750,25.4779,0,29.9734,11,255,2
39000,26.4364,0,29.9728,11,255,2
39250,27.337,0,29.9721,11,255,2
39500,28.171,0,29.9714,11,255,2
39750,28.9293,0,29.9708,11,255,2
40000,29.6031,0,29.9702,11,255,2
40250,30.1834,0,29.9696,11,255,2
40500,30.6614,0,29.9691,11,255,2
40750,31.0215,-0.0024,29.9687,11,255,2
41000,31.2612,-0.0005,29.9686,11,255,2
41250,31.4045,0.0256,29.9687,11,255,2
41500,31.4757,0.0959,29.9689,11,255,2
41750,31.499,0.2306,29.969,11,255,2
42000,31.5025,0.4391,29.969,214,45,192
42250,31.5035,0.707,29.969,255,2,230
42500,31.5032,1.0281,29.969,255,2,230
42750,31.502,1.3965,29.969,255,2,230
43000,31.5007,1.8062,29.969,255,2,230
43250,31.5,2.2512,29.969,255,2,230
43500,31.5,2.7253,29.9683,255,2,230
43750,31.5,3.2224,29.966,255,2,230
44000,31.5,3.7372,29.9622,255,2,230
44250,31.5,4.2643,29.9573,255,2,230
44500,31.5,4.7984,29.9516,255,2,230
44750,31.5,5.3339,29.9454,255,2,230
45000,31.5,5.8657,29.9391,255,2,230
45250,31.5,6.3883,29.9329,255,2,230
45500,31.5,6.8963,29.9273,255,2,230
45750,31.5,7.3845,29.9224,255,2,230
46000,31.5,7.8473,29.9186,255,2,230
46250,31.5,8.2795,29.9162,255,2,230
46500,31.5,8.6757,29.9155,255,2,230
46750,31.5,9.0305,29.917,255,2,230
47000,31.5,9.3385,29.9207,255,2,230
47250,31.5,9.5944,29.9272,255,2,230
47500,31.5,9.7929,29.9367,255,2,230
47750,31.5,9.9284,29.9495,255,2,230
48000,31.5,9.9958,29.9659,255,2,230
48250,31.5,10.0145,30.0101,255,2,41
48500,31.5,10.0287,30.1236,255,2,3
48750,31.5,10.0396,30.3019,255,2,3
49000,31.5,10.0476,30.5395,255,2,3
49250,31.5,10.0528,30.8312,255,2,3
49500,31.5,10.0556,31.1714,255,2,3
49750,31.5,10.0563,31.5549,255,2,3
50000,31.5,10.0551,31.9762,255,2,3
50250,31.5,10.0523,32.43,255,2,3
50500,31.5,10.0483,32.9107,255,2,3
50750,31.5,10.0432,33.4131,255,2,3
51000,31.5,10.0375,33.9317,255,2,3
51250,31.5,10.0313,34.4612,255,2,3
51500,31.5,10.025,34.9961,255,2,3
51750,31.5,10.0188,35.531,255,2,3
52000,31.5,10.0131,36.0606,255,2,3
52250,31.5,10.008,36.5795,255,2,3
52500,31.5,10.004,37.0822,255,2,3
52750,31.5,10.0012,37.5634,255,2,3
53000,31.5,10,38.0177,255,2,3
53250,31.5,10,38.4393,255,2,3
53500,31.5,10,38.8218,255,2,3
53750,31.5,10,39.1593,255,2,3
54000,31.5,10,39.4458,255,2,3
54250,31.5,10,39.6756,255,2,3
54500,31.5,10,39.8425,255,2,3
54750,31.5,9.9947,39.9448,255,2,3
55000,31.5,9.9677,39.9952,255,2,3
55250,31.5,9.9072,40.0084,255,2,3
55500,31.5,9.8015,39.9988,48,212,1
55750,31.5,9.6391,39.981,6,255,1
56000,31.5,9.4083,39.9693,6,255,1
56250,31.5,9.1074,39.969,6,255,1
56500,31.5,8.7515,39.969,6,255,1
56750,31.5,8.3447,39.969,6,255,1
57000,31.5,7.8905,39.969,6,255,1
57250,31.5,7.3925,39.969,6,255,1
57500,31.5,6.8545,39.969,6,255,1
57750,31.5,6.2799,39.969,6,255,1
58000,31.5,5.6725,39.969,6,255,1
58250,31.5,5.0358,39.969,6,255,1
58500,31.5,4.3734,39.969,6,255,1
58750,31.5,3.6891,39.969,6,255,1
59000,31.5,2.9863,39.969,6,255,1
59250,31.5,2.2687,39.969,6,255,1
59500,31.5,1.54,39.969,6,255,1
59750,31.5,0.8037,39.969,6,255,1
60000,31.5,0.0635,39.969,6,255,1
60250,31.5,-0.6771,39.969,6,255,1
60500,31.5,-1.4143,39.969,6,255,1
60750,31.5,-2.1446,39.969,6,255,1
61000,31.5,-2.8644,39.969,6,255,1
61250,31.5,-3.57,39.969,6,255,1
61500,31.5,-4.2578,39.969,6,255,1
