Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,4.5,7.5,0,255,255,255
250,4.4998,7.4998,0.0015,255,255,255
500,4.499,7.4989,0.0074,255,255,255
750,4.4976,7.4973,0.0177,255,255,255
1000,4.4955,7.495,0.0324,255,255,255
1250,4.4929,7.4921,0.0515,255,255,255
1500,4.4897,7.4885,0.0749,255,255,255
1750,4.4858,7.4842,0.1026,255,255,255
2000,4.4814,7.4793,0.1346,255,255,255
2250,4.4764,7.4737,0.1709,255,255,255
2500,4.4708,7.4675,0.2114,255,255,255
2750,4.4647,7.4606,0.2561,255,255,255
3000,4.4579,7.4531,0.3051,255,255,255
3250,4.4506,7.4449,0.3582,255,255,255
3500,4.4427,7.4361,0.4155,255,255,255
3750,4.4342,7.4267,0.4769,255,255,255
4000,4.4251,7.4166,0.5424,255,255,255
4250,4.4155,7.4059,0.6121,255,255,255
4500,4.4053,7.3946,0.6858,255,255,255
4750,4.3946,7.3826,0.7635,255,255,255
5000,4.3833,7.37,0.8453,255,255,255
5250,4.3715,7.3569,0.931,255,255,255
5500,4.3591,7.3431,1.0208,255,255,255
5750,4.3461,7.3287,1.1145,255,255,255
6000,4.3326,7.3137,1.2121,255,255,255
6250,4.3186,7.2981,1.3137,255,255,255
6500,4.304,7.2819,1.4191,255,255,255
6750,4.2889,7.2651,1.5284,255,255,255
7000,4.2733,7.2477,1.6416,255,255,255
7250,4.2571,7.2298,1.7586,255,255,255
7500,4.2404,7.2112,1.8793,255,255,255
7750,4.2232,7.1921,2.0039,255,255,255
8000,4.2055,7.1724,2.1322,255,255,255
8250,4.1872,7.1522,2.2642,255,255,255
8500,4.1684,7.1313,2.4,255,255,255
8750,4.1492,7.11,2.5394,255,255,255
9000,4.1294,7.088,2.6825,255,255,255
9250,4.1091,7.0655,2.8293,255,255,255
9500,4.0883,7.0424,2.9796,255,255,255
9750,4.067,7.0188,3.1336,255,255,255
10000,4.0452,6.9947,3.2912,255,255,255
10250,4.0229,6.97,3.4522,255,255,255
10500,4.0001,6.9447,3.6169,255,255,255
10750,3.9769,6.919,3.785,255,255,255
11000,3.9531,6.8927,3.9566,255,255,255
11250,3.9289,6.8658,4.1317,255,255,255
11500,3.9042,6.8385,4.3102,255,255,255
11750,3.879,6.8106,4.4922,255,255,255
12000,3.8533,6.7822,4.6775,255,255,255
12250,3.8272,6.7533,4.8662,255,255,255
12500,3.8006,6.7239,5.0583,255,255,255
12750,3.7736,6.6939,5.2536,255,255,255
13000,3.7461,6.6635,5.4523,255,255,255
13250,3.7181,6.6326,5.6543,255,255,255
13500,3.6897,6.6012,5.8596,255,255,255
13750,3.6608,6.5693,6.068,255,255,255
14000,3.6315,6.5369,6.2797,255,255,255
14250,3.6017,6.504,6.4946,255,255,255
14500,3.5715,6.4706,6.7127,255,255,255
14750,3.5408,6.4368,6.9339,255,255,255
15000,3.5097,6.4024,7.1582,255,255,255
15250,3.4782,6.3676,7.3857,255,255,255
15500,3.4463,6.3324,7.6162,255,255,255
15750,3.4139,6.2967,7.8498,255,255,255
16000,3.3811,6.2605,8.0864,255,255,255
16250,3.3479,6.2239,8.326,255,255,255
16500,3.3142,6.1868,8.5686,255,255,255
16750,3.2802,6.1492,8.8142,255,255,255
17000,3.2457,6.1112,9.0628,255,255,255
17250,3.2108,6.0728,9.3142,255,255,255
