Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-10.5,7.5,0,255,255,255
250,-10.5008,7.4998,0.0014,255,255,255
500,-10.504,7.4988,0.0068,255,255,255
750,-10.5096,7.4971,0.0161,255,255,255
1000,-10.5176,7.4948,0.0294,255,255,255
1250,-10.5279,7.4917,0.0467,255,255,255
1500,-10.5406,7.4879,0.068,255,255,255
1750,-10.5557,7.4834,0.0931,255,255,255
2000,-10.573,7.4782,0.1222,255,255,255
2250,-10.5927,7.4724,0.1551,255,255,255
2500,-10.6147,7.4658,0.1919,255,255,255
2750,-10.6389,7.4586,0.2325,255,255,255
3000,-10.6655,7.4507,0.2769,255,255,255
3250,-10.6943,7.4421,0.3251,255,255,255
3500,-10.7254,7.4328,0.3771,255,255,255
3750,-10.7587,7.4229,0.4329,255,255,255
4000,-10.7943,7.4122,0.4924,255,255,255
4250,-10.832,7.401,0.5556,255,255,255
4500,-10.872,7.3891,0.6225,255,255,255
4750,-10.9142,7.3765,0.6931,255,255,255
5000,-10.9585,7.3633,0.7673,255,255,255
5250,-11.005,7.3494,0.8451,255,255,255
5500,-11.0537,7.3349,0.9266,255,255,255
5750,-11.1045,7.3197,1.0117,255,255,255
6000,-11.1575,7.3039,1.1003,255,255,255
6250,-11.2126,7.2875,1.1925,255,255,255
6500,-11.2697,7.2704,1.2882,255,255,255
6750,-11.329,7.2527,1.3875,255,255,255
7000,-11.3904,7.2344,1.4902,255,255,255
7250,-11.4538,7.2155,1.5964,255,255,255
7500,-11.5193,7.1959,1.706,255,255,255
7750,-11.5868,7.1758,1.8191,255,255,255
8000,-11.6564,7.155,1.9356,255,255,255
8250,-11.728,7.1336,2.0554,255,255,255
8500,-11.8016,7.1117,2.1787,255,255,255
8750,-11.8772,7.0891,2.3053,255,255,255
9000,-11.9547,7.0659,2.4352,255,255,255
9250,-12.0343,7.0422,2.5684,255,255,255
9500,-12.1158,7.0178,2.7049,255,255,255
9750,-12.1993,6.9929,2.8447,255,255,255
10000,-12.2847,6.9674,2.9877,255,255,255
10250,-12.372,6.9413,3.134,255,255,255
10500,-12.4612,6.9147,3.2835,255,255,255
10750,-12.5523,6.8875,3.4361,255,255,255
11000,-12.6454,6.8597,3.5919,255,255,255
11250,-12.7402,6.8313,3.7509,255,255,255
11500,-12.837,6.8024,3.913,255,255,255
11750,-12.9356,6.773,4.0781,255,255,255
12000,-13.036,6.743,4.2464,255,255,255
12250,-13.1383,6.7124,4.4178,255,255,255
12500,-13.2424,6.6813,4.5921,255,255,255
12750,-13.3483,6.6497,4.7695,255,255,255
13000,-13.4559,6.6175,4.9499,255,255,255
13250,-13.5654,6.5848,5.1333,255,255,255
13500,-13.6766,6.5516,5.3197,255,255,255
13750,-13.7895,6.5178,5.509,255,255,255
14000,-13.9042,6.4836,5.7012,255,255,255
14250,-14.0206,6.4488,5.8963,255,255,255
14500,-14.1388,6.4134,6.0943,255,255,255
14750,-14.2586,6.3776,6.2952,255,255,255
15000,-14.3801,6.3413,6.4989,255,255,255
15250,-14.5033,6.3045,6.7054,255,255,255
15500,-14.6282,6.2671,6.9147,255,255,255
15750,-14.7547,6.2293,7.1268,255,255,255
16000,-14.8829,6.191,7.3417,255,255,255
16250,-15.0127,6.1521,7.5593,255,255,255
