Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-7.5,-10.5,0,255,255,255
250,-7.5007,-10.5001,0.0009,255,255,255
500,-7.5036,-10.5003,0.0043,255,255,255
750,-7.5085,-10.5008,0.0102,255,255,255
1000,-7.5156,-10.5015,0.0186,255,255,255
1250,-7.5247,-10.5024,0.0296,255,255,255
1500,-7.536,-10.5035,0.043,255,255,255
1750,-7.5493,-10.5048,0.0589,255,255,255
2000,-7.5647,-10.5063,0.0772,255,255,255
2250,-7.5821,-10.508,0.0981,255,255,255
2500,-7.6015,-10.5099,0.1213,255,255,255
2750,-7.623,-10.512,0.147,255,255,255
3000,-7.6466,-10.5143,0.1751,255,255,255
3250,-7.6721,-10.5167,0.2056,255,255,255
3500,-7.6996,-10.5194,0.2385,255,255,255
3750,-7.7291,-10.5223,0.2737,255,255,255
4000,-7.7606,-10.5254,0.3113,255,255,255
4250,-7.794,-10.5286,0.3513,255,255,255
4500,-7.8294,-10.5321,0.3936,255,255,255
4750,-7.8668,-10.5357,0.4382,255,255,255
5000,-7.9061,-10.5395,0.4852,255,255,255
5250,-7.9473,-10.5435,0.5344,255,255,255
5500,-7.9904,-10.5477,0.5859,255,255,255
5750,-8.0354,-10.5521,0.6397,255,255,255
6000,-8.0823,-10.5567,0.6957,255,255,255
6250,-8.1311,-10.5614,0.754,255,255,255
6500,-8.1818,-10.5663,0.8145,255,255,255
6750,-8.2343,-10.5714,0.8773,255,255,255
7000,-8.2886,-10.5767,0.9422,255,255,255
7250,-8.3448,-10.5822,1.0094,255,255,255
7500,-8.4028,-10.5878,1.0787,255,255,255
7750,-8.4627,-10.5937,1.1502,255,255,255
8000,-8.5243,-10.5997,1.2238,255,255,255
8250,-8.5877,-10.6058,1.2996,255,255,255
8500,-8.6529,-10.6122,1.3775,255,255,255
8750,-8.7199,-10.6187,1.4575,255,255,255
9000,-8.7887,-10.6254,1.5397,255,255,255
9250,-8.8592,-10.6322,1.6239,255,255,255
9500,-8.9314,-10.6393,1.7102,255,255,255
9750,-9.0054,-10.6465,1.7985,255,255,255
10000,-9.081,-10.6538,1.889,255,255,255
10250,-9.1584,-10.6613,1.9814,255,255,255
10500,-9.2375,-10.669,2.0759,255,255,255
10750,-9.3183,-10.6769,2.1724,255,255,255
11000,-9.4007,-10.6849,2.2709,255,255,255
11250,-9.4848,-10.6931,2.3714,255,255,255
11500,-9.5706,-10.7014,2.4738,255,255,255
11750,-9.658,-10.7099,2.5782,255,255,255
12000,-9.747,-10.7186,2.6846,255,255,255
12250,-9.8376,-10.7274,2.7929,255,255,255
12500,-9.9299,-10.7364,2.9031,255,255,255
12750,-10.0237,-10.7455,3.0153,255,255,255
13000,-10.1192,-10.7548,3.1293,255,255,255
13250,-10.2162,-10.7643,3.2452,255,255,255
13500,-10.3148,-10.7739,3.363,255,255,255
13750,-10.4149,-10.7836,3.4826,255,255,255
14000,-10.5166,-10.7935,3.6041,255,255,255
14250,-10.6198,-10.8035,3.7275,255,255,255
14500,-10.7246,-10.8137,3.8526,255,255,255
14750,-10.8308,-10.8241,3.9795,255,255,255
15000,-10.9386,-10.8345,4.1083,255,255,255
15250,-11.0478,-10.8452,4.2388,255,255,255
15500,-11.1586,-10.8559,4.3711,255,255,255
15750,-11.2708,-10.8669,4.5052,255,255,255
16000,-11.3844,-10.8779,4.6409,255,255,255
16250,-11.4995,-10.8891,4.7785,255,255,255
16500,-11.6161,-10.9005,4.9177,255,255,255
16750,-11.734,-10.9119,5.0586,255,255,255
17000,-11.8534,-10.9235,5.2013,255,255,255
17250,-11.9742,-10.9353,5.3456,255,255,255
17500,-12.0964,-10.9472,5.4916,255,255,255
17750,-12.2199,-10.9592,5.6392,255,255,255
18000,-12.3449,-10.9714,5.7884,255,255,255
18250,-12.4712,-10.9836,5.9393,255,255,255
18500,-12.5988,-10.9961,6.0918,255,255,255
18750,-12.7278,-11.0086,6.2459,255,255,255
19000,-12.8581,-11.0213,6.4016,255,255,255
19250,-12.9897,-11.0341,6.5589,255,255,255
19500,-13.1227,-11.047,6.7177,255,255,255
