Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,13.5,1.5,0,255,255,255
250,13.5009,1.4998,0.0012,255,255,255
500,13.5046,1.4991,0.006,255,255,255
750,13.511,1.4978,0.0143,255,255,255
1000,13.52,1.4959,0.0261,255,255,255
1250,13.5318,1.4935,0.0414,255,255,255
1500,13.5462,1.4905,0.0602,255,255,255
1750,13.5633,1.487,0.0825,255,255,255
2000,13.583,1.483,0.1082,255,255,255
2250,13.6054,1.4784,0.1374,255,255,255
2500,13.6304,1.4732,0.17,255,255,255
2750,13.658,1.4676,0.2059,255,255,255
3000,13.6882,1.4614,0.2453,255,255,255
3250,13.721,1.4547,0.288,255,255,255
3500,13.7563,1.4474,0.3341,255,255,255
3750,13.7942,1.4396,0.3834,255,255,255
4000,13.8347,1.4314,0.4361,255,255,255
4250,13.8776,1.4225,0.4921,255,255,255
4500,13.9231,1.4132,0.5514,255,255,255
4750,13.971,1.4034,0.6139,255,255,255
5000,14.0215,1.393,0.6796,255,255,255
5250,14.0744,1.3822,0.7486,255,255,255
5500,14.1297,1.3709,0.8207,255,255,255
5750,14.1875,1.359,0.8961,255,255,255
6000,14.2478,1.3467,0.9746,255,255,255
6250,14.3104,1.3338,1.0562,255,255,255
6500,14.3754,1.3205,1.141,255,255,255
6750,14.4429,1.3067,1.2289,255,255,255
7000,14.5126,1.2924,1.3198,255,255,255
7250,14.5848,1.2776,1.4139,255,255,255
7500,14.6593,1.2623,1.511,255,255,255
7750,14.7361,1.2466,1.6111,255,255,255
8000,14.8152,1.2304,1.7143,255,255,255
8250,14.8967,1.2137,1.8204,255,255,255
8500,14.9804,1.1966,1.9295,255,255,255
8750,15.0664,1.1789,2.0416,255,255,255
9000,15.1546,1.1609,2.1567,255,255,255
9250,15.2451,1.1423,2.2747,255,255,255
9500,15.3378,1.1234,2.3955,255,255,255
9750,15.4328,1.1039,2.5193,255,255,255
10000,15.5299,1.084,2.6459,255,255,255
10250,15.6293,1.0637,2.7754,255,255,255
10500,15.7308,1.0429,2.9078,255,255,255
10750,15.8344,1.0217,3.0429,255,255,255
11000,15.9403,1,3.1809,255,255,255
11250,16.0482,0.9779,3.3216,255,255,255
11500,16.1583,0.9554,3.4651,255,255,255
11750,16.2705,0.9325,3.6114,255,255,255
12000,16.3847,0.9091,3.7603,255,255,255
12250,16.5011,0.8853,3.912,255,255,255
12500,16.6195,0.8611,4.0664,255,255,255
12750,16.7399,0.8364,4.2235,255,255,255
13000,16.8624,0.8114,4.3832,255,255,255
13250,16.9869,0.7859,4.5455,255,255,255
13500,17.1135,0.76,4.7105,255,255,255
13750,17.242,0.7337,4.8781,255,255,255
14000,17.3725,0.707,5.0482,255,255,255
14250,17.5049,0.68,5.2209,255,255,255
14500,17.6394,0.6525,5.3962,255,255,255
14750,17.7757,0.6246,5.574,255,255,255
15000,17.914,0.5963,5.7543,255,255,255
15250,18.0542,0.5677,5.9371,255,255,255
15500,18.1963,0.5386,6.1224,255,255,255
15750,18.3402,0.5092,6.3101,255,255,255
16000,18.4861,0.4794,6.5003,255,255,255
16250,18.6338,0.4492,6.6929,255,255,255
16500,18.7833,0.4187,6.8879,255,255,255
16750,18.9346,0.3878,7.0853,255,255,255
17000,19.0878,0.3565,7.285,255,255,255
17250,19.2428,0.3248,7.4871,255,255,255
17500,19.3995,0.2928,7.6916,255,255,255
17750,19.5581,0.2604,7.8983,255,255,255
18000,19.7184,0.2277,8.1074,255,255,255
18250,19.8804,0.1946,8.3187,255,255,255
18500,20.0441,0.1612,8.5322,255,255,255
18750,20.2096,0.1274,8.748,255,255,255
19000,20.3768,0.0933,8.9661,255,255,255
19250,20.5457,0.0588,9.1863,255,255,255
19500,20.7162,0.024,9.4087,255,255,255
19750,20.8884,-0.0112,9.6333,255,255,255
20000,21.0622,-0.0466,9.8601,255,255,255
20250,21.2377,-0.0824,10.089,255,255,255
20500,21.4148,-0.1186,10.3199,255,255,255
20750,21.5935,-0.155,10.553,255,255,255
21000,21.7738,-0.1918,10.7882,255,255,255
21250,21.9556,-0.2289,11.0254,255,255,255
21500,22.139,-0.2663,11.2647,255,255,255
21750,22.324,-0.304,11.506,255,255,255
22000,22.5105,-0.3421,11.7492,255,255,255
22250,22.6986,-0.3804,11.9945,255,255,255
22500,22.8881,-0.419,12.2418,255,255,255
22750,23.0791,-0.458,12.491,255,255,255
23000,23.2716,-0.4972,12.7421,255,255,255
23250,23.4656,-0.5368,12.9951,255,255,255
23500,23.661,-0.5766,13.2501,255,255,255
23750,23.8579,-0.6167,13.5069,255,255,255
24000,24.0561,-0.6571,13.7656,255,255,255
24250,24.2558,-0.6978,14.0261,255,255,255
24500,24.4569,-0.7387,14.2885,255,255,255
24750,24.6594,-0.78,14.5526,255,255,255
