Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,13.5,4.5,0,255,255,255
250,13.5009,4.4998,0.0014,255,255,255
500,13.5046,4.499,0.0067,255,255,255
750,13.5109,4.4975,0.0159,255,255,255
1000,13.5199,4.4955,0.0291,255,255,255
1250,13.5317,4.4928,0.0461,255,255,255
1500,13.546,4.4895,0.0671,255,255,255
1750,13.5631,4.4856,0.0919,255,255,255
2000,13.5828,4.4812,0.1206,255,255,255
2250,13.6051,4.4761,0.1531,255,255,255
2500,13.63,4.4704,0.1894,255,255,255
2750,13.6575,4.4641,0.2295,255,255,255
3000,13.6876,4.4573,0.2734,255,255,255
3250,13.7203,4.4499,0.321,255,255,255
3500,13.7555,4.4418,0.3724,255,255,255
3750,13.7933,4.4332,0.4274,255,255,255
4000,13.8336,4.4241,0.4862,255,255,255
4250,13.8764,4.4143,0.5486,255,255,255
4500,13.9217,4.404,0.6146,255,255,255
4750,13.9695,4.3931,0.6843,255,255,255
5000,14.0198,4.3816,0.7576,255,255,255
5250,14.0726,4.3696,0.8344,255,255,255
5500,14.1278,4.3571,0.9149,255,255,255
5750,14.1854,4.3439,0.9989,255,255,255
6000,14.2454,4.3303,1.0864,255,255,255
6250,14.3079,4.316,1.1774,255,255,255
6500,14.3727,4.3013,1.2719,255,255,255
6750,14.44,4.286,1.3699,255,255,255
7000,14.5095,4.2701,1.4713,255,255,255
7250,14.5815,4.2537,1.5761,255,255,255
7500,14.6558,4.2368,1.6844,255,255,255
7750,14.7324,4.2193,1.796,255,255,255
8000,14.8113,4.2014,1.911,255,255,255
8250,14.8925,4.1829,2.0293,255,255,255
8500,14.976,4.1638,2.151,255,255,255
8750,15.0617,4.1443,2.276,255,255,255
9000,15.1497,4.1242,2.4042,255,255,255
9250,15.24,4.1037,2.5357,255,255,255
9500,15.3325,4.0826,2.6705,255,255,255
9750,15.4272,4.061,2.8085,255,255,255
10000,15.5241,4.0389,2.9497,255,255,255
10250,15.6231,4.0164,3.094,255,255,255
10500,15.7244,3.9933,3.2416,255,255,255
10750,15.8278,3.9697,3.3923,255,255,255
11000,15.9333,3.9457,3.5461,255,255,255
11250,16.041,3.9211,3.703,255,255,255
11500,16.1508,3.8961,3.863,255,255,255
11750,16.2627,3.8706,4.026,255,255,255
12000,16.3767,3.8446,4.1921,255,255,255
12250,16.4928,3.8181,4.3613,255,255,255
12500,16.6109,3.7912,4.5334,255,255,255
12750,16.7311,3.7638,4.7085,255,255,255
13000,16.8533,3.7359,4.8866,255,255,255
13250,16.9776,3.7076,5.0676,255,255,255
13500,17.1038,3.6788,5.2515,255,255,255
13750,17.232,3.6496,5.4384,255,255,255
14000,17.3622,3.6199,5.6281,255,255,255
14250,17.4944,3.5897,5.8207,255,255,255
14500,17.6285,3.5592,6.0161,255,255,255
14750,17.7646,3.5281,6.2144,255,255,255
15000,17.9026,3.4967,6.4154,255,255,255
15250,18.0425,3.4647,6.6193,255,255,255
15500,18.1843,3.4324,6.8259,255,255,255
15750,18.328,3.3996,7.0352,255,255,255
16000,18.4735,3.3664,7.2473,255,255,255
16250,18.6209,3.3328,7.462,255,255,255
16500,18.7702,3.2987,7.6795,255,255,255
16750,18.9213,3.2643,7.8996,255,255,255
17000,19.0741,3.2294,8.1223,255,255,255
17250,19.2288,3.1941,8.3477,255,255,255
17500,19.3853,3.1584,8.5757,255,255,255
17750,19.5435,3.1223,8.8062,255,255,255
18000,19.7036,3.0858,9.0393,255,255,255
18250,19.8653,3.0489,9.275,255,255,255
18500,20.0288,3.0116,9.5131,255,255,255
18750,20.194,2.9739,9.7538,255,255,255
19000,20.3609,2.9358,9.997,255,255,255
19250,20.5295,2.8973,10.2426,255,255,255
19500,20.6997,2.8584,10.4906,255,255,255
19750,20.8717,2.8192,10.7411,255,255,255
20000,21.0453,2.7795,10.994,255,255,255
20250,21.2205,2.7395,11.2492,255,255,255
20500,21.3973,2.6992,11.5068,255,255,255
20750,21.5757,2.6584,11.7668,255,255,255
21000,21.7558,2.6173,12.029,255,255,255
21250,21.9374,2.5758,12.2936,255,255,255
21500,22.1206,2.534,12.5605,255,255,255
21750,22.3053,2.4918,12.8296,255,255,255
22000,22.4916,2.4493,13.1009,255,255,255
22250,22.6794,2.4064,13.3745,255,255,255
22500,22.8687,2.3632,13.6502,255,255,255
22750,23.0595,2.3196,13.9282,255,255,255
23000,23.2518,2.2757,14.2083,255,255,255
23250,23.4455,2.2314,14.4905,255,255,255
23500,23.6408,2.1868,14.7749,255,255,255
23750,23.8374,2.1419,15.0613,255,255,255
24000,24.0355,2.0966,15.3499,255,255,255
24250,24.235,2.051,15.6404,255,255,255
24500,24.4359,2.0051,15.9331,255,255,255
24750,24.6382,1.9589,16.2277,255,255,255
25000,24.8418,1.9124,16.5244,255,255,255
25250,25.0469,1.8655,16.823,255,255,255
25500,25.2532,1.8184,17.1236,255,255,255
25750,25.4609,1.7709,17.4261,255,255,255
26000,25.6699,1.7231,17.7305,255,255,255
26250,25.8803,1.675,18.0368,255,255,255
26500,26.0919,1.6267,18.345,255,255,255
26750,26.3048,1.578,18.6551,255,255,255
27000,26.5189,1.529,18.967,255,255,255
27250,26.7343,1.4798,19.2807,255,255,255
27500,26.9509,1.4303,19.5962,255,255,255
27750,27.1688,1.3804,19.9135,255,255,255
28000,27.3879,1.3304,20.2326,255,255,255
28250,27.6081,1.28,20.5533,255,255,255
28500,27.8296,1.2293,20.8758,255,255,255
28750,28.0522,1.1784,21.2,255,255,255
29000,28.2759,1.1272,21.5259,255,255,255
29250,28.5008,1.0758,21.8534,255,255,255
29500,28.7268,1.0241,22.1826,255,255,255
29750,28.954,0.9721,22.5134,255,255,255
30000,29.1822,0.9199,22.8457,255,255,255
30250,29.4115,0.8675,23.1797,255,255,255
30500,29.6419,0.8147,23.5152,255,255,255
30750,29.8733,0.7618,23.8522,255,255,255
31000,30.1058,0.7086,24.1908,255,255,255
31250,30.3393,0.6551,24.5308,255,255,255
31500,30.5739,0.6015,24.8723,255,255,255
31750,30.8094,0.5476,25.2153,255,255,255
32000,31.0459,0.4934,25.5597,255,255,255
32250,31.2834,0.439,25.9055,255,255,255
32500,31.5218,0.3845,26.2528,255,255,255
32750,31.7612,0.3296,26.6013,255,255,255
33000,32.0016,0.2746,26.9513,255,255,255
33250,32.2428,0.2194,27.3026,255,255,255
33500,32.485,0.1639,27.6552,255,255,255
33750,32.728,0.1083,28.009,255,255,255
34000,32.9719,0.0524,28.3642,255,255,255
34250,33.2167,-0.0037,28.7206,255,255,255
34500,33.4623,-0.0599,29.0783,255,255,255
34750,33.7088,-0.1164,29.4371,255,255,255
35000,33.9561,-0.173,29.7972,255,255,255
35250,34.2041,-0.2298,30.1584,255,255,255
35500,34.453,-0.2868,30.5207,255,255,255
35750,34.7026,-0.3439,30.8842,255,255,255
36000,34.953,-0.4013,31.2488,255,255,255
36250,35.2042,-0.4587,31.6145,255,255,255
36500,35.456,-0.5164,31.9813,255,255,255
36750,35.7086,-0.5742,32.3491,255,255,255
37000,35.9619,-0.6322,32.718,255,255,255
37250,36.2159,-0.6904,33.0878,255,255,255
37500,36.4706,-0.7486,33.4586,255,255,255
37750,36.7259,-0.8071,33.8305,255,255,255
38000,36.9819,-0.8657,34.2032,255,255,255
38250,37.2385,-0.9244,34.5769,255,255,255
38500,37.4958,-0.9833,34.9515,255,255,255
38750,37.7536,-1.0423,35.327,255,255,255
39000,38.012,-1.1014,35.7033,255,255,255
39250,38.2711,-1.1607,36.0805,255,255,255
39500,38.5307,-1.2201,36.4586,255,255,255
39750,38.7908,-1.2796,36.8374,255,255,255
40000,39.0515,-1.3392,37.217,255,255,255
40250,39.3127,-1.399,37.5974,255,255,255
40500,39.5744,-1.4589,37.9786,255,255,255
40750,39.8366,-1.5189,38.3604,255,255,255
41000,40.0993,-1.579,38.743,255,255,255
41250,40.3625,-1.6392,39.1263,255,255,255
41500,40.6261,-1.6995,39.5102,255,255,255
41750,40.8902,-1.7599,39.8948,255,255,255
42000,41.1547,-1.8204,40.28,255,255,255
42250,41.4196,-1.8809,40.6658,255,255,255
42500,41.6849,-1.9416,41.0522,255,255,255
42750,41.9506,-2.0024,41.4392,255,255,255
43000,42.2167,-2.0632,41.8267,255,255,255
43250,42.4831,-2.1242,42.2147,255,255,255
43500,42.7499,-2.1852,42.6032,255,255,255
43750,43.017,-2.2463,42.9923,255,255,255
44000,43.2845,-2.3074,43.3818,255,255,255
44250,43.5522,-2.3686,43.7717,255,255,255
44500,43.8202,-2.4299,44.1621,255,255,255
44750,44.0885,-2.4913,44.5528,255,255,255
45000,44.3571,-2.5527,44.944,255,255,255
45250,44.6259,-2.6141,45.3355,255,255,255
45500,44.895,-2.6756,45.7274,255,255,255
45750,45.1643,-2.7372,46.1196,255,255,255
46000,45.4338,-2.7988,46.5121,255,255,255
46250,45.7034,-2.8604,46.9048,255,255,255
46500,45.9733,-2.9221,47.2979,255,255,255
46750,46.2433,-2.9839,47.6912,255,255,255
47000,46.5135,-3.0456,48.0847,255,255,255
47250,46.7838,-3.1074,48.4784,255,255,255
47500,47.0543,-3.1692,48.8723,255,255,255
47750,47.3248,-3.2311,49.2664,255,255,255
48000,47.5955,-3.2929,49.6606,255,255,255
48250,47.8662,-3.3548,50.0549,255,255,255
48500,48.137,-3.4167,50.4494,255,255,255
48750,48.4079,-3.4786,50.8439,255,255,255
49000,48.6788,-3.5405,51.2385,255,255,255
49250,48.9497,-3.6024,51.6331,255,255,255
49500,49.2206,-3.6643,52.0277,255,255,255
49750,49.4916,-3.7262,52.4224,255,255,255
50000,49.7625,-3.7881,52.817,255,255,255
50250,50.0334,-3.85,53.2116,255,255,255
50500,50.3043,-3.9119,53.6062,255,255,255
50750,50.5751,-3.9738,54.0006,255,255,255
51000,50.8459,-4.0357,54.395,255,255,255
51250,51.1165,-4.0975,54.7892,255,255,255
51500,51.3871,-4.1593,55.1833,255,255,255
51750,51.6575,-4.2211,55.5773,255,255,255
52000,51.9279,-4.2829,55.9711,255,255,255
52250,52.1981,-4.3446,56.3646,255,255,255
52500,52.4681,-4.4063,56.758,255,255,255
