Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,13.5,-4.5,0,255,255,255
250,13.5009,-4.5001,0.0011,255,255,255
500,13.5046,-4.5006,0.0053,255,255,255
750,13.5109,-4.5015,0.0125,255,255,255
1000,13.52,-4.5027,0.0229,255,255,255
1250,13.5317,-4.5044,0.0364,255,255,255
1500,13.5461,-4.5063,0.0529,255,255,255
1750,13.5632,-4.5087,0.0725,255,255,255
2000,13.5829,-4.5114,0.0951,255,255,255
2250,13.6052,-4.5145,0.1207,255,255,255
2500,13.6301,-4.5179,0.1493,255,255,255
2750,13.6577,-4.5217,0.1809,255,255,255
3000,13.6878,-4.5258,0.2155,255,255,255
3250,13.7206,-4.5303,0.253,255,255,255
3500,13.7558,-4.5352,0.2935,255,255,255
3750,13.7937,-4.5404,0.3369,255,255,255
4000,13.834,-4.546,0.3832,255,255,255
4250,13.8769,-4.5519,0.4324,255,255,255
4500,13.9223,-4.5581,0.4845,255,255,255
4750,13.9702,-4.5647,0.5394,255,255,255
5000,14.0205,-4.5716,0.5971,255,255,255
5250,14.0733,-4.5789,0.6577,255,255,255
5500,14.1286,-4.5865,0.7211,255,255,255
5750,14.1863,-4.5945,0.7873,255,255,255
6000,14.2465,-4.6028,0.8563,255,255,255
6250,14.309,-4.6114,0.9281,255,255,255
6500,14.3739,-4.6203,1.0025,255,255,255
6750,14.4413,-4.6296,1.0798,255,255,255
7000,14.511,-4.6392,1.1597,255,255,255
7250,14.583,-4.6491,1.2423,255,255,255
7500,14.6574,-4.6594,1.3276,255,255,255
7750,14.7341,-4.67,1.4156,255,255,255
8000,14.8132,-4.6809,1.5063,255,255,255
8250,14.8945,-4.6921,1.5995,255,255,255
8500,14.9781,-4.7036,1.6954,255,255,255
8750,15.064,-4.7154,1.7939,255,255,255
9000,15.1522,-4.7276,1.895,255,255,255
9250,15.2426,-4.7401,1.9987,255,255,255
9500,15.3352,-4.7528,2.1049,255,255,255
9750,15.4301,-4.7659,2.2137,255,255,255
10000,15.5271,-4.7793,2.3249,255,255,255
10250,15.6264,-4.793,2.4387,255,255,255
10500,15.7278,-4.807,2.555,255,255,255
10750,15.8314,-4.8213,2.6738,255,255,255
11000,15.9371,-4.8359,2.795,255,255,255
11250,16.045,-4.8507,2.9187,255,255,255
11500,16.155,-4.8659,3.0448,255,255,255
11750,16.2671,-4.8814,3.1733,255,255,255
12000,16.3813,-4.8972,3.3042,255,255,255
