Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,10.5,-10.5,0,255,255,255
250,10.5003,-10.5001,0.0005,255,255,255
500,10.5015,-10.5006,0.0022,255,255,255
750,10.5036,-10.5014,0.0053,255,255,255
1000,10.5066,-10.5026,0.0098,255,255,255
1250,10.5104,-10.5041,0.0155,255,255,255
1500,10.5152,-10.506,0.0225,255,255,255
1750,10.5208,-10.5083,0.0308,255,255,255
2000,10.5273,-10.5108,0.0405,255,255,255
2250,10.5346,-10.5138,0.0514,255,255,255
2500,10.5428,-10.517,0.0635,255,255,255
2750,10.5519,-10.5206,0.077,255,255,255
3000,10.5618,-10.5246,0.0917,255,255,255
3250,10.5726,-10.5289,0.1077,255,255,255
3500,10.5842,-10.5335,0.1249,255,255,255
3750,10.5967,-10.5384,0.1433,255,255,255
4000,10.61,-10.5437,0.163,255,255,255
4250,10.6241,-10.5493,0.184,255,255,255
4500,10.639,-10.5553,0.2061,255,255,255
4750,10.6548,-10.5615,0.2295,255,255,255
5000,10.6713,-10.5681,0.2541,255,255,255
5250,10.6887,-10.575,0.2799,255,255,255
5500,10.7069,-10.5823,0.3068,255,255,255
5750,10.7259,-10.5898,0.335,255,255,255
6000,10.7457,-10.5977,0.3643,255,255,255
6250,10.7663,-10.6059,0.3949,255,255,255
6500,10.7877,-10.6144,0.4266,255,255,255
6750,10.8098,-10.6232,0.4594,255,255,255
7000,10.8328,-10.6323,0.4934,255,255,255
7250,10.8565,-10.6417,0.5286,255,255,255
7500,10.881,-10.6515,0.5649,255,255,255
7750,10.9062,-10.6615,0.6023,255,255,255
8000,10.9322,-10.6718,0.6409,255,255,255
8250,10.959,-10.6825,0.6806,255,255,255
8500,10.9865,-10.6934,0.7214,255,255,255
8750,11.0148,-10.7047,0.7633,255,255,255
9000,11.0438,-10.7162,0.8063,255,255,255
9250,11.0735,-10.728,0.8504,255,255,255
9500,11.104,-10.7401,0.8956,255,255,255
9750,11.1352,-10.7526,0.9419,255,255,255
10000,11.1671,-10.7652,0.9892,255,255,255
10250,11.1998,-10.7782,1.0377,255,255,255
10500,11.2331,-10.7915,1.0871,255,255,255
10750,11.2672,-10.805,1.1377,255,255,255
11000,11.302,-10.8189,1.1892,255,255,255
11250,11.3375,-10.833,1.2419,255,255,255
11500,11.3737,-10.8474,1.2955,255,255,255
11750,11.4106,-10.862,1.3502,255,255,255
12000,11.4481,-10.877,1.4059,255,255,255
12250,11.4864,-10.8922,1.4626,255,255,255
12500,11.5253,-10.9077,1.5203,255,255,255
12750,11.5649,-10.9234,1.5791,255,255,255
13000,11.6052,-10.9394,1.6388,255,255,255
13250,11.6461,-10.9557,1.6995,255,255,255
13500,11.6877,-10.9722,1.7612,255,255,255
13750,11.73,-10.989,1.8238,255,255,255
14000,11.7729,-11.0061,1.8875,255,255,255
14250,11.8164,-11.0234,1.952,255,255,255
14500,11.8606,-11.041,2.0176,255,255,255
14750,11.9055,-11.0588,2.0841,255,255,255
15000,11.9509,-11.0769,2.1515,255,255,255
15250,11.997,-11.0952,2.2198,255,255,255
15500,12.0437,-11.1138,2.2891,255,255,255
15750,12.0911,-11.1326,2.3593,255,255,255
16000,12.139,-11.1517,2.4304,255,255,255
16250,12.1876,-11.171,2.5024,255,255,255
16500,12.2368,-11.1905,2.5754,255,255,255
16750,12.2866,-11.2103,2.6492,255,255,255
17000,12.3369,-11.2304,2.7239,255,255,255
17250,12.3879,-11.2506,2.7994,255,255,255
17500,12.4395,-11.2711,2.8759,255,255,255
17750,12.4916,-11.2919,2.9532,255,255,255
18000,12.5443,-11.3128,3.0314,255,255,255
18250,12.5976,-11.334,3.1104,255,255,255
18500,12.6515,-11.3554,3.1903,255,255,255
18750,12.7059,-11.3771,3.271,255,255,255
19000,12.7609,-11.3989,3.3525,255,255,255
19250,12.8164,-11.421,3.4349,255,255,255
19500,12.8725,-11.4433,3.518,255,255,255
19750,12.9292,-11.4658,3.602,255,255,255
20000,12.9863,-11.4886,3.6868,255,255,255
20250,13.0441,-11.5115,3.7724,255,255,255
20500,13.1023,-11.5347,3.8588,255,255,255
20750,13.1611,-11.558,3.946,255,255,255
21000,13.2204,-11.5816,4.0339,255,255,255
21250,13.2802,-11.6054,4.1226,255,255,255
21500,13.3406,-11.6294,4.2121,255,255,255
21750,13.4014,-11.6536,4.3023,255,255,255
22000,13.4628,-11.678,4.3933,255,255,255
22250,13.5247,-11.7026,4.4851,255,255,255
22500,13.587,-11.7274,4.5775,255,255,255
22750,13.6499,-11.7524,4.6707,255,255,255
23000,13.7132,-11.7776,4.7646,255,255,255
23250,13.777,-11.8029,4.8593,255,255,255
23500,13.8413,-11.8285,4.9546,255,255,255
23750,13.9061,-11.8543,5.0507,255,255,255
24000,13.9713,-11.8802,5.1474,255,255,255
24250,14.0371,-11.9063,5.2449,255,255,255
24500,14.1032,-11.9326,5.343,255,255,255
24750,14.1699,-11.9591,5.4418,255,255,255
25000,14.2369,-11.9858,5.5412,255,255,255
25250,14.3045,-12.0126,5.6414,255,255,255
25500,14.3724,-12.0397,5.7422,255,255,255
25750,14.4408,-12.0669,5.8436,255,255,255
26000,14.5097,-12.0942,5.9457,255,255,255
26250,14.5789,-12.1218,6.0484,255,255,255
26500,14.6486,-12.1495,6.1517,255,255,255
26750,14.7187,-12.1774,6.2557,255,255,255
27000,14.7893,-12.2054,6.3603,255,255,255
27250,14.8602,-12.2336,6.4654,255,255,255
27500,14.9315,-12.262,6.5712,255,255,255
27750,15.0033,-12.2905,6.6776,255,255,255
28000,15.0754,-12.3192,6.7846,255,255,255
28250,15.148,-12.348,6.8921,255,255,255
