t,lat,lon,alt,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
10.0,35.69834289550631,51.268672866539895,1317.0000042300671,-6.898589290926696e-05,-2.104821433590557e-05,0.0,1.7052830501851115e-12,5.684282254961234e-13,0.0,193.9,70.0,0.0,255.0,0.0
10.05,35.69833944620952,51.26867181413166,1317.0000046053901,-6.89858928240028e-05,-2.104821430748416e-05,0.0,8.526415250925679e-13,1.421082489964226e-12,0.0,193.82758928571428,70.0,0.0,255.0,0.0
10.100000000000001,35.69833599691276,51.26867076172342,1317.0000049788505,-6.89858928240028e-05,-2.104821419379732e-05,0.0,-5.684341886080801e-13,0.0,0.0,193.7551785714286,70.0,0.0,255.0,0.0
10.150000000000002,35.69833254761597,51.268669709315176,1317.0000053551048,-6.898589288084622e-05,-2.104821430748416e-05,0.0,0.0,-1.1368683772161603e-12,0.0,193.68276785714286,70.0,0.0,255.0,0.0
10.200000000000003,35.698329098319185,51.26866865690694,1317.0000057294965,-6.89858928240028e-05,-2.104821430748416e-05,0.0,0.0,0.0,0.0,193.61035714285714,70.0,0.0,255.0,0.0
10.250000000000004,35.69832564902242,51.2686676044987,1317.0000061057508,-6.898589288084622e-05,-2.104821430748416e-05,0.0,-5.684341886080801e-13,0.0,0.0,193.53794642857142,70.0,0.0,255.0,0.0
10.300000000000004,35.69832219972564,51.268666552090465,1317.0000064820051,-6.898589288084622e-05,-2.104821430748416e-05,0.0,5.684341886080801e-13,1.1368683772161603e-12,0.0,193.46553571428572,70.0,0.0,255.0,0.0
10.350000000000005,35.69831875042887,51.26866549968223,1317.0000068582594,-6.89858928240028e-05,-2.104821419379732e-05,0.0,0.0,0.0,0.0,193.393125,70.0,0.0,255.0,0.0
10.400000000000006,35.69831530113207,51.268664447274,1317.0000072345138,-6.898589288084622e-05,-2.104821430748416e-05,0.0,0.0,-1.1368683772161603e-12,0.0,193.32071428571427,70.0,0.0,255.0,0.0
10.450000000000006,35.69831185183529,51.26866339486576,1317.000007607974,-6.89858928240028e-05,-2.104821430748416e-05,0.0,5.684341886080801e-13,0.0,0.0,193.24830357142858,70.0,0.0,255.0,0.0
10.500000000000007,35.69830840253852,51.268662342457525,1317.0000079842284,-6.89858928240028e-05,-2.104821430748416e-05,0.0,-1.1368683772161603e-12,0.0,0.0,193.17589285714286,70.0,0.0,255.0,0.0
10.550000000000008,35.69830495324174,51.26866129004928,1317.0000083595514,-6.898589293768964e-05,-2.104821430748416e-05,0.0,-5.684341886080801e-13,1.1368683772161603e-12,0.0,193.10348214285713,70.0,0.0,255.0,0.0
10.600000000000009,35.69830150394497,51.268660237641036,1317.000008733943,-6.898589288084622e-05,-2.104821419379732e-05,0.0,1.1368683772161603e-12,0.0,0.0,193.0310714285714,70.0,0.0,255.0,0.0
10.65000000000001,35.69829805464819,51.2686591852328,1317.00000911206,-6.89858928240028e-05,-2.104821430748416e-05,0.0,5.684341886080801e-13,-1.1368683772161603e-12,0.0,192.9586607142857,70.0,0.0,255.0,0.0
10.70000000000001,35.69829460535139,51.26865813282456,1317.000009487383,-6.89858928240028e-05,-2.104821430748416e-05,0.0,0.0,1.1368683772161603e-12,0.0,192.88625,70.0,0.0,255.0,0.0
10.75000000000001,35.69829115605462,51.268657080416325,1317.0000098608434,-6.89858928240028e-05,-2.104821419379732e-05,0.0,-5.684341886080801e-13,0.0,0.0,192.81383928571427,70.0,0.0,255.0,0.0
10.800000000000011,35.69828770675785,51.26865602800809,1317.0000102389604,-6.898589288084622e-05,-2.104821430748416e-05,0.0,0.0,-2.2737367544323206e-12,0.0,192.74142857142857,70.0,0.0,255.0,0.0
10.850000000000012,35.69828425746106,51.26865497559985,1317.0000106152147,-6.89858928240028e-05,-2.1048214421170997e-05,0.0,0.0,0.0,0.0,192.66901785714285,70.0,0.0,255.0,0.0
10.900000000000013,35.69828080816429,51.26865392319161,1317.0000109896064,-6.898589288084622e-05,-2.104821430748416e-05,0.0,-1.1368683772161603e-12,2.2737367544323206e-12,0.0,192.59660714285712,70.0,0.0,255.0,0.0
10.950000000000014,35.698277358867514,51.26865287078338,1317.0000113658607,-6.898589293768964e-05,-2.104821419379732e-05,0.0,5.684341886080801e-13,0.0,0.0,192.5241964285714,70.0,0.0,255.0,0.0
11.000000000000014,35.698273909570716,51.26865181837514,1317.0000117411837,-6.89858928240028e-05,-2.104821430748416e-05,0.0,1.1368683772161603e-12,-1.1368683772161603e-12,0.0,192.4517857142857,70.0,0.0,255.0,0.0
11.050000000000015,35.698270460273946,51.268650765966896,1317.000012117438,-6.89858928240028e-05,-2.104821430748416e-05,0.0,-5.684341886080801e-13,0.0,0.0,192.37937499999998,70.0,0.0,255.0,0.0
11.100000000000016,35.698267010977176,51.268649713558666,1317.000012492761,-6.898589288084622e-05,-2.104821430748416e-05,0.0,0.0,0.0,0.0,192.30696428571426,70.0,0.0,255.0,0.0
11.150000000000016,35.69826356168039,51.26864866115042,1317.0000128671527,-6.89858928240028e-05,-2.104821430748416e-05,0.0,0.0,1.1368683772161603e-12,0.0,192.23455357142856,70.0,0.0,255.0,0.0
11.200000000000017,35.698260112383615,51.268647608742185,1317.0000132415444,-6.898589288084622e-05,-2.104821419379732e-05,0.0,-5.684341886080801e-13,0.0,0.0,192.16214285714284,70.0,0.0,255.0,0.0
