idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,-13.500000000000007,-10.500000000000009,1.8306358269933262e-18,0.0008522670708188684,0.0001503402152636113,0.0004696830253480942,-0.03234844713873031,-0.0010022681014021373,-0.026331220168987323,0.0,70.0,255.0,255.0,255.0
1,0.05,-13.499957386646466,-10.499992482989246,2.348415126740654e-05,-0.0007651552861176469,0.00010022681019350443,-0.0008468779831012718,-0.04847911481569156,-0.0013781186396499834,-0.039505427732357566,0.0,70.0,255.0,255.0,255.0
2,0.1,-13.500076515528619,-10.49998997731899,-8.468779831012536e-05,-0.0039956444107502875,1.252835129861296e-05,-0.0034808597478876626,-0.06452267070802264,-0.001503402152636113,-0.052696830253481014,0.0,70.0,255.0,255.0,255.0
3,0.15000000000000002,-13.500356951087541,-10.499991230154116,-0.00032460182352135977,-0.007217422356919911,-5.0113405070106865e-05,-0.0061165610084493735,-0.06434844714195975,-0.0010022681040666725,-0.05273122016899022,0.0,70.0,255.0,255.0,255.0
4,0.2,-13.50079825776431,-10.499994988659497,-0.0006963438991550627,-0.010430489124946263,-8.76984591080543e-05,-0.008753981764786685,-0.06417056853251779,-0.000497334038129793,-0.05276633155125612,0.0,70.0,255.0,255.0,255.0
5,0.25,-13.501400000000036,-10.500000000000027,-0.0012000000000000283,-0.01363447921017169,-9.984680888308617e-05,-0.011393194163574986,-0.06397167343710208,2.9450118788076907e-05,-0.052805591367379875,0.0,70.0,255.0,255.0,255.0
6,0.30000000000000004,-13.502161705685328,-10.500004973340385,-0.0018356633155125614,-0.01682765646865647,-8.47534472292466e-05,-0.014034540901524672,-0.06374617778064362,0.00058388993657843,-0.0528501018582531,0.0,70.0,255.0,255.0,255.0
7,0.35000000000000003,-13.503082765646901,-10.50000847534475,-0.0026034540901524955,-0.020009096988236053,-4.1457815225243166e-05,-0.016678204349400295,-0.06354169860660619,0.0011164796651641495,-0.0528904639152657,0.0,70.0,255.0,255.0,255.0
8,0.4,-13.504162615384152,-10.500009119121907,-0.003503483750452591,-0.02318182632931709,2.689451928716835e-05,-0.019323587293051243,-0.0634342810442945,0.0015481578850895517,-0.052911667021679175,0.0,70.0,255.0,255.0,255.0
9,0.45,-13.505400948279833,-10.50000578589282,-0.00453581281945762,-0.026352525092665502,0.000113357973283712,-0.021969371051568213,-0.06349274930315119,0.0018138175233772813,-0.052898800864479185,0.0,70.0,255.0,255.0,255.0
10,0.5,-13.506797867893418,-10.499997783324579,-0.005700420855609413,-0.02953110125963221,0.00020827627162489648,-0.02461346737949916,-0.0637912114276773,0.0018670343671089995,-0.05283094290765868,0.0,70.0,255.0,255.0,255.0
11,0.55,-13.508354058405796,-10.499984958265658,-0.006997159557407536,-0.03273164623543323,0.00030006140999461195,-0.02725246534233408,-0.06435393082853125,0.001692432206112926,-0.05270127929849419,0.0,70.0,255.0,255.0,255.0
12,0.6000000000000001,-13.510071032516962,-10.49996777718358,-0.00842566738984282,-0.03596649434248533,0.0003775194922361891,-0.02988359530934858,-0.06506571505671133,0.0013257823486156894,-0.052549811360617024,0.0,70.0,255.0,255.0,255.0
13,0.65,-13.511950707840045,-10.499947206316435,-0.009985519088342394,-0.039238217741104364,0.0004326396448561809,-0.032507446478395784,-0.06572550682868439,0.0008419833230632889,-0.052443795828549314,0.0,70.0,255.0,255.0,255.0
14,0.7000000000000001,-13.513994854291072,-10.499924513219094,-0.0116764120376824,-0.04253904502535377,0.000461717824542518,-0.03512797489220351,-0.06613277500502335,0.00033050747099139244,-0.052447463646866505,0.0,70.0,255.0,255.0,255.0
15,0.75,-13.51620461234258,-10.49990103453398,-0.013498316577562746,-0.0458514952416067,0.00046569039195532014,-0.037752192843082434,-0.06609520091078736,-0.00012809084939391369,-0.05262420039733838,0.0,70.0,255.0,255.0,255.0
16,0.8,-13.518580003815233,-10.499877944179898,-0.015451631321990643,-0.04914856511643251,0.0004489087396031266,-0.04039039493193735,-0.06552684479501636,-0.00048361827769127785,-0.05299930194832721,0.0,70.0,255.0,255.0,255.0
17,0.8500000000000001,-13.521119468854224,-10.49985614366002,-0.01753735607075648,-0.052404179721108335,0.00041732856418619235,-0.043052123037915155,-0.06456168825330622,-0.0007032454234945362,-0.05350851908049514,0.0,70.0,255.0,255.0,255.0
18,0.9,-13.523820421787343,-10.49983621132348,-0.01975684362578216,-0.05560473394176313,0.000378584197253673,-0.045741246839986864,-0.06345912287635258,-0.0007516156516729211,-0.05403408206505686,0.0,70.0,255.0,255.0,255.0
19,0.9500000000000001,-13.5266799422484,-10.499818285240295,-0.022111480754755167,-0.05875009200874359,0.00034216699901890024,-0.04845553124442084,-0.06248841174762987,-0.0005963602275116386,-0.05445857065528234,0.0,70.0,255.0,255.0,255.0
20,1.0,-13.529695430988218,-10.499801994623578,-0.024602396750224242,-0.061853575116526116,0.0003189481745025091,-0.0511871039055151,-0.061907984929199245,-0.00019868029355052386,-0.05468027415100746,0.0,70.0,255.0,255.0,255.0
21,1.05,-13.532865299760052,-10.499786390422845,-0.027230191145306677,-0.06494089050166352,0.00032229896966384786,-0.05392355865952159,-0.06185197670536269,0.0004430665464738581,-0.05464771337439743,0.0,70.0,255.0,255.0,255.0
22,1.1,-13.536189520038384,-10.499769764726611,-0.0299947526161764,-0.06803877278706238,0.00036325482914989493,-0.05665187524295484,-0.06223942004250915,0.0012063601831258097,-0.05438058784187905,0.0,70.0,255.0,255.0,255.0
23,1.1500000000000001,-13.539669177038759,-10.49975006493993,-0.03289537866960216,-0.07116483250591443,0.00044293498797642883,-0.05936161744370949,-0.06288611355493856,0.0018836401219246568,-0.05393623954758828,0.0,70.0,255.0,255.0,255.0
24,1.2000000000000002,-13.543306003288976,-10.499725471227814,-0.03593091436054735,-0.07432738414255624,0.0005516188413423606,-0.06204549919771367,-0.06360029129020006,0.002262672366803997,-0.05338445419820689,0.0,70.0,255.0,255.0,255.0
25,1.25,-13.547101915453014,-10.499694903055795,-0.03909992858937353,-0.07752486163493444,0.0006692022246568285,-0.06470006286353018,-0.0641928593722696,0.002130830672975037,-0.05279474961868216,0.0,70.0,255.0,255.0,255.0
26,1.3,-13.551058489452469,-10.499658551005348,-0.04240092064690037,-0.0807466700797832,0.0007647019086398643,-0.06732497415958189,-0.06455298731093961,0.0013970397386486866,-0.05221553219976888,0.0,70.0,255.0,255.0,255.0
27,1.35,-13.555176582460993,-10.499618432864931,-0.04583242600533172,-0.0839801603660284,0.0008089061985216972,-0.06992161608350707,-0.06468520034026426,0.0002440517759438876,-0.05168726475012278,0.0,70.0,255.0,255.0,255.0
28,1.4000000000000001,-13.559456505489072,-10.499577660385496,-0.049393082255251075,-0.08721519011380963,0.0007891070862342531,-0.07249370063459416,-0.06463017581737063,-0.000987513601558021,-0.05126450286813758,0.0,70.0,255.0,255.0,255.0
29,1.4500000000000002,-13.563898101472374,-10.499539522156308,-0.05308179606879113,-0.09044317794776546,0.0007101548383658951,-0.07504806637032083,-0.06442473544598926,-0.0019487814538976522,-0.05100258691086296,0.0,70.0,255.0,255.0,255.0
30,1.5,-13.568500823283848,-10.49950664490166,-0.05689788889228316,-0.09365766365840855,0.0005942289408444879,-0.07759395932568046,-0.06411255893450374,-0.00229667036979464,-0.05094072737426153,0.0,70.0,255.0,255.0,255.0
31,1.55,-13.573263867838214,-10.499480099262223,-0.06084119200135918,-0.09685443384121584,0.0004804878013864311,-0.08014213910774698,-0.06372833512280351,-0.0018641392532714463,-0.051091183467554674,0.0,70.0,255.0,255.0,255.0
32,1.6,-13.57818626666797,-10.49945859612152,-0.06491210280305786,-0.1000304971706889,0.0004078150155173432,-0.08270307767243593,-0.0633006177576334,-0.0008324507373203005,-0.05142681003408589,0.0,70.0,255.0,255.0,255.0
33,1.6500000000000001,-13.583266917555283,-10.499439317760672,-0.06911149976860277,-0.10318449561697918,0.00039724272765440105,-0.08528482011115557,-0.06287402233606798,0.0004354585721344506,-0.05188761378173007,0.0,70.0,255.0,255.0,255.0
34,1.7000000000000002,-13.588504716229668,-10.499418871848755,-0.07344058481417341,-0.1063178994042957,0.0004513608727307883,-0.08789183905060893,-0.06250645457104298,0.0015663928438769403,-0.052399510512657343,0.0,70.0,255.0,255.0,255.0
35,1.75,-13.593898707495713,-10.499394181673399,-0.07790068367366366,-0.10943514107408348,0.0005538820120420951,-0.0905247711624213,-0.062252942186624693,0.002183869455052445,-0.05290229426422183,0.0,70.0,255.0,255.0,255.0
36,1.8,-13.599448230337076,-10.499363483647551,-0.08249306193041554,-0.11254319362295817,0.0006697478182360328,-0.09318206847703112,-0.0621403854845326,0.002093456667395799,-0.05335353346381383,0.0,70.0,255.0,255.0,255.0
37,1.85,-13.605153026858009,-10.499327206891575,-0.08721889052136678,-0.11564917962253674,0.000763227678781675,-0.09586012450880269,-0.06214962466710716,0.0014547954625854231,-0.0536891314771637,0.0,70.0,255.0,255.0,255.0
38,1.9000000000000001,-13.61101314829933,-10.499287160879673,-0.09207907438129581,-0.11875815608966889,0.0008152273644945751,-0.09855098162474749,-0.062236438800589156,0.0005957958629565496,-0.05382056648046557,0.0,70.0,255.0,255.0,255.0
39,1.9500000000000002,-13.617028842466976,-10.499245684155126,-0.09707398868384153,-0.12187282350259565,0.0008228072650773299,-0.10124218115684924,-0.06234944626957173,-0.00015641696187174148,-0.05366659714575034,0.0,70.0,255.0,255.0,255.0
40,2.0,-13.62320043064959,-10.499204880153165,-0.10220329249698074,-0.12499310071662606,0.000799585668307401,-0.10391764133932252,-0.06243166299597647,-0.00046286339383527775,-0.053146132864888285,0.0,70.0,255.0,255.0,255.0
