idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,-10.500000000000009,-1.5000000000000016,1.0460776154247579e-18,-0.000156827032284923,-4.028906209985195e-05,6.945041900811903e-05,-0.014687819784597878,0.004268593747358551,-0.025796336126720804,0.0,70.0,255.0,255.0,255.0
1,0.05,-10.500007841351623,-1.5000020144531065,3.472520950406998e-06,-0.0008912180215148169,0.0001731406252680756,-0.0012203663873279213,-0.02229575220393798,0.006369316402587977,-0.03896996217424111,0.0,70.0,255.0,255.0,255.0
2,0.1,-10.50008912180216,-1.4999826859374747,-0.0001220366387327911,-0.002386402252678721,0.0005966425781589457,-0.003827545798415992,-0.030431729677005137,0.008402890620984316,-0.05269450419008122,0.0,70.0,255.0,255.0,255.0
3,0.15000000000000002,-10.500246481576891,-1.4999423501952907,-0.0003792820588911922,-0.003934390989215331,0.0010134296873665072,-0.006489816806336043,-0.03148781978694615,0.008268593747073893,-0.05379633612672389,0.0,70.0,255.0,255.0,255.0
4,0.2,-10.500482560901082,-1.499881342968738,-0.0007710183193663955,-0.005535184231373336,0.001423501952866335,-0.009207179411088381,-0.03255263905774797,0.00813147945646353,-0.0549078568452518,0.0,70.0,255.0,255.0,255.0
5,0.25,-10.500800000000028,-1.499800000000004,-0.0013000000000000303,-0.007189654894990127,0.0018265776330128602,-0.011980602490861223,-0.033667651011626276,0.007978165019029149,-0.056075088059627,0.0,70.0,255.0,255.0,255.0
6,0.30000000000000004,-10.501201526390581,-1.4996986852054368,-0.0019690785684525177,-0.008901949332535963,0.00222131845476925,-0.014814688217051081,-0.03484619187972271,0.007804346046791366,-0.05731283207552177,0.0,70.0,255.0,255.0,255.0
7,0.35000000000000003,-10.501690194933282,-1.499577868154527,-0.0027814688217051384,-0.010674274082962398,0.002607012237691997,-0.0177118856984134,-0.03597454006207812,0.007646727221621852,-0.05849486559556614,0.0,70.0,255.0,255.0,255.0
8,0.4,-10.502268953798877,-1.4994379839816676,-0.003740267138293858,-0.012499403338743775,0.002985991176931435,-0.020664174776607695,-0.03687108046612764,0.00756392646856785,-0.0594196081299278,0.0,70.0,255.0,255.0,255.0
9,0.45,-10.502940135267156,-1.499279269036834,-0.004847886299365908,-0.014361382129575162,0.003363404884548782,-0.02365384651140618,-0.03738226353799945,0.007607457117120298,-0.0599136779997864,0.0,70.0,255.0,255.0,255.0
10,0.5,-10.503705092011835,-1.4991016434932127,-0.006105651789434476,-0.01623762969254372,0.003746736888643465,-0.026655542576586335,-0.03738249599454235,0.007827136146287828,-0.05982365297795545,0.0,70.0,255.0,255.0,255.0
11,0.55,-10.50456389823641,-1.4989045953479696,-0.007513440557024542,-0.018099631729029397,0.004146118499177565,-0.029636211809201726,-0.03683036138060203,0.00823931608364692,-0.059099053543189596,0.0,70.0,255.0,255.0,255.0
12,0.6000000000000001,-10.505515055184738,-1.498687031643295,-0.009069272970354649,-0.019920665830603923,0.004570668497008157,-0.032565447930905295,-0.035860006465782135,0.008775246020209515,-0.05792723199475044,0.0,70.0,255.0,255.0,255.0
