idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,-7.5000000000000036,-7.500000000000005,7.845582115685684e-19,0.0002851254756208732,-0.0007558526978357349,-3.062562587941692e-05,-0.015500836504145354,0.008239017985722796,-0.029129162494137256,0.0,70.0,255.0,255.0,255.0
1,0.05,-7.4999857437262225,-7.500037792634897,-1.5312812939700616e-06,-0.0004899163495863945,-0.00034390179854959513,-0.0014870837505862797,-0.02321365019311017,0.012128649730236418,-0.04405259842943873,0.0,70.0,255.0,255.0,255.0
2,0.1,-7.500048991634962,-7.50003439017986,-0.0001487083750586272,-0.0020362395436901437,0.0004570122751879069,-0.004435885468823291,-0.030851254755948077,0.015558526978409759,-0.05969374374120592,0.0,70.0,255.0,255.0,255.0
3,0.15000000000000002,-7.5001893676805915,-7.499992091407378,-0.00044511982817629914,-0.003575041825181202,0.0012119508992913808,-0.007456458124706872,-0.030700836505914708,0.014639017984041658,-0.06112916249414066,0.0,70.0,255.0,255.0,255.0
4,0.2,-7.50040649581748,-7.499913195089931,-0.0008943541875293143,-0.0051063231942816145,0.0019209140735920727,-0.010548801718237357,-0.03054726262652352,0.01371364516602469,-0.06257455506706441,0.0,70.0,255.0,255.0,255.0
5,0.25,-7.50070000000002,-7.499800000000019,-0.001500000000000035,-0.006629768087833554,0.00258331541589385,-0.013713913631413313,-0.030375543883653933,0.012754555357563646,-0.06407729710493298,0.0,70.0,255.0,255.0,255.0
6,0.30000000000000004,-7.501069472626264,-7.499654863548342,-0.002265745550670646,-0.008143877582647008,0.0031963696093484373,-0.016956531428730656,-0.03018085918791158,0.011752789930685736,-0.06565262638830104,0.0,70.0,255.0,255.0,255.0
7,0.35000000000000003,-7.501514387758284,-7.499480363039084,-0.0031956531428731006,-0.009647854006624712,0.0037585944089624235,-0.020279176270243417,-0.03000431935378245,0.010784741495584171,-0.06717060620672073,0.0,70.0,255.0,255.0,255.0
8,0.4,-7.502034258026926,-7.4992790041074455,-0.004293663177694988,-0.011144309518025253,0.004274843758906854,-0.02367359204940273,-0.029911578962682484,0.00997241019309314,-0.06842372569425037,0.0,70.0,255.0,255.0,255.0
9,0.45,-7.502628818710087,-7.499052878663194,-0.005563012347813374,-0.01263901190289296,0.0047558354282717374,-0.027121548839668455,-0.029961141035705907,0.009416841879339444,-0.0692394256713006,0.0,70.0,255.0,255.0,255.0
