idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,-1.5000000000000004,-1.5000000000000004,2.6151940385618948e-19,0.0005095747782357662,-2.6797161511993295e-06,0.0006641593991619807,-0.012730498521573708,0.004017864774352731,-0.02922772932774652,0.0,70.0,255.0,255.0,255.0
1,0.05,-1.4999745212610887,-1.500000133985808,3.32079699580993e-05,-0.00012695014784291914,0.0001982135225664372,-0.0007972270672253453,-0.019004435467140368,0.006024564064732729,-0.04388812782565148,0.0,70.0,255.0,255.0,255.0
2,0.1,-1.5000126950147847,-1.4999801786477438,-7.972270672253427e-05,-0.0013908687684782706,0.0005997766903220736,-0.003724653383403167,-0.02509574778231105,0.008026797161519994,-0.0586415939916198,0.0,70.0,255.0,255.0,255.0
3,0.15000000000000002,-1.5001136081379365,-1.4999401563167758,-0.0003392573683822174,-0.0026365249260740242,0.0010008932387184366,-0.0066613864663873255,-0.02473049852194098,0.008017864773979255,-0.05882772932774971,0.0,70.0,255.0,255.0,255.0
4,0.2,-1.5002763475073921,-1.499880089323872,-0.0007458613533612669,-0.0038639186206723686,0.0014015631677199991,-0.009607426316178138,-0.02436429997600964,0.008008744994048023,-0.0590177696009988,0.0,70.0,255.0,255.0,255.0
5,0.25,-1.5005000000000037,-1.4998000000000038,-0.0013000000000000314,-0.005072954923674988,0.0018017677381232389,-0.012563163426487205,-0.02399264303938331,0.007998547706633552,-0.05923026326269039,0.0,70.0,255.0,255.0,255.0
6,0.30000000000000004,-1.5007836429997596,-1.4996999125500596,-0.0020021776960099874,-0.0062631829246107,0.0022014179383833543,-0.015530452642447177,-0.023614077416889145,0.007986986615815539,-0.05947117618899364,0.0,70.0,255.0,255.0,255.0
7,0.35000000000000003,-1.5011263182924648,-1.4995798582061655,-0.002853045264244749,-0.007434362665363903,0.0026004663997047928,-0.01851028104538657,-0.023240970184712495,0.007976503032791626,-0.0596896357268512,0.0,70.0,255.0,255.0,255.0
8,0.4,-1.501527079266296,-1.4994398659100892,-0.0038532058005486445,-0.008587279943081949,0.002999068241662517,-0.021499416215132298,-0.022893071747676075,0.007970995768413758,-0.05980439749003412,0.0,70.0,255.0,255.0,255.0
9,0.45,-1.501985046286773,-1.4992799513819992,-0.005002986885757979,-0.00972366984013151,0.0033975659765461685,-0.02449072079438998,-0.02258328738014015,0.007974337605665127,-0.05974147273141297,0.0,70.0,255.0,255.0,255.0
10,0.5,-1.5024994462503092,-1.4991001093124345,-0.006302277879987643,-0.010845608681095964,0.0037965020022290297,-0.027473563488273595,-0.02230725824088342,0.00799196293375104,-0.05941950638635188,0.0,70.0,255.0,255.0,255.0
11,0.55,-1.5030696071548826,-1.4989003011817763,-0.007750343234585339,-0.011954395664219852,0.0041967622699212725,-0.03043267143302517,-0.022063693390794725,0.008025641572939612,-0.058811874903403547,0.0,70.0,255.0,255.0,255.0
12,0.6000000000000001,-1.5036948858167312,-1.4986804330854424,-0.00934554502329016,-0.013051978020175437,0.004599066159522991,-0.03335475097861395,-0.021887419447241818,0.008064983637190437,-0.058047626144402016,0.0,70.0,255.0,255.0,255.0
13,0.65,-1.5043748049569001,-1.498440394565824,-0.011085818332446734,-0.014143137608944034,0.005003260633640316,-0.03623743404746537,-0.021829615594937124,0.008092519958990962,-0.05735111336578266,0.0,70.0,255.0,255.0,255.0
14,0.7000000000000001,-1.5051091995776256,-1.4981801070220784,-0.012969288428036697,-0.015234939579669149,0.005408318155422087,-0.039089862315192216,-0.021928963428785586,0.00808982358564414,-0.05694744093228274,0.0,70.0,255.0,255.0,255.0
15,0.75,-1.505898298914867,-1.4978995627502818,-0.014994804563965956,-0.016336033951822593,0.00581224299220473,-0.041932178140693645,-0.02222290176834285,0.008032148265191275,-0.057061927834546264,0.0,70.0,255.0,255.0,255.0
16,0.8,-1.5067428029728078,-1.497598882722858,-0.017162506242106062,-0.017457229756503434,0.006211532981941215,-0.04479605509864684,-0.022717798802096567,0.007910259699994704,-0.057792828202112914,0.0,70.0,255.0,255.0,255.0
