idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,-13.500000000000007,-7.500000000000005,7.845582115685684e-19,0.0006602862065818726,3.200107292045118e-05,0.0005140467332428812,-0.031068574710602093,0.003519992847067499,-0.02822697822161918,0.0,70.0,255.0,255.0,255.0
1,0.05,-13.499966985689678,-7.499998399946359,2.570233666214485e-05,-0.000893142528948232,0.00020800071527382613,-0.000897302177838078,-0.04671929022688204,0.0054399901649127,-0.04251209505472637,0.0,70.0,255.0,255.0,255.0
2,0.1,-13.500089314252902,-7.499979199928478,-8.973021778380702e-05,-0.004011642816106331,0.0005760000894117212,-0.0037371627722297563,-0.06260286206547505,0.0076799892710255335,-0.05714046733242878,0.0,70.0,255.0,255.0,255.0
3,0.15000000000000002,-13.500368149971289,-7.499940799937418,-0.0003480139405608308,-0.007153428735495737,0.0009759996423763795,-0.006611348911080957,-0.06306857471347627,0.00831999284578444,-0.05782697822162246,0.0,70.0,255.0,255.0,255.0
4,0.2,-13.500804657126452,-7.49988159996424,-0.0007508651088919027,-0.010318500287453958,0.0014079993739901653,-0.009519860594392002,-0.06353734426731705,0.00896670978383085,-0.05852117815044707,0.0,70.0,255.0,255.0,255.0
5,0.25,-13.501400000000034,-7.499800000000019,-0.0013000000000000312,-0.013507163162227442,0.0018726706207594646,-0.012463466726125664,-0.06402369103906125,0.009652028555073855,-0.059259590057157,0.0,70.0,255.0,255.0,255.0
6,0.30000000000000004,-13.502155373442674,-7.499694332902164,-0.0019972117815044692,-0.016720869391360083,0.0023732022294975508,-0.015445819600107703,-0.06453228531828614,0.010386205677992422,-0.060053961085648006,0.0,70.0,255.0,255.0,255.0
7,0.35000000000000003,-13.50307208693917,-7.499562679777069,-0.0028445819600108014,-0.019960391694056057,0.0029112911885587067,-0.018468862834690465,-0.06502330237694309,0.011081780969313115,-0.06080412013625056,0.0,70.0,255.0,255.0,255.0
8,0.4,-13.50415141261208,-7.4994032037833085,-0.003844098064973516,-0.023223199629054392,0.0034813803264288623,-0.02152623161373276,-0.06543314152533952,0.011599079211421781,-0.061350092467697855,0.0,70.0,255.0,255.0,255.0
9,0.45,-13.505394406902075,-7.4992145417444265,-0.0049972051213840775,-0.02650370584659001,0.004071199109700885,-0.02460387208146025,-0.06571205322760676,0.0118194974539243,-0.061553111121042635,0.0,70.0,255.0,255.0,255.0
10,0.5,-13.506801783196739,-7.498996083872338,-0.006304485273119541,-0.029794404951815068,0.004663330071821292,-0.027681542725837022,-0.06583516335858519,0.011644012541900395,-0.06128585828258173,0.0,70.0,255.0,255.0,255.0
11,0.55,-13.508373847397257,-7.498748208737244,-0.00776535939396778,-0.03308722218244853,0.005235600363890924,-0.030732457909718423,-0.06579411393445866,0.01103998973386311,-0.060506484475436086,0.0,70.0,255.0,255.0,255.0
12,0.6000000000000001,-13.510110505414984,-7.498472523835949,-0.009377731064091384,-0.036373816345260934,0.005767329045207603,-0.03373219117338063,-0.0655834751409401,0.010117270019804891,-0.059378926608011154,0.0,70.0,255.0,255.0,255.0
13,0.65,-13.512011229031783,-7.498171475832724,-0.011138578511305843,-0.03964556969654254,0.0062473273658714135,-0.03667035057051954,-0.06520887147463128,0.009082666920701143,-0.05820095306266253,0.0,70.0,255.0,255.0,255.0
14,0.7000000000000001,-13.514075062384638,-7.497847791099362,-0.013044766121143338,-0.04289470349272406,0.0066755957372777175,-0.039552286479646884,-0.06469341643349225,0.008159964037535161,-0.05728557581359525,0.0,70.0,255.0,255.0,255.0
15,0.75,-13.516300699381055,-7.497503916258996,-0.015093807159270532,-0.04611491133989176,0.00706332376962493,-0.042398908151879064,-0.06405142115699647,0.007555977804774017,-0.05693656686967377,0.0,70.0,255.0,255.0,255.0
16,0.8,-13.518686553518627,-7.4971414587224,-0.017284656936331244,-0.04929984560842371,0.007431193517755119,-0.04524594316661426,-0.06330671678220767,0.007380548749669202,-0.05730158958603959,0.0,70.0,255.0,255.0,255.0
17,0.8500000000000001,-13.521230683941898,-7.49676079690722,-0.019618401475931958,-0.05244558301811253,0.00780137864459185,-0.04812906711048302,-0.0625609322579379,0.007601027063053323,-0.05823028998182336,0.0,70.0,255.0,255.0,255.0
18,0.9,-13.523931111820438,-7.4963613208579405,-0.022097563647379546,-0.0555559388342175,0.008191296224060451,-0.0510689721647966,-0.061974915699991584,0.00811836499394758,-0.05941513957069579,0.0,70.0,255.0,255.0,255.0
19,0.9500000000000001,-13.52678627782532,-7.495941667284814,-0.024725298692411617,-0.05864307458811169,0.008613215143986608,-0.0540705810675526,-0.06170654210961857,0.00882064639613489,-0.060538525018514686,0.0,70.0,255.0,255.0,255.0
20,1.0,-13.52979541927925,-7.495499999343542,-0.027504621754134807,-0.061726593045179357,0.00907336086367394,-0.057122824666648066,-0.06190712404130494,0.009600048267000005,-0.06129589288674242,0.0,70.0,255.0,255.0,255.0
21,1.05,-13.532958937129838,-7.495034331198447,-0.030437581159076424,-0.06483378699224218,0.009573219970686608,-0.060200170356226844,-0.06263384411351325,0.010379353728939833,-0.06152109657434797,0.0,70.0,255.0,255.0,255.0
22,1.1,-13.536278797978474,-7.494542677346473,-0.03352463878975749,-0.06798997745653068,0.010111296236567924,-0.06327493432408286,-0.06372748114173987,0.011081418930647402,-0.06126895775374376,0.0,70.0,255.0,255.0,255.0
23,1.1500000000000001,-13.53975793487549,-7.49402320157479,-0.03676507459148471,-0.07120653510641617,0.010681361863751349,-0.06632706613160122,-0.06489426292670686,0.011598558417791338,-0.06068860520467012,0.0,70.0,255.0,255.0,255.0
24,1.2000000000000002,-13.543399451489115,-7.493474541160098,-0.04015734540291761,-0.07447940374920137,0.011271152078347058,-0.06934379484454987,-0.065828666876655,0.011818988839529254,-0.059934123646144394,0.0,70.0,255.0,255.0,255.0
25,1.25,-13.54720587525041,-7.492896086366955,-0.0436994540759397,-0.07778940179408167,0.011863260747704274,-0.07232047849621566,-0.0662400826771048,0.011643829127905292,-0.05915986158335773,0.0,70.0,255.0,255.0,255.0
26,1.3,-13.551178391668524,-7.492288215085328,-0.04738939325253918,-0.08110341201691185,0.012435534991137587,-0.07525978100288565,-0.06598410723039905,0.011040497873171518,-0.05846577236832129,0.0,70.0,255.0,255.0,255.0
27,1.35,-13.555316216452102,-7.491652532867842,-0.05122543217622826,-0.08438781251712157,0.012967310535021426,-0.07816705573304779,-0.06517902662643849,0.0101186118993013,-0.057891081800408306,0.0,70.0,255.0,255.0,255.0
28,1.4000000000000001,-13.559617172920236,-7.4909914840318255,-0.05520609882584396,-0.0876213146795557,0.013447396181067717,-0.08104888918292648,-0.06407898830413927,0.009084604131981422,-0.05747575429593185,0.0,70.0,255.0,255.0,255.0
29,1.4500000000000002,-13.564078347920058,-7.490307793249735,-0.05933032109452091,-0.0907957113475355,0.013875770948219568,-0.08391463116264097,-0.06295156427604809,0.008161859784383552,-0.05727015522208126,0.0,70.0,255.0,255.0,255.0
30,1.5,-13.56869674405499,-7.4896039069370035,-0.06359756194210806,-0.0939164711071605,0.014263582159506072,-0.0867759047051346,-0.062056554572542666,0.007556663193231117,-0.05731668875186141,0.0,70.0,255.0,255.0,255.0
31,1.55,-13.573469995030774,-7.488881435033784,-0.06800791156503437,-0.09700136680478977,0.01463143726754268,-0.08964630003782711,-0.06154198803756117,0.007378654778200655,-0.05762355288010945,0.0,70.0,255.0,255.0,255.0
32,1.6,-13.578396880735468,-7.488140763210249,-0.07256219194589077,-0.10007066991091662,0.015001447637326137,-0.09253825999314555,-0.06138913962718817,0.007596021584355128,-0.05812317192108174,0.0,70.0,255.0,255.0,255.0
33,1.6500000000000001,-13.583477062021865,-7.487381290270052,-0.07726173756434893,-0.10314028076750859,0.015391039425978192,-0.09545861722993529,-0.06151873490551907,0.008111136942545727,-0.05869024241346443,0.0,70.0,255.0,255.0,255.0
34,1.7000000000000002,-13.588710908812219,-7.486601659267651,-0.0821080536688843,-0.10622254340146853,0.01581256133158071,-0.09840728423449199,-0.06185076366413966,0.008813572023047556,-0.05918628110655744,0.0,70.0,255.0,255.0,255.0
35,1.75,-13.594099316362012,-7.4858000341368935,-0.08710246598779812,-0.10932535713392255,0.016272396628282948,-0.10137724534059103,-0.06229770835659565,0.009597490126811437,-0.05948536476117622,0.0,70.0,255.0,255.0,255.0
36,1.8,-13.599643444525611,-7.484974419604823,-0.0922457782029434,-0.11245231423712809,0.016772310344261854,-0.10435582071060961,-0.06279619236657652,0.010386421474795071,-0.059520016111229423,0.0,70.0,255.0,255.0,255.0
37,1.85,-13.605344547785725,-7.484122803102467,-0.09753804805885909,-0.1156049763705802,0.017311038775762455,-0.10732924695171397,-0.06330450810416721,0.011100098966121408,-0.05930163844068276,0.0,70.0,255.0,255.0,255.0
38,1.9000000000000001,-13.61120394216267,-7.483243315727247,-0.1029787028981148,-0.11878276504754481,0.017882320240873995,-0.11028598455467789,-0.06376346135184008,0.011625533413184286,-0.0588778681248181,0.0,70.0,255.0,255.0,255.0
39,1.9500000000000002,-13.61722282429048,-7.48233457107838,-0.10856664651432688,-0.12198132250576421,0.018473592117080884,-0.11321703376419578,-0.06410020624283419,0.011845390585474291,-0.05830472035167761,0.0,70.0,255.0,255.0,255.0
40,2.0,-13.623402074413246,-7.481395956515539,-0.11430040627453437,-0.12519278567182823,0.019066859299421424,-0.11611645658984565,-0.06425657470625623,0.011653376298959017,-0.05762987085144028,0.0,70.0,255.0,255.0,255.0
41,2.0500000000000003,-13.629742102857662,-7.480427885148438,-0.12017829217331144,-0.12840697997638983,0.019638929746976785,-0.11898002084933981,-0.06420601638943424,0.011014120860775023,-0.0568953570339481,0.0,70.0,255.0,255.0,255.0
42,2.1,-13.636242772410885,-7.479432063540841,-0.12619840835946836,-0.13161338731077166,0.020168271385498926,-0.12180599229324046,-0.06395730347978912,0.010048897237169285,-0.056188409514333626,0.0,70.0,255.0,255.0,255.0
43,2.15,-13.64290344158874,-7.478411058009888,-0.1323588914026355,-0.13480271032436875,0.020643819470693714,-0.12459886180077318,-0.06354378332247279,0.008983932201722666,-0.05564182821081454,0.0,70.0,255.0,255.0,255.0
44,2.2,-13.649723043443322,-7.477367681593772,-0.13865829453954567,-0.13796776564301894,0.021066664605671193,-0.12737017511432192,-0.06301461183131352,0.00806332717315783,-0.05538709855899271,0.0,70.0,255.0,255.0,255.0
45,2.25,-13.656700218153041,-7.476304391549321,-0.14509590891406768,-0.1411041715075001,0.021450152188009497,-0.13013757165667245,-0.06241603944001639,0.00752103264938242,-0.05554312386104043,0.0,70.0,255.0,255.0,255.0
46,2.3000000000000003,-13.663833460594072,-7.475222666374971,-0.15167205170521292,-0.14420936958702057,0.021818767870609435,-0.13292448750042596,-0.0617854297214393,0.00747709508255312,-0.05615338092780919,0.0,70.0,255.0,255.0,255.0
47,2.35,-13.671121155111743,-7.47412251476226,-0.15838835766411027,-0.14728271447964403,0.02219786169626481,-0.13575290974945337,-0.06118441317397583,0.007856200197586816,-0.0570994088166632,0.0,70.0,255.0,255.0,255.0
48,2.4000000000000004,-13.678561732042036,-7.473002880205344,-0.16524734268015825,-0.15032781090441816,0.022604387890368116,-0.13863442838209228,-0.06070494848060548,0.008486849667654894,-0.05815761623470528,0.0,70.0,255.0,255.0,255.0
49,2.45,-13.686153936202185,-7.471862075973223,-0.1722518005023195,-0.15335320932770458,0.0230465466630303,-0.1415686713729239,-0.06044032079000061,0.009188014007843748,-0.0590884238738848,0.0,70.0,255.0,255.0,255.0
50,2.5,-13.693897052974807,-7.470698225539041,-0.17940420981745064,-0.15637184298341822,0.02352318929115249,-0.14454327076948076,-0.06047926753431909,0.009782493102949985,-0.05966560573239521,0.0,70.0,255.0,255.0,255.0
51,2.5500000000000003,-13.701791120500527,-7.469509757044108,-0.18670612757926758,-0.15940113608113649,0.024024795973325297,-0.14753523194616341,-0.060853290366402746,0.010165237737691513,-0.05977111925484779,0.0,70.0,255.0,255.0,255.0
