idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,-4.5,7.499999999999999,7.845582115685684e-19,0.0003554506647063249,-0.00013135617214388162,0.001037212075695475,-0.01170300443131822,0.00274237448092407,-0.023714747171303178,0.0,70.0,255.0,255.0,255.0
1,0.05,-4.499982227466765,7.499993432191392,5.186060378477454e-05,-0.0002296995568595861,5.7625519023218885e-06,-0.00014852528286968383,-0.017591631093161197,0.0040707649112903255,-0.03530777736054187,0.0,70.0,255.0,255.0,255.0
2,0.1,-4.500022969955686,7.500000576255189,-1.4852528286967599e-05,-0.0014037124446097948,0.0002757203189851509,-0.0024935656603587127,-0.023554506647105455,0.005313561721465021,-0.04637212075695478,0.0,70.0,255.0,255.0,255.0
3,0.15000000000000002,-4.500122598711226,7.50002100422329,-0.00019749596225109676,-0.0025851502215701316,0.000537118724048824,-0.004785737358565162,-0.02370300443246265,0.005142374483035894,-0.045314747171305444,0.0,70.0,255.0,255.0,255.0
4,0.2,-4.500281484977843,7.500054288127594,-0.0004934262641434838,-0.0037740128878560597,0.0007899577672887403,-0.0070250403774892575,-0.023854617554963653,0.004967595901828048,-0.044248617496444945,0.0,70.0,255.0,255.0,255.0
5,0.25,-4.500500000000011,7.500100000000019,-0.0009000000000000225,-0.004970611977066497,0.0010338783142316288,-0.009210599108209656,-0.02402414386937224,0.0047721671074363314,-0.04313214030862545,0.0,70.0,255.0,255.0,255.0
6,0.30000000000000004,-4.50077854617555,7.500157675959017,-0.0014144861749644496,-0.006176427274793284,0.0012671744780323735,-0.011338254408351803,-0.024216342924709977,0.004550601337527382,-0.041951938249340515,0.0,70.0,255.0,255.0,255.0
7,0.35000000000000003,-4.501117642727491,7.5002267174478225,-0.002033825440835203,-0.007392246269537495,0.001488938447984367,-0.013405792933143708,-0.02439062878707432,0.004349685778848311,-0.040822083703012255,0.0,70.0,255.0,255.0,255.0
8,0.4,-4.501517770802503,7.500306569803816,-0.0027550654682788204,-0.008615490153500716,0.0017021430559172046,-0.015420462778653029,-0.024482185113239296,0.004244140265807772,-0.039924751970133766,0.0,70.0,255.0,255.0,255.0
9,0.45,-4.501979191742841,7.500396931753414,-0.003575871718700506,-0.009840464780861424,0.0019133524745651442,-0.017398268130157084,-0.02443334153658938,0.004301472554857355,-0.03941404908084948,0.0,70.0,255.0,255.0,255.0
10,0.5,-4.5025018172805895,7.500497905051272,-0.004494892281294529,-0.011058824307159654,0.00213229031140294,-0.019361867686737977,-0.024185641363150268,0.004593943415187596,-0.0394163491746817,0.0,70.0,255.0,255.0,255.0
11,0.55,-4.503085074173557,7.500610160784555,-0.0055120584873743035,-0.012259028917176451,0.002372746816083904,-0.021339903047625255,-0.023719918364939474,0.005145214654422858,-0.03997332300869478,0.0,70.0,255.0,255.0,255.0
12,0.6000000000000001,-4.503727720172307,7.500735179732881,-0.0066288825860570545,-0.013430816143653601,0.002646811776845226,-0.023359199987607455,-0.023121441526896547,0.005843625588930479,-0.04094933091099942,0.0,70.0,255.0,255.0,255.0
13,0.65,-4.504428155787922,7.500874841962239,-0.007847978486135049,-0.014571173069866106,0.0029571093749769517,-0.025434836138725197,-0.022540955932992546,0.006494057116945839,-0.042086805426207116,0.0,70.0,255.0,255.0,255.0
14,0.7000000000000001,-4.505184837479294,7.501030890670378,-0.009172366199929574,-0.015684911736952856,0.00329621748853981,-0.027567880530228166,-0.02213263533397125,0.006902241854245261,-0.043099836010492,0.0,70.0,255.0,255.0,255.0
15,0.75,-4.505996646961617,7.501204463711093,-0.010604766539157866,-0.01678443660326323,0.003647333560401478,-0.029744819739774397,-0.022049415899694225,0.006884272958807003,-0.04370653803320735,0.0,70.0,255.0,255.0,255.0
16,0.8,-4.50686328113962,7.501395624026419,-0.012146848173907014,-0.017889853326922278,0.00398464478442051,-0.0319385343335489,-0.022360898486173397,0.0063573496352553605,-0.04375981316046985,0.0,70.0,255.0,255.0,255.0
17,0.8500000000000001,-4.5077856322943095,7.501602928189535,-0.013798619972512756,-0.01902052645188057,0.004283068523927014,-0.03412080105582138,-0.022959129580879534,0.005442058952098705,-0.043349636942036085,0.0,70.0,255.0,255.0,255.0
18,0.9,-4.508765333784808,7.501823930878811,-0.015558928279489152,-0.02018576628501023,0.004528850679630381,-0.03627349802775251,-0.02363762751844689,0.0043750625017047184,-0.04267814287515506,0.0,70.0,255.0,255.0,255.0
19,0.9500000000000001,-4.5098042089228105,7.502055813257498,-0.017425969775288007,-0.02138428920372526,0.004720574774097486,-0.03838861534333689,-0.02418334323408544,0.003401821099657809,-0.04195369312427061,0.0,70.0,255.0,255.0,255.0
20,1.0,-4.510903762705181,7.502295988356221,-0.01939778981382284,-0.022604100608418776,0.004869032789596162,-0.04046886734017957,-0.02438070436214801,0.002748964749255123,-0.04138547072045938,0.0,70.0,255.0,255.0,255.0
21,1.05,-4.512064618983652,7.502542716536458,-0.021472856509305964,-0.02382235963994006,0.004995471249022998,-0.042527162415382826,-0.024123200977310688,0.0025386735187815646,-0.04109297213497273,0.0,70.0,255.0,255.0,255.0
22,1.1,-4.513285998669175,7.502795535481123,-0.023650506055361124,-0.025016420706149844,0.005122900141474318,-0.044578164553676844,-0.023527448075277846,0.0027400267147648094,-0.041047552556289224,0.0,70.0,255.0,255.0,255.0
23,1.1500000000000001,-4.514566261054267,7.503055006550605,-0.02593067296467365,-0.026175104447467845,0.005269473920499479,-0.04663191767101175,-0.02282312606816106,0.0032538047640251477,-0.04116687015942207,0.0,70.0,255.0,255.0,255.0
24,1.2000000000000002,-4.5159035091139215,7.503322482873173,-0.0283136978224623,-0.02729873331296595,0.005448280617876833,-0.04869485156961905,-0.02224056515558459,0.003970473746939263,-0.04137779242483035,0.0,70.0,255.0,255.0,255.0
