Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,0,0,0,255,255,255
250,0,0,0.0474,255,255,255
500,0,0,0.2195,255,255,255
750,0,0,0.5,255,255,255
1000,0,0,0.8703,255,255,255
1250,0,0,1.3121,255,255,255
1500,0,0,1.8083,255,255,255
1750,0,0,2.3437,255,255,255
2000,0,0,2.9005,255,255,255
2250,0,0,3.4611,255,255,255
2500,0,0,4.0076,255,255,255
2750,0,0,4.5223,255,255,255
3000,0,0,4.9874,255,255,255
3250,0,0,5.3853,255,255,255
3500,0,0,5.6982,255,255,255
3750,0,0,5.9084,255,255,255
4000,0,0,5.998,255,255,255
4250,0,0,6,255,255,255
4500,0,0,6,255,255,255
4750,0,0,6,255,255,255
5000,0.0172,-0.0001,6,255,255,255
5250,0.0817,-0.0003,6,255,255,255
5500,0.1912,-0.0008,6,255,255,255
5750,0.3427,-0.0014,6,255,255,255
6000,0.5331,-0.0022,6,255,255,255
6250,0.7595,-0.0032,6,255,255,255
6500,1.0188,-0.0043,6,255,255,255
6750,1.308,-0.0055,6,255,255,255
7000,1.6241,-0.0068,6,255,255,255
7250,1.9641,-0.0082,6,255,255,255
7500,2.3249,-0.0097,6,255,255,255
7750,2.7036,-0.0113,6,255,255,255
8000,3.0971,-0.013,6,255,255,255
8250,3.5024,-0.0147,6,255,255,255
8500,3.9165,-0.0164,6,255,255,255
8750,4.3364,-0.0181,6,255,255,255
9000,4.7591,-0.0199,6,255,255,255
9250,5.1814,-0.0217,6,255,255,255
9500,5.6005,-0.0234,6,255,255,255
9750,6.0133,-0.0252,6,255,255,255
10000,6.4168,-0.0269,6,255,255,255
10250,6.808,-0.0285,6,255,255,255
10500,7.1838,-0.0301,6,255,255,255
10750,7.5413,-0.0316,6,255,255,255
11000,7.8773,-0.033,6,255,255,255
11250,8.189,-0.0343,6,255,255,255
11500,8.4733,-0.0355,6,255,255,255
11750,8.7271,-0.0366,6,255,255,255
12000,8.9475,-0.0375,6,255,255,255
12250,9.1314,-0.0383,6,255,255,255
12500,9.2758,-0.0389,6,255,255,255
12750,9.3758,-0.0396,6,255,255,255
13000,9.4324,-0.0386,6,255,255,255
13250,9.4567,-0.0315,6,255,255,255
13500,9.4597,-0.014,6,255,255,255
13750,9.4525,0.0181,6,255,255,255
14000,9.4462,0.0692,6,255,255,255
14250,9.446,0.1408,6,255,255,255
14500,9.446,0.2287,6,255,255,255
14750,9.446,0.3322,6,255,255,255
15000,9.446,0.4501,6,255,255,255
15250,9.446,0.5817,6,255,255,255
15500,9.446,0.726,6,255,255,255
15750,9.446,0.8821,6,255,255,255
16000,9.446,1.0491,6,255,255,255
16250,9.446,1.226,6,255,255,255
16500,9.446,1.4119,6,255,255,255
16750,9.446,1.6058,6,255,255,255
17000,9.446,1.8061,6,255,255,255
17250,9.446,2.0122,6,255,255,255
17500,9.446,2.223,6,255,255,255
17750,9.446,2.4378,6,255,255,255
18000,9.446,2.6557,6,255,255,255
18250,9.446,2.8758,6,255,255,255
18500,9.446,3.0972,6,255,255,255
18750,9.446,3.319,6,255,255,255
19000,9.446,3.5405,6,255,255,255
19250,9.446,3.7608,6,255,255,255
19500,9.446,3.9788,6,255,255,255
19750,9.446,4.1939,6,255,255,255
20000,9.446,4.4052,6,255,255,255
20250,9.446,4.6117,6,255,255,255
20500,9.446,4.8126,6,255,255,255
20750,9.446,5.007,6,255,255,255
21000,9.446,5.1941,6,255,255,255
21250,9.446,5.373,6,255,255,255
21500,9.446,5.5429,6,255,255,255
21750,9.446,5.7028,6,255,255,255
22000,9.446,5.8519,6,255,255,255
22250,9.446,5.9893,6,255,255,255
22500,9.446,6.1142,6,255,255,255
22750,9.446,6.2257,6,255,255,255
23000,9.446,6.323,6,255,255,255
23250,9.446,6.4051,6,255,255,255
23500,9.446,6.4711,6,255,255,255
23750,9.446,6.5204,6,255,255,255
24000,9.446,6.5518,6,255,255,255
24250,9.446,6.5647,6,255,255,255
24500,9.446,6.565,6,255,255,255
24750,9.446,6.565,6,255,255,255
25000,9.446,6.565,6,255,255,255
25250,9.446,6.565,6.0867,255,255,255
25500,9.446,6.565,6.3798,255,255,255
25750,9.446,6.565,6.81,255,255,255
26000,9.446,6.565,7.3047,255,255,255
26250,9.446,6.565,7.7907,255,255,255
26500,9.446,6.565,8.1952,255,255,255
26750,9.446,6.565,8.51,255,255,255
27000,9.446,6.565,8.8225,255,255,255
