Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,2.5,10,0,0,0,0
250,2.5,10,0.0097,0,0,0
500,2.5,10,0.0465,0,0,0
750,2.5,10,0.1102,0,0,0
1000,2.5,10,0.2,0,0,0
1250,2.5,10,0.3153,0,0,0
1500,2.5,10,0.4554,0,0,0
1750,2.5,10,0.6194,0,0,0
2000,2.5,10,0.8068,0,0,0
2250,2.5,10,1.0168,0,0,0
2500,2.5,10,1.2487,0,0,0
2750,2.5,10,1.5018,0,0,0
3000,2.5,10,1.7755,0,0,0
3250,2.5,10,2.0689,0,0,0
3500,2.5,10,2.3814,0,0,0
3750,2.5,10,2.7123,0,0,0
4000,2.5,10,3.0609,0,0,0
4250,2.5,10,3.4265,0,0,0
4500,2.5,10,3.8083,0,0,0
4750,2.5,10,4.2057,0,0,0
5000,2.5,10,4.618,0,0,0
5250,2.5,10,5.0444,0,0,0
5500,2.5,10,5.4842,0,0,0
5750,2.5,10,5.9368,0,0,0
6000,2.5,10,6.4014,0,0,0
6250,2.5,10,6.8774,0,0,0
6500,2.5,10,7.364,0,0,0
6750,2.5,10,7.8605,0,0,0
7000,2.5,10,8.3662,0,0,0
7250,2.5,10,8.8804,0,0,0
7500,2.5,10,9.4026,0,0,0
7750,2.5,10,9.9319,0,0,0
8000,2.5,10,10.4676,0,0,0
8250,2.5,10,11.0092,0,0,0
8500,2.5,10,11.5558,0,0,0
8750,2.5,10,12.1068,0,0,0
9000,2.5,10,12.6614,0,0,0
9250,2.5,10,13.219,0,0,0
9500,2.5,10,13.7788,0,0,0
9750,2.5,10,14.3402,0,0,0
10000,2.5,10,14.9024,106,109,1
10250,2.5,10,15.4648,130,128,1
10500,2.5,10,16.0266,133,125,1
10750,2.5,10,16.5871,136,122,1
11000,2.5,10,17.1456,139,119,1
11250,2.5,10,17.7015,142,116,1
11500,2.5,10,18.254,145,113,1
11750,2.5,10,18.8024,148,110,1
12000,2.5,10,19.346,151,106,1
12250,2.5,10,19.8841,155,103,1
12500,2.5,10,20.4161,158,100,1
12750,2.5,10,20.9411,161,97,1
13000,2.5,10,21.4585,164,94,1
13250,2.5,10,21.9676,167,91,1
13500,2.5,10,22.4677,170,87,1
13750,2.5,10,22.958,173,84,1
14000,2.5,10,23.438,176,81,1
14250,2.5,10,23.9068,180,78,1
14500,2.5,10,24.3638,183,75,1
14750,2.5,10,24.8082,186,72,1
15000,2.5,10,25.2395,189,69,1
15250,2.5,10,25.6567,192,65,2
15500,2.5,10,26.0594,195,62,2
15750,2.5,10,26.4466,198,59,2
16000,2.5,10,26.8179,201,56,2
16250,2.5,10,27.1723,205,53,2
16500,2.5,10,27.5093,208,50,2
16750,2.5,10,27.8282,211,47,2
17000,2.5,10,28.1281,214,43,2
17250,2.5,10,28.4085,217,40,2
17500,2.5,10,28.6686,220,37,2
17750,2.5,10,28.9078,223,34,2
18000,2.5,10,29.1252,226,31,2
18250,2.5,10,29.3203,229,28,2
18500,2.5,10,29.4922,233,25,2
18750,2.5,10,29.6404,236,21,2
19000,2.5,10,29.7641,239,18,2
19250,2.5,10,29.8625,242,15,2
19500,2.5,10,29.9351,245,12,2
19750,2.5,10,29.981,248,9,2
20000,2.5,10,29.9996,251,6,2
20250,2.5,10,30,254,3,2
20500,2.5,10,30,255,2,3
20750,2.5,10,30,255,2,4
21000,2.5,10,30,255,2,6
21250,2.5,10,30,255,2,7
21500,2.5,10,30,255,2,8
21750,2.5,10,30,255,2,9
22000,2.5,10,30,255,2,11
22250,2.5,10,30,255,2,12
22500,2.5,10,30,255,2,13
22750,2.5,10,30,255,2,15
23000,2.5,10,30,255,2,16
23250,2.5,10,30,255,2,17
23500,2.5,10,30,255,2,18
23750,2.5,10,30,255,2,20
24000,2.5,10,30,255,2,21
24250,2.5,10,30,255,2,22
24500,2.5,10,30,255,2,23
24750,2.5,10,30,255,2,25
25000,2.5,10,30,255,2,26
25250,2.5,10,30,255,2,27
25500,2.5,10,30,255,2,29
25750,2.5,10,30,255,2,30
26000,2.4971,9.9987,30,255,2,31
26250,2.4862,9.9938,30.0002,255,2,32
26500,2.4671,9.9853,30.0005,255,2,34
