Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,0,2.5,0,255,255,255
250,0,2.5,0.0032,45,255,217
500,0,2.5,0.0156,2,255,209
750,0,2.5,0.0372,2,255,209
1000,0,2.5,0.0678,2,255,209
1250,0,2.5,0.1073,2,255,209
1500,0,2.5,0.1557,2,255,209
1750,0,2.5,0.2128,2,255,209
2000,0,2.5,0.2784,2,255,209
2250,0,2.5,0.3525,2,255,209
2500,0,2.5,0.435,2,255,209
2750,0,2.5,0.5256,2,255,209
3000,0,2.5,0.6244,2,255,209
3250,0,2.5,0.7312,2,255,209
3500,0,2.5,0.8458,2,255,209
3750,0,2.5,0.9682,2,255,209
4000,0,2.5,1.0983,2,255,209
4250,0,2.5,1.2358,2,255,209
4500,0,2.5,1.3808,2,255,209
4750,0,2.5,1.5331,2,255,209
5000,0,2.5,1.6925,2,255,209
5250,0,2.5,1.8589,2,255,209
5500,0,2.5,2.0323,2,255,209
5750,0,2.5,2.2126,2,255,209
6000,0,2.5,2.3995,2,255,209
6250,0,2.5,2.5929,2,255,209
6500,0,2.5,2.7929,2,255,209
6750,0,2.5,2.9992,2,255,209
7000,0,2.5,3.2117,2,255,209
7250,0,2.5,3.4303,2,255,209
7500,0,2.5,3.6549,2,255,209
7750,0,2.5,3.8854,2,255,209
8000,0,2.5,4.1217,2,255,209
8250,0,2.5,4.3635,2,255,209
8500,0,2.5,4.6109,2,255,209
8750,0,2.5,4.8637,2,255,209
9000,0,2.5,5.1218,2,255,209
9250,0,2.5,5.385,2,255,209
9500,0,2.5,5.6533,2,255,209
9750,0,2.5,5.9265,2,255,209
10000,0,2.5,6.2046,2,255,209
10250,0,2.5,6.4873,2,255,209
10500,0,2.5,6.7746,2,255,209
10750,0,2.5,7.0664,2,255,209
11000,0,2.5,7.3625,2,255,209
11250,0,2.5,7.6628,2,255,209
11500,0,2.5,7.9672,2,255,209
11750,0,2.5,8.2756,2,255,209
12000,0,2.5,8.5879,2,255,209
12250,0,2.5,8.9039,2,255,209
12500,0,2.5,9.2236,2,255,209
12750,0,2.5,9.5468,2,255,209
13000,0,2.5,9.8734,2,255,209
13250,0,2.5,10.2033,2,255,209
13500,0,2.5,10.5363,2,255,209
13750,0,2.5,10.8724,2,255,209
14000,0,2.5,11.2115,2,255,209
14250,0,2.5,11.5534,2,255,209
14500,0,2.5,11.8981,2,255,209
14750,0,2.5,12.2453,2,255,209
15000,0,2.5,12.5951,2,255,209
15250,0,2.5,12.9472,2,255,209
15500,0,2.5,13.3016,2,255,209
15750,0,2.5,13.6581,2,255,209
16000,0,2.5,14.0166,2,255,209
16250,0,2.5,14.3771,2,255,209
16500,0,2.5,14.7393,2,255,209
16750,0,2.5,15.1032,2,255,209
17000,0,2.5,15.4686,2,255,209
17250,0,2.5,15.8355,2,255,209
17500,0,2.5,16.2037,2,255,209
17750,0,2.5,16.5731,2,255,209
18000,0,2.5,16.9436,2,255,209
18250,0,2.5,17.315,2,255,209
18500,0,2.5,17.6873,2,255,209
18750,0,2.5,18.0604,2,255,209
19000,0,2.5,18.434,2,255,209
19250,0,2.5,18.8081,2,255,209
19500,0,2.5,19.1826,2,255,209
19750,0,2.5,19.5574,2,255,209
20000,0,2.5,19.9323,2,255,209
20250,0,2.5,20.3073,2,255,209
20500,0,2.5,20.6821,2,255,209
20750,0,2.5,21.0568,2,255,209
21000,0,2.5,21.4311,2,255,209
21250,0,2.5,21.805,2,255,209
21500,0,2.5,22.1783,2,255,209
21750,0,2.5,22.5509,2,255,209
22000,0,2.5,22.9228,2,255,209
22250,0,2.5,23.2937,2,255,209
22500,0,2.5,23.6636,2,255,209
22750,0,2.5,24.0324,2,255,209
23000,0,2.5,24.3998,2,255,209
23250,0,2.5,24.766,2,255,209
23500,0,2.5,25.1306,2,255,209
23750,0,2.5,25.4936,2,255,209
24000,0,2.5,25.8548,2,255,209
24250,0,2.5,26.2142,2,255,209
24500,0,2.5,26.5717,2,255,209
24750,0,2.5,26.927,2,255,209
25000,0,2.5,27.2802,2,255,209
25250,0,2.5,27.631,2,255,209
25500,0,2.5,27.9794,2,255,209
25750,0,2.5,28.3252,2,255,209
26000,0,2.5,28.6684,2,255,209
26250,0,2.5,29.0088,2,255,209
26500,0,2.5,29.3462,2,255,209
26750,0,2.5,29.6807,2,255,209
27000,0,2.5,30.012,2,255,209
27250,0,2.5,30.34,2,255,209
27500,0,2.5,30.6647,2,255,209
27750,0,2.5,30.9859,2,255,209
28000,0,2.5,31.3034,2,255,209
28250,0,2.5,31.6173,2,255,209
28500,0,2.5,31.9273,2,255,209
28750,0,2.5,32.2333,2,255,209
29000,0,2.5,32.5352,2,255,209
29250,0,2.5,32.833,2,255,209
29500,0,2.5,33.1264,2,255,209
29750,0,2.5,33.4154,2,255,209
30000,0,2.5,33.6999,2,255,209
30250,0,2.5,33.9796,2,255,209
30500,0,2.5,34.2546,2,255,209
30750,0,2.5,34.5247,2,255,209
31000,0,2.5,34.7898,2,255,209
31250,0,2.5,35.0498,2,255,209
31500,0,2.5,35.3044,2,255,209
31750,0,2.5,35.5538,2,255,209
32000,0,2.5,35.7976,2,255,209
32250,0,2.5,36.0358,2,255,209
32500,0,2.5,36.2683,2,255,209
32750,0,2.5,36.495,2,255,209
33000,0,2.5,36.7156,2,255,209
33250,0,2.5,36.9303,2,255,209
33500,0,2.5,37.1387,2,255,209
33750,0,2.5,37.3408,2,255,209
34000,0,2.5,37.5365,2,255,209
34250,0,2.5,37.7257,2,255,209
34500,0,2.5,37.9082,2,255,209
34750,0,2.5,38.0839,2,255,209
35000,0,2.5,38.2527,2,255,209
35250,0,2.5,38.4145,2,255,209
35500,0,2.5,38.5691,2,255,209
35750,0,2.5,38.7165,2,255,209
36000,0,2.5,38.8566,2,255,209
36250,0,2.5,38.9892,2,255,209
36500,0,2.5,39.1141,2,255,209
36750,0,2.5,39.2314,2,255,209
37000,0,2.5,39.3408,2,255,209
37250,0,2.5,39.4422,2,255,209
37500,0,2.5,39.5356,2,255,209
37750,0,2.5,39.6208,2,255,209
38000,0,2.5,39.6977,2,255,209
38250,0,2.5,39.7662,2,255,209
38500,0,2.5,39.8262,2,255,209
38750,0,2.5,39.8774,2,255,209
39000,0,2.5,39.9199,2,255,209
39250,0,2.5,39.9535,2,255,209
39500,0,2.5,39.9782,2,255,209
39750,0,2.5,39.9936,2,255,209
40000,0,2.5,39.9999,7,255,36
40250,0,2.5,40,8,255,1
40500,0,2.5,40,8,255,1
40750,0,2.5,40,8,255,1
41000,0,2.5,40,8,255,1
41250,0,2.5,40,8,255,1
41500,0,2.5,40,8,255,1
41750,0,2.5,40,8,255,1
42000,0,2.5,40,8,255,1
42250,0,2.5,40,8,255,1
42500,0,2.5,40,8,255,1
42750,0,2.5,40,8,255,1
43000,0,2.5,40,8,255,1
43250,0,2.5,40,8,255,1
43500,0,2.5,40,8,255,1
43750,0,2.5,40,8,255,1
44000,0,2.5,40,8,255,1
44250,0,2.5177,39.994,8,255,1
44500,-0.0002,2.587,39.9706,8,255,1
44750,-0.0003,2.7104,39.929,8,255,1
45000,-0.0005,2.8897,39.8686,8,255,1
45250,-0.0006,3.1269,39.7886,8,255,1
45500,-0.0006,3.4237,39.6886,8,255,1
45750,-0.0004,3.7821,39.5679,8,255,1
46000,-0.0001,4.2038,39.426,8,255,1
46250,0.0004,4.6868,39.2634,8,255,1
46500,0.0007,5.2234,39.0828,8,255,1
46750,0.001,5.8111,38.8849,8,255,1
47000,0.0012,6.4476,38.6706,8,255,1
47250,0.0013,7.1307,38.4405,8,255,1
47500,0.0014,7.858,38.1956,8,255,1
47750,0.0015,8.6273,37.9365,8,255,1
48000,0.0016,9.4363,37.664,212,53,185
48250,0.0016,10.2826,37.3789,249,12,223
48500,0.0018,11.164,37.082,244,12,223
48750,0.0019,12.0783,36.774,240,11,224
49000,0.0022,13.023,36.4557,235,11,224
49250,0.0025,13.9959,36.1279,231,11,225
49500,0.0029,14.9948,35.7913,226,11,226
49750,0.0034,16.0174,35.4468,221,11,226
50000,0.0039,17.0615,35.095,217,11,227
50250,0.0044,18.125,34.7367,212,10,227
50500,0.0048,19.2055,34.3727,207,10,228
50750,0.0053,20.3007,34.0037,203,10,229
51000,0.0057,21.4085,33.6304,198,10,229
51250,0.0061,22.5264,33.2538,193,10,230
51500,0.0065,23.6524,32.8745,189,9,230
51750,0.0069,24.784,32.4932,184,9,231
52000,0.0073,25.9191,32.1109,179,9,232
52250,0.0076,27.0553,31.7281,175,9,232
52500,0.008,28.1905,31.3457,170,9,233
52750,0.0083,29.3222,30.9644,165,9,234
53000,0.0087,30.4483,30.5851,161,8,234
53250,0.009,31.5665,30.2084,156,8,235
53500,0.0093,32.6746,29.8352,152,8,235
53750,0.0096,33.7701,29.4661,147,8,236
54000,0.0098,34.851,29.102,142,8,237
54250,0.0101,35.9149,28.7436,138,7,237
54500,0.0103,36.9595,28.3918,133,7,238
54750,0.0106,37.9826,28.0471,128,7,238
55000,0.0108,38.982,27.7105,124,7,239
55250,0.011,39.9552,27.3827,119,7,240
55500,0.0112,40.9002,27.0644,114,6,240
55750,0.0114,41.8146,26.7564,110,6,241
56000,0.0116,42.6961,26.4595,105,6,241
56250,0.0118,43.5424,26.1744,100,6,242
56500,0.0119,44.3514,25.9019,96,6,243
56750,0.0121,45.1208,25.6428,91,6,243
57000,0.0122,45.8482,25.3978,86,5,244
57250,0.0123,46.5314,25.1676,82,5,245
57500,0.0125,47.1681,24.9532,77,5,245
57750,0.0126,47.7561,24.7551,73,5,246
58000,0.0127,48.2931,24.5742,68,5,246
58250,0.0127,48.7769,24.4113,63,4,247
58500,0.0128,49.2051,24.2671,59,4,248
58750,0.0129,49.5754,24.1423,54,4,248
59000,0.0129,49.8858,24.0378,49,4,249
59250,0.0129,50.1338,23.9543,45,4,249
59500,0.013,50.3171,23.8925,40,4,250
59750,0.013,50.4336,23.8533,35,3,251
60000,0.013,50.481,23.8373,31,3,251
60250,0.013,50.482,23.837,26,3,252
60500,0.013,50.482,23.837,21,3,252
60750,0.013,50.482,23.837,17,3,253
61000,0.013,50.482,23.837,12,2,254
61250,0.013,50.482,23.837,7,2,254
61500,0.013,50.482,23.837,3,2,255
61750,0.013,50.482,23.837,2,2,255
62000,0.013,50.482,23.837,2,2,255
62250,0.013,50.482,23.837,2,2,255
62500,0.013,50.482,23.837,2,2,255
62750,0.013,50.482,23.837,2,2,255
63000,0.013,50.482,23.837,2,2,255
63250,0.013,50.482,23.837,2,2,255
63500,0.013,50.482,23.837,2,2,255
63750,0.013,50.482,23.837,2,2,255
64000,0.013,50.482,23.837,2,2,255
