Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,1.5,7.5,0,255,255,255
250,1.4997,7.4998,0.0015,255,255,255
500,1.4984,7.4988,0.0073,255,255,255
750,1.4963,7.4973,0.0173,255,255,255
1000,1.4932,7.495,0.0317,255,255,255
1250,1.4892,7.492,0.0503,255,255,255
1500,1.4842,7.4884,0.0731,255,255,255
1750,1.4784,7.4841,0.1002,255,255,255
2000,1.4717,7.4791,0.1315,255,255,255
2250,1.464,7.4735,0.1669,255,255,255
2500,1.4555,7.4672,0.2065,255,255,255
2750,1.4461,7.4603,0.2502,255,255,255
3000,1.4358,7.4527,0.298,255,255,255
3250,1.4246,7.4445,0.3499,255,255,255
3500,1.4125,7.4356,0.4058,255,255,255
3750,1.3996,7.4261,0.4658,255,255,255
4000,1.3858,7.4159,0.5299,255,255,255
4250,1.3711,7.4052,0.5979,255,255,255
4500,1.3556,7.3937,0.6699,255,255,255
4750,1.3392,7.3817,0.7458,255,255,255
5000,1.322,7.369,0.8257,255,255,255
5250,1.304,7.3557,0.9094,255,255,255
5500,1.2851,7.3418,0.9971,255,255,255
5750,1.2653,7.3273,1.0886,255,255,255
6000,1.2448,7.3122,1.184,255,255,255
6250,1.2234,7.2964,1.2832,255,255,255
6500,1.2012,7.2801,1.3862,255,255,255
6750,1.1782,7.2631,1.4929,255,255,255
7000,1.1544,7.2456,1.6034,255,255,255
7250,1.1298,7.2275,1.7177,255,255,255
7500,1.1044,7.2088,1.8356,255,255,255
7750,1.0782,7.1895,1.9573,255,255,255
8000,1.0512,7.1696,2.0826,255,255,255
8250,1.0234,7.1491,2.2115,255,255,255
8500,0.9948,7.1281,2.3441,255,255,255
8750,0.9655,7.1065,2.4803,255,255,255
9000,0.9354,7.0843,2.6201,255,255,255
9250,0.9045,7.0615,2.7634,255,255,255
9500,0.8729,7.0382,2.9102,255,255,255
9750,0.8405,7.0144,3.0606,255,255,255
10000,0.8073,6.99,3.2144,255,255,255
10250,0.7734,6.965,3.3718,255,255,255
10500,0.7388,6.9395,3.5325,255,255,255
10750,0.7035,6.9134,3.6967,255,255,255
11000,0.6674,6.8868,3.8643,255,255,255
11250,0.6305,6.8597,4.0353,255,255,255
11500,0.593,6.832,4.2096,255,255,255
11750,0.5547,6.8038,4.3873,255,255,255
12000,0.5158,6.7751,4.5683,255,255,255
12250,0.4761,6.7459,4.7525,255,255,255
12500,0.4357,6.7161,4.9401,255,255,255
12750,0.3946,6.6858,5.1309,255,255,255
13000,0.3528,6.655,5.3249,255,255,255
13250,0.3104,6.6237,5.5221,255,255,255
13500,0.2672,6.5919,5.7225,255,255,255
13750,0.2234,6.5596,5.9261,255,255,255
14000,0.1789,6.5268,6.1328,255,255,255
14250,0.1337,6.4935,6.3426,255,255,255
14500,0.0879,6.4597,6.5556,255,255,255
14750,0.0414,6.4254,6.7716,255,255,255
15000,-0.0058,6.3906,6.9906,255,255,255
15250,-0.0536,6.3554,7.2127,255,255,255
15500,-0.102,6.3196,7.4378,255,255,255
15750,-0.1511,6.2834,7.6658,255,255,255
