idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,13.5,-7.5,0.0,-0.0014049353043580348,0.0005590877603245908,0.002256309707564491,0.04005922365227077,-0.00830905312387715,-0.045475716490773886,0,70,255.0,255.0,255.0
1,0.05,13.499979822329044,-7.4999822728406285,5.642714947232168e-05,0.0005977297599942523,0.00015318036975005153,9.902465479666294e-06,0.04004737892182071,-0.007927242499104422,-0.04438057319261911,0,70,255.0,255.0,255.0
2,0.1,13.50005976310539,-7.4999843637875045,1.9028659630955605e-06,0.0025998025878240364,-0.0002336364895858513,-0.0021817476116974197,0.040035534191370646,-0.007545431874331692,-0.043285429894464336,0,70,255.0,255.0,255.0
3,0.15000000000000002,13.500239792717217,-7.5000053183140665,-0.0001608349922822914,0.004601283179131318,-0.0006013628176831178,-0.004318640523966768,0.04002368946092059,-0.007163621249558964,-0.04219028659630956,0,70,255.0,255.0,255.0
4,0.2,13.500519881552695,-7.5000441818937515,-0.00042904856701845234,0.006602171533916095,-0.0009499986145417476,-0.006400776271328375,0.04001184473047052,-0.006781810624786235,-0.041095143298154786,0,70,255.0,255.0,255.0
5,0.25,13.5009,-7.5001,-0.0008,0.00860246765217837,-0.0012795438801617412,-0.008428154853782246,0.040000000000020464,-0.006400000000013508,-0.039999999999999994,0,70,255.0,255.0,255.0
6,0.30000000000000004,13.501380118447305,-7.500171818106248,-0.0012709514329815484,0.010602171533918143,-0.0015899986145430985,-0.010400776271328379,0.039988155269570405,-0.006018189375240778,-0.03890485670184522,0,70,255.0,255.0,255.0
7,0.35000000000000003,13.501960207282782,-7.500258681685934,-0.001839165007717709,0.012601283179135411,-0.0018813628176858191,-0.01231864052396677,0.03997631053912034,-0.005636378750468048,-0.03780971340369045,0,70,255.0,255.0,255.0
8,0.4,13.502640236894608,-7.500359636212496,-0.002501902865963096,0.014599802587830175,-0.0021536364895899033,-0.014181747611697423,0.03996446580867028,-0.005254568125695318,-0.03671457010553568,0,70,255.0,255.0,255.0
9,0.45,13.503420177670955,-7.500473727159371,-0.003256427149472322,0.016597729760002438,-0.002406819630255351,-0.01599009753452034,0.039952621078220216,-0.004872757500922588,-0.03561942680738091,0,70,255.0,255.0,255.0
10,0.5,13.5043,-7.5006,-0.0041,0.018595064695652197,-0.002640912239682162,-0.017743690292435513,0.03994077634777016,-0.004490946876149867,-0.03452428350922618,0,70,255.0,255.0,255.0
11,0.55,13.50527970388174,-7.500737654734381,-0.005031021417546132,0.02059358410434526,-0.002865185911585506,-0.019510797380166166,0.039999999999952254,-0.004479999999983877,-0.03616000000000001,0,70,255.0,255.0,255.0
12,0.6000000000000001,13.506359407763478,-7.500886509468762,-0.0060524428350922635,0.022595064695647427,-0.0030889122396805502,-0.021359690292435517,0.040059223652134344,-0.004469053123817886,-0.037795716490773845,0,70,255.0,255.0,255.0
13,0.65,13.50753925970435,-7.501046536835953,-0.0071683535438653275,0.024599506469558694,-0.0033120912239672944,-0.02329036902924355,0.04011844730431644,-0.004458106247651896,-0.03943143298154767,0,70,255.0,255.0,255.0
14,0.7000000000000001,13.508819407763479,-7.501217709468762,-0.008382842835092264,0.02660690942607907,-0.0035347228644457395,-0.025302833590590285,0.04017767095649853,-0.004447159371485905,-0.041067149472321506,0,70,255.0,255.0,255.0
15,0.75,13.5102,-7.5014,-0.0097,0.028617273565208545,-0.0037568071611158854,-0.0273970839764757,0.04023689460868063,-0.004436212495319919,-0.042702865963095527,0,70,255.0,255.0,255.0
16,0.8,13.511681066025737,-7.501593562956229,-0.01112256289683393,0.030623492048687324,-0.003989257739118225,-0.029492034208006963,0.04001184473047052,-0.004861810624773655,-0.041095143298154835,0,70,255.0,255.0,255.0
17,0.8500000000000001,13.513262161663302,-7.501799280439021,-0.012647863651913248,0.032618458038255596,-0.004242988223593251,-0.03150659830629119,0.03978679485226042,-0.005287408754227391,-0.03948742063321414,0,70,255.0,255.0,255.0
18,0.9,13.514942724287998,-7.502018216443696,-0.014271882958575599,0.034602171533913366,-0.004517998614540964,-0.03344077627132838,0.039561744974050315,-0.005713006883681126,-0.03787969796827345,0,70,255.0,255.0,255.0
19,0.9500000000000001,13.51672219127513,-7.502251434965581,-0.015990601510158634,0.03657463253566063,-0.004814288911961364,-0.035294568103118526,0.039336695095840216,-0.006138605013134863,-0.03627197530333276,0,70,255.0,255.0,255.0
20,1.0,13.5186,-7.5025,-0.0178,0.038535841043497394,-0.00513185911585445,-0.03706797380166166,0.039111645217630275,-0.006564203142588598,-0.034664252638392457,0,70,255.0,255.0,255.0
21,1.05,13.520576032015304,-7.502764893440704,-0.01969712699511815,0.04051244770089536,-0.005465783131942118,-0.038825065787806,0.03995262107828847,-0.006792757500918118,-0.03561942680738102,0,70,255.0,255.0,255.0
22,1.1,13.522651945583306,-7.50304676877516,-0.02168330255725476,0.042531103151326244,-0.0058111348659462625,-0.04062991648239977,0.04079359693894665,-0.007021311859247637,-0.036574600976369574,0,70,255.0,255.0,255.0
23,1.1500000000000001,13.524829843143655,-7.503346197389265,-0.02376091462183229,0.04459180739479003,-0.006167914317866882,-0.04248252588544296,0.04163457279960484,-0.007249866217577157,-0.03752977514535814,0,70,255.0,255.0,255.0
24,1.2000000000000002,13.527111827136004,-7.503663750668912,-0.025932351124273216,0.04669456043128673,-0.0065361214877039785,-0.044382893996935575,0.042475548660263034,-0.007478420575906675,-0.0384849493143467,0,70,255.0,255.0,255.0
25,1.25,13.5295,-7.504,-0.0282,0.04883936226081633,-0.006915756375457549,-0.04633102081687762,0.04331652452092122,-0.007706974934236194,-0.03944012348333503,0,70,255.0,255.0,255.0
26,1.3,13.53199560591304,-7.504354863280956,-0.030565729122693466,0.05097471714775,-0.007267609733100916,-0.04829570264076904,0.04209767095642581,-0.006367159371498486,-0.03914714947232147,0,70,255.0,255.0,255.0
27,1.35,13.53459645600347,-7.50472564446034,-0.033029326119067726,0.05304912935645892,-0.0075524723126073985,-0.05024573576410977,0.04087881739193041,-0.005027343808760779,-0.03885417546130791,0,70,255.0,255.0,255.0
28,1.4000000000000001,13.537299503137383,-7.505108993999248,-0.035590058554095264,0.05506259888694305,-0.007770344113976995,-0.05218112018689983,0.039659963827435,-0.0036875282460230715,-0.038561201450294354,0,70,255.0,255.0,255.0
29,1.4500000000000002,13.540101700180864,-7.50550156235877,-0.038247193992748535,0.05701512573920242,-0.007921225137209706,-0.054101855909139206,0.0384411102629396,-0.002347712683285364,-0.0382682274392808,0,70,255.0,255.0,255.0
30,1.5,13.543,-7.5059,-0.041,0.05890670991323701,-0.008005115382305531,-0.056007942930827906,0.0372222566984442,-0.0010078971205476628,-0.03797525342826702,0,70,255.0,255.0,255.0
31,1.55,13.545991944332533,-7.506302053435471,-0.043847956514108014,0.06077268370809424,-0.008087777935648244,-0.05791212364911791,0.03741669509584479,-0.002298605013160866,-0.03819197530333283,0,70,255.0,255.0,255.0
32,1.6,13.549077430402807,-7.506709853383475,-0.04679139296647435,0.06264837942282149,-0.008234975883621617,-0.05982714046116119,0.03761113349324537,-0.0035893129057740693,-0.038408697178398635,0,70,255.0,255.0,255.0
33,1.6500000000000001,13.552256944306814,-7.5071266266137435,-0.04983085116178669,0.06453379705741877,-0.008446709226225651,-0.061752993366957776,0.03780557189064596,-0.004880020798387273,-0.038625419053464435,0,70,255.0,255.0,255.0
34,1.7000000000000002,13.555530972140547,-7.5075555998960075,-0.05296687290473269,0.06642893661188609,-0.008722977963460346,-0.06368968236650764,0.038000010288046546,-0.006170728691000476,-0.03884214092853024,0,70,255.0,255.0,255.0
35,1.75,13.5589,-7.508,-0.0562,0.06833379808622343,-0.009063782095325698,-0.06563720745981079,0.03819444868544719,-0.007461436583613701,-0.039058862803595384,0,70,255.0,255.0,255.0
36,1.8,13.562364616756824,-7.508462522977159,-0.059530444820874516,0.07025454801986726,-0.00943727852431328,-0.06757580276275933,0.03863554866030607,-0.007478420575889632,-0.03848494931434645,0,70,255.0,255.0,255.0
37,1.85,13.565925822385298,-7.5089437420057585,-0.06295710201503489,0.07219735295225405,-0.009811624152914662,-0.06948570239124544,0.03907664863516496,-0.007495404568165565,-0.037911035825097514,0,70,255.0,255.0,255.0
38,1.9000000000000001,13.569584719635362,-7.509443699545777,-0.06647853679875804,0.07416221288338376,-0.010186818981129839,-0.07136690634526908,0.03951774861002384,-0.007512388560441496,-0.03733712233584858,0,70,255.0,255.0,255.0
