idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,13.5,7.5,0.0,0.019598915441427833,0.004320697354867835,0.02773587816138995,-0.5295869852971442,-0.1254483682583917,-0.7432305379366794,0,70,255.0,255.0,255.0
1,0.05,13.500319960955892,7.500059545104775,0.00046089161381003806,-0.0067604988969435925,-0.0019324792167598676,-0.009237496045760624,-0.5247895882377127,-0.12467869460671636,-0.7357044303493435,0,70,255.0,255.0,255.0
2,0.1,13.499327947941188,7.499807393473034,-0.000917477848253283,-0.032880043382343446,-0.008147172105803803,-0.045834564873544405,-0.5199921911782813,-0.12390902095504103,-0.7281783227620077,0,70,255.0,255.0,255.0
3,0.15000000000000002,13.497035954448538,7.499245469288905,-0.004116293117221624,-0.058759718014771735,-0.014323381312263973,-0.0820553283219614,-0.5151947941188498,-0.1231393473033657,-0.7206522151746718,0,70,255.0,255.0,255.0
4,0.2,13.493455973970594,7.498375696736517,-0.009116738924126644,-0.08439952279422844,-0.020461106836140375,-0.11789978639101159,-0.5103973970594184,-0.12236967365169037,-0.713126107587336,0,70,255.0,255.0,255.0
5,0.25,13.4886,7.4972,-0.0159,-0.10979945772071356,-0.026560348677433007,-0.153367939080695,-0.5055999999999867,-0.12160000000001506,-0.7056000000000007,0,70,255.0,255.0,255.0
6,0.30000000000000004,13.482480026029407,7.495720303263484,-0.024447261075873368,-0.13495952279422713,-0.032621106836141875,-0.18845978639101163,-0.5008026029405555,-0.1208303263483397,-0.6980738924126643,0,70,255.0,255.0,255.0
7,0.35000000000000003,13.47510804555146,7.493938530711096,-0.03473970688277839,-0.1598797180147691,-0.03864338131226698,-0.22317532832196144,-0.49600520588112407,-0.12006065269666436,-0.6905477848253279,0,70,255.0,255.0,255.0
8,0.4,13.466496052058812,7.491856606526967,-0.04675852215174673,-0.18456004338233953,-0.04462717210580831,-0.2575145648735444,-0.4912078088216928,-0.119290979044989,-0.6830216772379916,0,70,255.0,255.0,255.0
9,0.45,13.456656039044109,7.489476454895224,-0.06048489161381004,-0.2090004988969384,-0.05057247921676587,-0.2914774960457606,-0.48641041176226146,-0.11852130539331365,-0.6754955696506552,0,70,255.0,255.0,255.0
10,0.5,13.4456,7.4868,-0.0759,-0.23320108455856564,-0.05647930264513968,-0.32506412183860994,-0.481613014702829,-0.11775163174163844,-0.6679694620633181,0,70,255.0,255.0,255.0
11,0.55,13.433340734926487,7.483829641841291,-0.0929854473103166,-0.257113409926137,-0.06231909343868008,-0.35829935839019295,-0.47488000000002417,-0.11583999999997732,-0.6614399999999996,0,70,255.0,255.0,255.0
12,0.6000000000000001,13.419894269852973,7.4805696836825835,-0.11172449462063322,-0.2806890845585681,-0.06806330264513742,-0.39120812183861,-0.4681469852972193,-0.11392836825831622,-0.654910537936681,0,70,255.0,255.0,255.0
13,0.65,13.405277437316215,7.477024904603229,-0.1321008182757915,-0.3039281084558589,-0.07371193026451169,-0.423790412183861,-0.46141397059441447,-0.1120167365166551,-0.6483810758733625,0,70,255.0,255.0,255.0
14,0.7000000000000001,13.389507069852971,7.473200083682583,-0.15409809462063323,-0.32683048161800954,-0.07926497629680294,-0.4560462294259462,-0.4546809558916096,-0.11010510477499398,-0.6418516138100439,0,70,255.0,255.0,255.0
15,0.75,13.3726,7.4691,-0.1777,-0.3493962040450198,-0.0847224407420111,-0.4879755735648654,-0.4479479411888052,-0.10819347303333271,-0.6353221517467253,0,70,255.0,255.0,255.0
16,0.8,13.354572234264651,7.464729129371349,-0.20288854968286027,-0.37167483750122593,-0.0901025194091363,-0.5194787800482169,-0.44319739705943917,-0.10700967365167488,-0.6248061075873366,0,70,255.0,255.0,255.0
17,0.8500000000000001,13.335436475036651,7.460090734558571,-0.22963911463468892,-0.39371594375096375,-0.0954234081071786,-0.5504561843235991,-0.4384468529300731,-0.10582587427001706,-0.6142900634279477,0,70,255.0,255.0,255.0
18,0.9,13.31520459867633,7.455187775060116,-0.25792540474508735,-0.4155195227942332,-0.100685106836138,-0.5809077863910117,-0.4336963088007071,-0.10464207488835923,-0.6037740192685589,0,70,255.0,255.0,255.0
19,0.9500000000000001,13.293888481544004,7.450023210374442,-0.2877211299036572,-0.4370855746310345,-0.10588761559601452,-0.610833586250455,-0.42894576467134105,-0.10345827550670142,-0.59325797510917,0,70,255.0,255.0,255.0
20,1.0,13.2715,7.4446,-0.319,-0.45841409926136734,-0.11103093438680812,-0.6402335839019286,-0.42419522054197767,-0.1022744761250437,-0.5827419309497763,0,70,255.0,255.0,255.0
21,1.05,13.248051928014911,7.438921040673308,-0.3517371539582424,-0.4794512400689723,-0.11611882892476764,-0.6691935214169394,-0.4172904117622183,-0.10124130539333709,-0.5756555696506531,0,70,255.0,255.0,255.0
22,1.1,13.223560630000419,7.432988978083133,-0.3859134468406114,-0.5001431404375892,-0.12115506492614185,-0.697799140866994,-0.4103856029824589,-0.10020813466163048,-0.5685692083515299,0,70,255.0,255.0,255.0
23,1.1500000000000001,13.19804336797847,7.426806395156303,-0.42151116274385925,-0.5204898003672181,-0.1261396423909307,-0.7260504422520925,-0.40348079420269956,-0.09917496392992387,-0.5614828470524067,0,70,255.0,255.0,255.0
24,1.2000000000000002,13.171517403971013,7.42037587481965,-0.45851258576473813,-0.5404912198578592,-0.13107256131913422,-0.7539474255722347,-0.3965759854229402,-0.09814179319821725,-0.5543964857532835,0,70,255.0,255.0,255.0
25,1.25,13.144,7.4137,-0.4969,-0.5601473989095122,-0.1359538217107524,-0.7814900908274206,-0.3896711766431844,-0.09710862246651142,-0.5473101244541594,0,70,255.0,255.0,255.0
26,1.3,13.1155080536757,7.406781907935417,-0.5366548344841704,-0.5794802022228819,-0.1407501648917901,-0.8086271342840257,-0.38364095589160546,-0.094745104774996,-0.5381716138100442,0,70,255.0,255.0,255.0
27,1.35,13.08605700496167,7.399626953108898,-0.577755098002866,-0.5985114944986727,-0.14542833218825202,-0.835307252208425,-0.37761073514002647,-0.09238158708348058,-0.529033103165929,0,70,255.0,255.0,255.0
28,1.4000000000000001,13.055661929409792,7.3922410443146696,-0.6201779442794763,-0.6172412757368846,-0.14998832360013817,-0.8615304446006187,-0.3715805143884475,-0.09001806939196516,-0.5198945925218138,0,70,255.0,255.0,255.0
29,1.4500000000000002,13.024337902571943,7.384630090346961,-0.6639005270373911,-0.6356695459375176,-0.15443013912744852,-0.8872967114606065,-0.3655502936368686,-0.08765455170044975,-0.5107560818776986,0,70,255.0,255.0,255.0
30,1.5,12.9921,7.3768,-0.7089,-0.6537963051005715,-0.15875377877018312,-0.9126060527883886,-0.3595200728852923,-0.08529103400893523,-0.501617571233588,0,70,255.0,255.0,255.0
31,1.55,12.958963057282288,7.368756127585023,-0.7551539081050762,-0.6716359510394884,-0.1629925115080739,-0.9374819414469575,-0.35406576467138,-0.08425827550669518,-0.4934179751091712,0,70,255.0,255.0,255.0
32,1.6,12.924940950152898,7.360501609481278,-0.8026413611479255,-0.6892028815677096,-0.16717960632085263,-0.9619478502993057,-0.3486114564574677,-0.08322551700445513,-0.4852183789847544,0,70,255.0,255.0,255.0
33,1.6500000000000001,12.890047314382361,7.352039027585022,-0.8513418601382365,-0.7064970966852351,-0.17131506320851939,-0.9860037793454332,-0.3431571482435554,-0.08219275850221508,-0.4770187828603376,0,70,255.0,255.0,255.0
34,1.7000000000000002,12.854295785741217,7.343370963792512,-0.9012349060856985,-0.7235185963920652,-0.1753988821710742,-1.0096497285853394,-0.3377028400296431,-0.08115999999997503,-0.4688191867359208,0,70,255.0,255.0,255.0
35,1.75,12.8177,7.3345,-0.9523,-0.7402673806881994,-0.17943106320851693,-1.032885698019025,-0.33224853181573266,-0.0801272414977352,-0.4606195906115076,0,70,255.0,255.0,255.0
36,1.8,12.780274117195152,7.3254287817244945,-1.004516733095525,-0.7567119936191662,-0.1834077890759156,-1.0557170999281449,-0.3255359854229368,-0.07894179319821086,-0.45263648575328047,0,70,255.0,255.0,255.0
37,1.85,12.742034394426744,7.316160208965992,-1.057865057405433,-0.7728209792304932,-0.18732524252833802,-1.0781493465943532,-0.31882343903014104,-0.07775634489868652,-0.44465338089505335,0,70,255.0,255.0,255.0
38,1.9000000000000001,12.702997613060763,7.3066972453452435,-1.1123250151675783,-0.7885943375221803,-0.19118342356578424,-1.1001824380176501,-0.3121108926373452,-0.07657089659916218,-0.43667027603682623,0,70,255.0,255.0,255.0
39,1.9500000000000002,12.663180554463187,7.297042854482997,-1.1678766486198162,-0.8040320684942277,-0.19498233218825425,-1.1218163741980358,-0.30539834624454937,-0.07538544829963784,-0.4286871711785991,0,70,255.0,255.0,255.0
40,2.0,12.6226,7.2872,-1.2245,-0.8191341721466352,-0.198721968395748,-1.14305115513551,-0.2986857998517536,-0.07420000000011329,-0.42070406632037205,0,70,255.0,255.0,255.0
41,2.0500000000000003,12.581272473937108,7.277171945517004,-1.282174359512825,-0.8339160744838509,-0.20238433218826257,-1.1638416588404619,-0.29259029363686934,-0.07229455170046885,-0.41091608187770057,0,70,255.0,255.0,255.0
42,2.1,12.539213472140128,7.266963154654757,-1.3408760092303438,-0.8483932015103222,-0.20595142356579488,-1.1841427633232802,-0.2864947874219851,-0.07038910340082442,-0.4011280974350292,0,70,255.0,255.0,255.0
43,2.15,12.49643823337459,7.256578391034008,-1.4005804791914505,-0.8625655532260493,-0.209423242528345,-1.2039544685839647,-0.2803992812071009,-0.06848365510118,-0.3913401129923578,0,70,255.0,255.0,255.0
44,2.2,12.452961996406035,7.246022418275506,-1.4612632994350383,-0.8764331296310323,-0.21279978907591288,-1.223276774622516,-0.2743037749922166,-0.06657820680153556,-0.38155212854968634,0,70,255.0,255.0,255.0
45,2.25,12.4088,7.2353,-1.5229,-0.889995930725271,-0.21608106320849854,-1.2421096814389336,-0.26820826877732884,-0.06467275850189069,-0.3717641441070203,0,70,255.0,255.0,255.0
46,2.3000000000000003,12.363967187056408,7.224415436207489,-1.5854674288531763,-0.9032717084454446,-0.21929488217104492,-1.2605322647100075,-0.2628228400296123,-0.06387999999996423,-0.3651391867359283,0,70,255.0,255.0,255.0
47,2.35,12.318477317012745,7.2133711724149805,-1.6489477056731914,-0.9162782147282322,-0.22246906320849497,-1.2786236001125264,-0.25743741128189584,-0.06308724149803777,-0.35851422936483635,0,70,255.0,255.0,255.0
48,2.4000000000000004,12.272343853440876,7.202169190518725,-1.7133242680666196,-0.9290154495736341,-0.22560360632084872,-1.2963836876464911,-0.25205198253417926,-0.0622944829961113,-0.35188927199374437,0,70,255.0,255.0,255.0
49,2.45,12.22558025991267,7.190811472414979,-1.7785805536400314,-0.9414834129816502,-0.2286985115081061,-1.313812527311901,-0.2466665537864628,-0.061501724494184846,-0.3452643146226524,0,70,255.0,255.0,255.0
50,2.5,12.1782,7.1793,-1.8447,-0.9536821049522805,-0.23175377877026718,-1.3309101191087562,-0.241281125038749,-0.06070896599225839,-0.33863935725155336,0,70,255.0,255.0,255.0
51,2.5500000000000003,12.130217177837253,7.1676375096530345,-1.911664725074472,-0.9655730917343629,-0.2347241391275639,-1.34759728231951,-0.23435834624454563,-0.05810544829960976,-0.32884717117859125,0,70,255.0,255.0,255.0
52,2.6,12.081648459808891,7.15582975568532,-1.9794515680768903,-0.9771179395767351,-0.23756432360022817,-1.3637948362266155,-0.22743556745034235,-0.05550193060696115,-0.31905498510562924,0,70,255.0,255.0,255.0
53,2.6500000000000004,12.032511152861906,7.143883246891089,-2.0480360485420728,-0.9883166484793972,-0.24027433218826,-1.379502780830073,-0.22051278865613902,-0.05289841291431252,-0.3092627990326672,0,70,255.0,255.0,255.0
54,2.7,11.982822563943282,7.131804492064571,-2.117393686004837,-0.9991692184423491,-0.24285416489165942,-1.394721116129882,-0.21359000986193571,-0.050294895221663916,-0.2994706129597052,0,70,255.0,255.0,255.0
55,2.75,11.9326,7.1196,-2.1875,-1.0096756494655907,-0.2453038217104264,-1.4094498421260433,-0.20666723106772977,-0.047691377529015755,-0.2896784268867396,0,70,255.0,255.0,255.0
56,2.8000000000000003,11.881860101594583,7.10727532518037,-2.258331270848937,-1.019875924617091,-0.24768056131869087,-1.4237346060119542,-0.20134377499228076,-0.04737820680156326,-0.281712128549692,0,70,255.0,255.0,255.0
57,2.85,11.830616843751688,7.094832204843737,-2.329866822019248,-1.0298100269648187,-0.25004164239058274,-1.4376210549810124,-0.1960203189168318,-0.047065036074110764,-0.2737458302126445,0,70,255.0,255.0,255.0
58,2.9000000000000004,11.778883535111499,7.082271421916919,-2.402086737765091,-1.0394779565087742,-0.2523870649261019,-1.4511091890332186,-0.19069686284138282,-0.04675186534665827,-0.2657795318755969,0,70,255.0,255.0,255.0
59,2.95,11.726673484314205,7.069593759326733,-2.4749711023406227,-1.0488797132489571,-0.25471682892524855,-1.4641990081685723,-0.18537340676593386,-0.04643869461920578,-0.25781323353854935,0,70,255.0,255.0,255.0
60,3.0,11.674,7.0568,-2.5485,-1.0580152971853674,-0.25703093438802255,-1.4768905123870735,-0.18004995069047958,-0.046125523891754394,-0.2498469352014947,0,70,255.0,255.0,255.0
61,3.0500000000000003,11.620876815784412,7.043891589625483,-2.6226533915297816,-1.06685920979729,-0.2592896155976712,-1.489176293632677,-0.17370655378642927,-0.04422172449419123,-0.2415843146226418,0,70,255.0,255.0,255.0
62,3.1,11.567319365184357,7.030872624939731,-2.6974107438461195,-1.0753859525640104,-0.2614531068374417,-1.5010489438493375,-0.16736315688237902,-0.04231792509662808,-0.23332169404378894,0,70,255.0,255.0,255.0
